Ano;Mês;Conta;Valor;Filial
2024;Set;Capital Social;42848260,52;(Todas as filiais)
2024;Set;Clientes;14664254,65;Loja Centro
2024;Set;Clientes;9690175,56;Loja Norte
2024;Set;Clientes;11516205,31;Loja Sul
2024;Set;Empréstimos CP;12854486,2;(Todas as filiais)
2024;Set;Empréstimos LP;37706470,07;(Todas as filiais)
2024;Set;Estoques;6809954,71;Loja Centro
2024;Set;Estoques;4616543,31;Loja Norte
2024;Set;Estoques;5331977,4;Loja Sul
2024;Set;Fornecedores;10529191,17;Loja Centro
2024;Set;Fornecedores;7357211,17;Loja Norte
2024;Set;Fornecedores;8137243,86;Loja Sul
2024;Set;Imobilizado;71985066,42;(Todas as filiais)
2024;Set;Impostos a Recolher;2431333,13;Loja Centro
2024;Set;Impostos a Recolher;1625909,8;Loja Norte
2024;Set;Impostos a Recolher;1894946,06;Loja Sul
2024;Set;Impostos a Recuperar;836106,56;Loja Centro
2024;Set;Impostos a Recuperar;551057,71;Loja Norte
2024;Set;Impostos a Recuperar;662417,01;Loja Sul
2024;Set;Lucros Acumulados;22281098,69;(Todas as filiais)
2024;Set;Reservas;16796524,88;(Todas as filiais)
2024;Set;Resultado Exercício;0;(Todas as filiais)
2024;Set;Salários e Encargos;1996616,66;Loja Centro
2024;Set;Salários e Encargos;1342187,54;Loja Norte
2024;Set;Salários e Encargos;1564225,39;Loja Sul
2025;Abr;Aplicações Financeiras;17051753,3;(Todas as filiais)
2025;Abr;Caixa e Bancos;9494588,26;Loja Centro
2025;Abr;Caixa e Bancos;6328019,02;Loja Norte
2025;Abr;Caixa e Bancos;7559798,54;Loja Sul
2025;Abr;Capital Social;50152201,2;(Todas as filiais)
2025;Abr;Clientes;15990431,59;Loja Centro
2025;Abr;Clientes;10549740,5;Loja Norte
2025;Abr;Clientes;12725367,15;Loja Sul
2025;Abr;Empréstimos CP;15045658,14;(Todas as filiais)
2025;Abr;Empréstimos LP;44133937,95;(Todas as filiais)
2025;Abr;Estoques;7472267,15;Loja Centro
2025;Abr;Estoques;4974275,13;Loja Norte
2025;Abr;Estoques;5883459,95;Loja Sul
2025;Abr;Fornecedores;12098839,2;Loja Centro
2025;Abr;Fornecedores;8362795,72;Loja Norte
2025;Abr;Fornecedores;9314132,43;Loja Sul
2025;Abr;Imobilizado;84255707,81;(Todas as filiais)
2025;Abr;Impostos a Recolher;2861647,11;Loja Centro
2025;Abr;Impostos a Recolher;1882836,14;Loja Norte
2025;Abr;Impostos a Recolher;2224119,77;Loja Sul
2025;Abr;Impostos a Recuperar;928830,66;Loja Centro
2025;Abr;Impostos a Recuperar;595502,28;Loja Norte
2025;Abr;Impostos a Recuperar;716388,68;Loja Sul
2025;Abr;Lucros Acumulados;26079148,19;(Todas as filiais)
2025;Abr;Reservas;19659674,8;(Todas as filiais)
2025;Abr;Resultado Exercício;0;(Todas as filiais)
2025;Abr;Salários e Encargos;2340123,77;Loja Centro
2025;Abr;Salários e Encargos;1527715,32;Loja Norte
2025;Abr;Salários e Encargos;1869852,05;Loja Sul
2025;Ago;Aplicações Financeiras;15466491,27;(Todas as filiais)
2025;Ago;Caixa e Bancos;9447210,27;Loja Centro
2025;Ago;Caixa e Bancos;6152220,26;Loja Norte
2025;Ago;Caixa e Bancos;7446971,8;Loja Sul
2025;Ago;Capital Social;45489704,35;(Todas as filiais)
2025;Ago;Clientes;15919351,02;Loja Centro
2025;Ago;Clientes;10480991,25;Loja Norte
2025;Ago;Clientes;12331566,74;Loja Sul
2025;Ago;Empréstimos CP;13646913,26;(Todas as filiais)
2025;Ago;Empréstimos LP;40030931,23;(Todas as filiais)
2025;Ago;Estoques;7423870,68;Loja Centro
2025;Ago;Estoques;4911456,53;Loja Norte
2025;Ago;Estoques;5742998,2;Loja Sul
2025;Ago;Fornecedores;10632297,09;Loja Centro
2025;Ago;Fornecedores;7171768,24;Loja Norte
2025;Ago;Fornecedores;8168387,8;Loja Sul
2025;Ago;Imobilizado;76422686,89;(Todas as filiais)
2025;Ago;Impostos a Recolher;2528022,84;Loja Centro
2025;Ago;Impostos a Recolher;1628562,71;Loja Norte
2025;Ago;Impostos a Recolher;1980300,34;Loja Sul
2025;Ago;Impostos a Recuperar;905540,55;Loja Centro
2025;Ago;Impostos a Recuperar;588702,84;Loja Norte
2025;Ago;Impostos a Recuperar;718127,25;Loja Sul
2025;Ago;Lucros Acumulados;23654650,96;(Todas as filiais)
2025;Ago;Reservas;17831966,14;(Todas as filiais)
2025;Ago;Resultado Exercício;0;(Todas as filiais)
2025;Ago;Salários e Encargos;2063702,84;Loja Centro
2025;Ago;Salários e Encargos;1350489,1;Loja Norte
2025;Ago;Salários e Encargos;1643262,63;Loja Sul
2025;Dez;Aplicações Financeiras;27009112,85;(Todas as filiais)
2025;Dez;Caixa e Bancos;16227215,9;Loja Centro
2025;Dez;Caixa e Bancos;10270323,79;Loja Norte
2025;Dez;Caixa e Bancos;12573879,86;Loja Sul
2025;Dez;Capital Social;79438516,64;(Todas as filiais)
2025;Dez;Clientes;27422876,97;Loja Centro
2025;Dez;Clientes;17523293,23;Loja Norte
2025;Dez;Clientes;20717130,13;Loja Sul
2025;Dez;Empréstimos CP;23831568,22;(Todas as filiais)
2025;Dez;Empréstimos LP;69905915,81;(Todas as filiais)
2025;Dez;Estoques;12859347,36;Loja Centro
2025;Dez;Estoques;8022190,24;Loja Norte
2025;Dez;Estoques;9733672,88;Loja Sul
2025;Dez;Fornecedores;19221862,98;Loja Centro
2025;Dez;Fornecedores;12700024,12;Loja Norte
2025;Dez;Fornecedores;14604651,56;Loja Sul
2025;Dez;Imobilizado;133456709,3;(Todas as filiais)
2025;Dez;Impostos a Recolher;4413084,35;Loja Centro
2025;Dez;Impostos a Recolher;2870752,24;Loja Norte
2025;Dez;Impostos a Recolher;3394186,02;Loja Sul
2025;Dez;Impostos a Recuperar;1566117,46;Loja Centro
2025;Dez;Impostos a Recuperar;995471,33;Loja Norte
2025;Dez;Impostos a Recuperar;1189850,75;Loja Sul
2025;Dez;Lucros Acumulados;41308047,17;(Todas as filiais)
2025;Dez;Reservas;31139910,96;(Todas as filiais)
2025;Dez;Resultado Exercício;0;(Todas as filiais)
2025;Dez;Salários e Encargos;3663492,89;Loja Centro
2025;Dez;Salários e Encargos;2350882,79;Loja Norte
2025;Dez;Salários e Encargos;2774720,31;Loja Sul
2025;Fev;Aplicações Financeiras;17088656,68;(Todas as filiais)
2025;Fev;Caixa e Bancos;10412963,29;Loja Centro
2025;Fev;Caixa e Bancos;6742758,3;Loja Norte
2025;Fev;Caixa e Bancos;7869694,53;Loja Sul
2025;Fev;Capital Social;50260769,6;(Todas as filiais)
2025;Fev;Clientes;17392378;Loja Centro
2025;Fev;Clientes;11462227,99;Loja Norte
2025;Fev;Clientes;13219233,29;Loja Sul
2025;Fev;Empréstimos CP;15078233,15;(Todas as filiais)
2025;Fev;Empréstimos LP;44229476,34;(Todas as filiais)
2025;Fev;Estoques;8103147,91;Loja Centro
2025;Fev;Estoques;5333896,93;Loja Norte
2025;Fev;Estoques;6196231,79;Loja Sul
2025;Fev;Fornecedores;12145468,99;Loja Centro
2025;Fev;Fornecedores;8370511,54;Loja Norte
2025;Fev;Fornecedores;9101042,03;Loja Sul
2025;Fev;Imobilizado;84438082,96;(Todas as filiais)
2025;Fev;Impostos a Recolher;2969412,25;Loja Centro
2025;Fev;Impostos a Recolher;1902379,7;Loja Norte
2025;Fev;Impostos a Recolher;2215405,72;Loja Sul
2025;Fev;Impostos a Recuperar;994263,76;Loja Centro
2025;Fev;Impostos a Recuperar;660446,26;Loja Norte
2025;Fev;Impostos a Recuperar;750356,14;Loja Sul
2025;Fev;Lucros Acumulados;26135596,57;(Todas as filiais)
2025;Fev;Reservas;19702223,13;(Todas as filiais)
2025;Fev;Resultado Exercício;0;(Todas as filiais)
2025;Fev;Salários e Encargos;2414972,79;Loja Centro
2025;Fev;Salários e Encargos;1578904,69;Loja Norte
2025;Fev;Salários e Encargos;1847482,37;Loja Sul
2025;Jan;Aplicações Financeiras;16539771,97;(Todas as filiais)
2025;Jan;Caixa e Bancos;10204529,52;Loja Centro
2025;Jan;Caixa e Bancos;6742333,76;Loja Norte
2025;Jan;Caixa e Bancos;7868498,85;Loja Sul
2025;Jan;Capital Social;48646399,85;(Todas as filiais)
2025;Jan;Clientes;17133751,01;Loja Centro
2025;Jan;Clientes;11443698,21;Loja Norte
2025;Jan;Clientes;13130975,32;Loja Sul
2025;Jan;Empréstimos CP;14593917,75;(Todas as filiais)
2025;Jan;Empréstimos LP;42808837,18;(Todas as filiais)
2025;Jan;Estoques;7983200,03;Loja Centro
2025;Jan;Estoques;5329892,3;Loja Norte
2025;Jan;Estoques;6150649,66;Loja Sul
2025;Jan;Fornecedores;11970985,14;Loja Centro
2025;Jan;Fornecedores;8486604,59;Loja Norte
2025;Jan;Fornecedores;9129247,41;Loja Sul
2025;Jan;Imobilizado;81725965,9;(Todas as filiais)
2025;Jan;Impostos a Recolher;2868315,81;Loja Centro
2025;Jan;Impostos a Recolher;1863553,47;Loja Norte
2025;Jan;Impostos a Recolher;2221177,95;Loja Sul
2025;Jan;Impostos a Recuperar;980257,62;Loja Centro
2025;Jan;Impostos a Recuperar;645446,66;Loja Norte
2025;Jan;Impostos a Recuperar;756238,58;Loja Sul
