Ano;Mês;Conta;Valor;Filial
2024;Agosto;Impostos sobre Vendas;-24384,54;Loja Sul
2024;Agosto;Internet e Telefonia;-593,72;Loja Centro
2024;Agosto;Internet e Telefonia;-276,76;Loja Norte
2024;Agosto;Internet e Telefonia;-408,53;Loja Sul
2024;Agosto;Juros Ativos;293,23;Loja Centro
2024;Agosto;Juros Ativos;145,13;Loja Norte
2024;Agosto;Juros Ativos;203,65;Loja Sul
2024;Agosto;Juros Bancários;-591,6;Loja Centro
2024;Agosto;Juros Bancários;-277,25;Loja Norte
2024;Agosto;Juros Bancários;-410,16;Loja Sul
2024;Agosto;Manutenção;-590,79;Loja Centro
2024;Agosto;Manutenção;-276,96;Loja Norte
2024;Agosto;Manutenção;-411,25;Loja Sul
2024;Agosto;Marketing e Publicidade;-5914,23;Loja Centro
2024;Agosto;Marketing e Publicidade;-2819,31;Loja Norte
2024;Agosto;Marketing e Publicidade;-4056,67;Loja Sul
2024;Agosto;Materiais e Insumos;-14710,02;Loja Centro
2024;Agosto;Materiais e Insumos;-6980,12;Loja Norte
2024;Agosto;Materiais e Insumos;-10285,36;Loja Sul
2024;Agosto;Material de Escritório;-294,59;Loja Centro
2024;Agosto;Material de Escritório;-138,92;Loja Norte
2024;Agosto;Material de Escritório;-206,01;Loja Sul
2024;Agosto;Mão de Obra Direta;-23709,07;Loja Centro
2024;Agosto;Mão de Obra Direta;-11012,63;Loja Norte
2024;Agosto;Mão de Obra Direta;-16439,12;Loja Sul
2024;Agosto;Outras Receitas Operacionais;2909,85;Loja Centro
2024;Agosto;Outras Receitas Operacionais;1454,8;Loja Norte
2024;Agosto;Outras Receitas Operacionais;2055,34;Loja Sul
2024;Agosto;Pró-Labore;-4461,59;Loja Centro
2024;Agosto;Pró-Labore;-2082,63;Loja Norte
2024;Agosto;Pró-Labore;-3048,42;Loja Sul
2024;Agosto;Receita de Serviços;20540,96;Loja Centro
2024;Agosto;Receita de Serviços;10235,51;Loja Norte
2024;Agosto;Receita de Serviços;14163,53;Loja Sul
2024;Agosto;Receita de Vendas;269585,26;Loja Centro
2024;Agosto;Receita de Vendas;133127,81;Loja Norte
2024;Agosto;Receita de Vendas;187926,93;Loja Sul
2024;Agosto;Receitas Financeiras;878,61;Loja Centro
2024;Agosto;Receitas Financeiras;439,29;Loja Norte
2024;Agosto;Receitas Financeiras;608,1;Loja Sul
2024;Agosto;Salários Administrativos;-14729,3;Loja Centro
2024;Agosto;Salários Administrativos;-7013,62;Loja Norte
2024;Agosto;Salários Administrativos;-10232,58;Loja Sul
2024;Agosto;Salários Comerciais;-11795,69;Loja Centro
2024;Agosto;Salários Comerciais;-5722,65;Loja Norte
2024;Agosto;Salários Comerciais;-8062,07;Loja Sul
2024;Agosto;Seguros;-592,5;Loja Centro
2024;Agosto;Seguros;-282,43;Loja Norte
2024;Agosto;Seguros;-404,08;Loja Sul
2024;Agosto;Sistemas e Licenças;-1181,41;Loja Centro
2024;Agosto;Sistemas e Licenças;-556,55;Loja Norte
2024;Agosto;Sistemas e Licenças;-820,1;Loja Sul
2024;Agosto;Tarifas Bancárias;-148,44;Loja Centro
2024;Agosto;Tarifas Bancárias;-69,81;Loja Norte
2024;Agosto;Tarifas Bancárias;-101,51;Loja Sul
2024;Agosto;Treinamentos;-295,42;Loja Centro
2024;Agosto;Treinamentos;-138,45;Loja Norte
2024;Agosto;Treinamentos;-205,65;Loja Sul
2024;Agosto;Viagens Comerciais;-1480,74;Loja Centro
2024;Agosto;Viagens Comerciais;-691,59;Loja Norte
2024;Agosto;Viagens Comerciais;-1025,22;Loja Sul
2024;Dezembro;Aluguel;-3597,1;Loja Centro
2024;Dezembro;Aluguel;-1707,34;Loja Norte
2024;Dezembro;Aluguel;-2503,33;Loja Sul
2024;Dezembro;CMV;-135267,78;Loja Centro
2024;Dezembro;CMV;-63706,22;Loja Norte
2024;Dezembro;CMV;-93817,53;Loja Sul
2024;Dezembro;CSLL;-2989,15;Loja Centro
2024;Dezembro;CSLL;-1428,63;Loja Norte
2024;Dezembro;CSLL;-2088,69;Loja Sul
2024;Dezembro;Comissões;-7540,13;Loja Centro
2024;Dezembro;Comissões;-3504,07;Loja Norte
2024;Dezembro;Comissões;-5222;Loja Sul
2024;Dezembro;Contabilidade;-904,09;Loja Centro
2024;Dezembro;Contabilidade;-425,67;Loja Norte
2024;Dezembro;Contabilidade;-622,19;Loja Sul
2024;Dezembro;Depreciação;-2998,36;Loja Centro
2024;Dezembro;Depreciação;-1414,77;Loja Norte
2024;Dezembro;Depreciação;-2093,35;Loja Sul
2024;Dezembro;Descontos Concedidos;-1513,65;Loja Centro
2024;Dezembro;Descontos Concedidos;-710,66;Loja Norte
2024;Dezembro;Descontos Concedidos;-1028,94;Loja Sul
2024;Dezembro;Despesas Financeiras;-1197,78;Loja Centro
2024;Dezembro;Despesas Financeiras;-570,71;Loja Norte
2024;Dezembro;Despesas Financeiras;-834,09;Loja Sul
2024;Dezembro;Devoluções;-3032,4;Loja Centro
2024;Dezembro;Devoluções;-1385,33;Loja Norte
2024;Dezembro;Devoluções;-2088,74;Loja Sul
2024;Dezembro;Energia Elétrica;-1210,17;Loja Centro
2024;Dezembro;Energia Elétrica;-558,3;Loja Norte
2024;Dezembro;Energia Elétrica;-834,11;Loja Sul
2024;Dezembro;Fretes de Produção;-6037,56;Loja Centro
2024;Dezembro;Fretes de Produção;-2803,64;Loja Norte
2024;Dezembro;Fretes de Produção;-4171,76;Loja Sul
2024;Dezembro;IRPJ;-9031,98;Loja Centro
2024;Dezembro;IRPJ;-4246,8;Loja Norte
2024;Dezembro;IRPJ;-6240,66;Loja Sul
2024;Dezembro;Impostos sobre Vendas;-35969,27;Loja Centro
2024;Dezembro;Impostos sobre Vendas;-17059,17;Loja Norte
2024;Dezembro;Impostos sobre Vendas;-25049,29;Loja Sul
2024;Dezembro;Internet e Telefonia;-604,74;Loja Centro
2024;Dezembro;Internet e Telefonia;-283,32;Loja Norte
2024;Dezembro;Internet e Telefonia;-413,23;Loja Sul
2024;Dezembro;Juros Ativos;303,68;Loja Centro
2024;Dezembro;Juros Ativos;152,02;Loja Norte
2024;Dezembro;Juros Ativos;210,3;Loja Sul
2024;Dezembro;Juros Bancários;-598,1;Loja Centro
2024;Dezembro;Juros Bancários;-289,53;Loja Norte
2024;Dezembro;Juros Bancários;-413,67;Loja Sul
2024;Dezembro;Manutenção;-604,28;Loja Centro
2024;Dezembro;Manutenção;-285,14;Loja Norte
2024;Dezembro;Manutenção;-411,88;Loja Sul
2024;Dezembro;Marketing e Publicidade;-5980,93;Loja Centro
2024;Dezembro;Marketing e Publicidade;-2894,23;Loja Norte
2024;Dezembro;Marketing e Publicidade;-4137,8;Loja Sul
2024;Dezembro;Materiais e Insumos;-14995,72;Loja Centro
2024;Dezembro;Materiais e Insumos;-7091,33;Loja Norte
2024;Dezembro;Materiais e Insumos;-10445,33;Loja Sul
2024;Dezembro;Material de Escritório;-301,09;Loja Centro
2024;Dezembro;Material de Escritório;-142,76;Loja Norte
2024;Dezembro;Material de Escritório;-206,8;Loja Sul
2024;Dezembro;Mão de Obra Direta;-23854,24;Loja Centro
2024;Dezembro;Mão de Obra Direta;-11392,93;Loja Norte
2024;Dezembro;Mão de Obra Direta;-16804,66;Loja Sul
2024;Dezembro;Outras Receitas Operacionais;3008,23;Loja Centro
2024;Dezembro;Outras Receitas Operacionais;1519,96;Loja Norte
2024;Dezembro;Outras Receitas Operacionais;2131,81;Loja Sul
2024;Dezembro;Pró-Labore;-4474,63;Loja Centro
2024;Dezembro;Pró-Labore;-2125,67;Loja Norte
2024;Dezembro;Pró-Labore;-3159,42;Loja Sul
2024;Dezembro;Receita de Serviços;21232,18;Loja Centro
2024;Dezembro;Receita de Serviços;10511,47;Loja Norte
2024;Dezembro;Receita de Serviços;14876,35;Loja Sul
2024;Dezembro;Receita de Vendas;278975,99;Loja Centro
2024;Dezembro;Receita de Vendas;139633,88;Loja Norte
2024;Dezembro;Receita de Vendas;194110,13;Loja Sul
2024;Dezembro;Receitas Financeiras;914,47;Loja Centro
2024;Dezembro;Receitas Financeiras;457,44;Loja Norte
2024;Dezembro;Receitas Financeiras;626,09;Loja Sul
2024;Dezembro;Salários Administrativos;-15057,3;Loja Centro
2024;Dezembro;Salários Administrativos;-7205,46;Loja Norte
2024;Dezembro;Salários Administrativos;-10269,62;Loja Sul
2024;Dezembro;Salários Comerciais;-12007,73;Loja Centro
2024;Dezembro;Salários Comerciais;-5644,3;Loja Norte
2024;Dezembro;Salários Comerciais;-8373,88;Loja Sul
2024;Dezembro;Seguros;-599,63;Loja Centro
2024;Dezembro;Seguros;-285,42;Loja Norte
2024;Dezembro;Seguros;-416,25;Loja Sul
2024;Dezembro;Sistemas e Licenças;-1195,94;Loja Centro
2024;Dezembro;Sistemas e Licenças;-573,88;Loja Norte
2024;Dezembro;Sistemas e Licenças;-832,76;Loja Sul
2024;Dezembro;Tarifas Bancárias;-151,95;Loja Centro
2024;Dezembro;Tarifas Bancárias;-68,88;Loja Norte
2024;Dezembro;Tarifas Bancárias;-104,5;Loja Sul
2024;Dezembro;Treinamentos;-298,61;Loja Centro
2024;Dezembro;Treinamentos;-141,3;Loja Norte
2024;Dezembro;Treinamentos;-210,74;Loja Sul
2024;Dezembro;Viagens Comerciais;-1506,7;Loja Centro
2024;Dezembro;Viagens Comerciais;-711,27;Loja Norte
2024;Dezembro;Viagens Comerciais;-1035,27;Loja Sul
2024;Fevereiro;Aluguel;-3310,67;Loja Centro
2024;Fevereiro;Aluguel;-1589,2;Loja Norte
2024;Fevereiro;Aluguel;-2315,64;Loja Sul
2024;Fevereiro;CMV;-124106,67;Loja Centro
2024;Fevereiro;CMV;-59310,22;Loja Norte
2024;Fevereiro;CMV;-87165,08;Loja Sul
2024;Fevereiro;CSLL;-2804,53;Loja Centro
2024;Fevereiro;CSLL;-1302,32;Loja Norte
2024;Fevereiro;CSLL;-1906,08;Loja Sul
2024;Fevereiro;Comissões;-6959,47;Loja Centro
2024;Fevereiro;Comissões;-3266,47;Loja Norte
2024;Fevereiro;Comissões;-4806,39;Loja Sul
2024;Fevereiro;Contabilidade;-828,55;Loja Centro
2024;Fevereiro;Contabilidade;-393,88;Loja Norte
2024;Fevereiro;Contabilidade;-581,44;Loja Sul
2024;Fevereiro;Depreciação;-2801,98;Loja Centro
2024;Fevereiro;Depreciação;-1289,45;Loja Norte
2024;Fevereiro;Depreciação;-1921,51;Loja Sul
2024;Fevereiro;Descontos Concedidos;-1392,82;Loja Centro
2024;Fevereiro;Descontos Concedidos;-653,4;Loja Norte
2024;Fevereiro;Descontos Concedidos;-960,25;Loja Sul
2024;Fevereiro;Despesas Financeiras;-1119,97;Loja Centro
2024;Fevereiro;Despesas Financeiras;-516,71;Loja Norte
2024;Fevereiro;Despesas Financeiras;-768,49;Loja Sul
2024;Fevereiro;Devoluções;-2800,31;Loja Centro
2024;Fevereiro;Devoluções;-1298,46;Loja Norte
2024;Fevereiro;Devoluções;-1914,17;Loja Sul
2024;Fevereiro;Energia Elétrica;-1119,76;Loja Centro
2024;Fevereiro;Energia Elétrica;-517,12;Loja Norte
2024;Fevereiro;Energia Elétrica;-768,29;Loja Sul
2024;Fevereiro;Fretes de Produção;-5568,98;Loja Centro
2024;Fevereiro;Fretes de Produção;-2621,39;Loja Norte
2024;Fevereiro;Fretes de Produção;-3835,5;Loja Sul
2024;Fevereiro;IRPJ;-8309,8;Loja Centro
2024;Fevereiro;IRPJ;-3900,09;Loja Norte
2024;Fevereiro;IRPJ;-5828,9;Loja Sul
2024;Fevereiro;Impostos sobre Vendas;-33192,34;Loja Centro
2024;Fevereiro;Impostos sobre Vendas;-15656,33;Loja Norte
2024;Fevereiro;Impostos sobre Vendas;-23306,52;Loja Sul
2024;Fevereiro;Internet e Telefonia;-556,5;Loja Centro
2024;Fevereiro;Internet e Telefonia;-264,67;Loja Norte
2024;Fevereiro;Internet e Telefonia;-381,41;Loja Sul
2024;Fevereiro;Juros Ativos;272,35;Loja Centro
2024;Fevereiro;Juros Ativos;141,34;Loja Norte
2024;Fevereiro;Juros Ativos;192,31;Loja Sul
2024;Fevereiro;Juros Bancários;-554,86;Loja Centro
2024;Fevereiro;Juros Bancários;-260,95;Loja Norte
2024;Fevereiro;Juros Bancários;-386,78;Loja Sul
2024;Fevereiro;Manutenção;-561,34;Loja Centro
2024;Fevereiro;Manutenção;-256,36;Loja Norte
2024;Fevereiro;Manutenção;-384,88;Loja Sul
2024;Fevereiro;Marketing e Publicidade;-5548,07;Loja Centro
2024;Fevereiro;Marketing e Publicidade;-2582,37;Loja Norte
2024;Fevereiro;Marketing e Publicidade;-3895,43;Loja Sul
2024;Fevereiro;Materiais e Insumos;-13929,25;Loja Centro
2024;Fevereiro;Materiais e Insumos;-6488,58;Loja Norte
2024;Fevereiro;Materiais e Insumos;-9646,83;Loja Sul
2024;Fevereiro;Material de Escritório;-278,3;Loja Centro
2024;Fevereiro;Material de Escritório;-132,12;Loja Norte
2024;Fevereiro;Material de Escritório;-190,87;Loja Sul
2024;Fevereiro;Mão de Obra Direta;-22306,75;Loja Centro
2024;Fevereiro;Mão de Obra Direta;-10383,19;Loja Norte
2024;Fevereiro;Mão de Obra Direta;-15413,51;Loja Sul
2024;Fevereiro;Outras Receitas Operacionais;2740,69;Loja Centro
2024;Fevereiro;Outras Receitas Operacionais;1363,44;Loja Norte
2024;Fevereiro;Outras Receitas Operacionais;1955,87;Loja Sul
2024;Fevereiro;Pró-Labore;-4193,33;Loja Centro
2024;Fevereiro;Pró-Labore;-1962,28;Loja Norte
2024;Fevereiro;Pró-Labore;-2863,79;Loja Sul
2024;Fevereiro;Receita de Serviços;19226,36;Loja Centro
2024;Fevereiro;Receita de Serviços;9665,63;Loja Norte
2024;Fevereiro;Receita de Serviços;13528,02;Loja Sul
2024;Fevereiro;Receita de Vendas;253337,59;Loja Centro
2024;Fevereiro;Receita de Vendas;127612,67;Loja Norte
2024;Fevereiro;Receita de Vendas;176569,74;Loja Sul
2024;Fevereiro;Receitas Financeiras;824,46;Loja Centro
2024;Fevereiro;Receitas Financeiras;417,15;Loja Norte
2024;Fevereiro;Receitas Financeiras;576,4;Loja Sul
2024;Fevereiro;Salários Administrativos;-13950,37;Loja Centro
2024;Fevereiro;Salários Administrativos;-6473,7;Loja Norte
2024;Fevereiro;Salários Administrativos;-9640,59;Loja Sul
2024;Fevereiro;Salários Comerciais;-11102,73;Loja Centro
2024;Fevereiro;Salários Comerciais;-5228,33;Loja Norte
2024;Fevereiro;Salários Comerciais;-7720,67;Loja Sul
2024;Fevereiro;Seguros;-557,83;Loja Centro
2024;Fevereiro;Seguros;-263,07;Loja Norte
2024;Fevereiro;Seguros;-381,68;Loja Sul
2024;Fevereiro;Sistemas e Licenças;-1118,58;Loja Centro
2024;Fevereiro;Sistemas e Licenças;-516,39;Loja Norte
2024;Fevereiro;Sistemas e Licenças;-770,2;Loja Sul
2024;Fevereiro;Tarifas Bancárias;-139,01;Loja Centro
2024;Fevereiro;Tarifas Bancárias;-65,41;Loja Norte
2024;Fevereiro;Tarifas Bancárias;-96,23;Loja Sul
2024;Fevereiro;Treinamentos;-275,85;Loja Centro
2024;Fevereiro;Treinamentos;-132,86;Loja Norte
2024;Fevereiro;Treinamentos;-192,59;Loja Sul
2024;Fevereiro;Viagens Comerciais;-1376,98;Loja Centro
2024;Fevereiro;Viagens Comerciais;-663,38;Loja Norte
2024;Fevereiro;Viagens Comerciais;-966,11;Loja Sul
2024;Janeiro;Aluguel;-3325,56;Loja Centro
2024;Janeiro;Aluguel;-1580,56;Loja Norte
2024;Janeiro;Aluguel;-2293,88;Loja Sul
2024;Janeiro;CMV;-125102,01;Loja Centro
2024;Janeiro;CMV;-58207,86;Loja Norte
2024;Janeiro;CMV;-86690,13;Loja Sul
2024;Janeiro;CSLL;-2771,72;Loja Centro
2024;Janeiro;CSLL;-1299,69;Loja Norte
2024;Janeiro;CSLL;-1928,59;Loja Sul
2024;Janeiro;Comissões;-6928,2;Loja Centro
2024;Janeiro;Comissões;-3280,27;Loja Norte
2024;Janeiro;Comissões;-4791,53;Loja Sul
2024;Janeiro;Contabilidade;-835,11;Loja Centro
2024;Janeiro;Contabilidade;-389,72;Loja Norte
2024;Janeiro;Contabilidade;-575,17;Loja Sul
2024;Janeiro;Depreciação;-2771,55;Loja Centro
2024;Janeiro;Depreciação;-1311,76;Loja Norte
2024;Janeiro;Depreciação;-1916,7;Loja Sul
2024;Janeiro;Descontos Concedidos;-1389;Loja Centro
2024;Janeiro;Descontos Concedidos;-652,86;Loja Norte
2024;Janeiro;Descontos Concedidos;-958,14;Loja Sul
2024;Janeiro;Despesas Financeiras;-1104,91;Loja Centro
2024;Janeiro;Despesas Financeiras;-524,56;Loja Norte
2024;Janeiro;Despesas Financeiras;-770,53;Loja Sul
2024;Janeiro;Devoluções;-2760,16;Loja Centro
2024;Janeiro;Devoluções;-1307,96;Loja Norte
2024;Janeiro;Devoluções;-1931,89;Loja Sul
2024;Janeiro;Energia Elétrica;-1099,77;Loja Centro
2024;Janeiro;Energia Elétrica;-527,3;Loja Norte
2024;Janeiro;Energia Elétrica;-772,94;Loja Sul
2024;Janeiro;Fretes de Produção;-5536,59;Loja Centro
2024;Janeiro;Fretes de Produção;-2584,43;Loja Norte
2024;Janeiro;Fretes de Produção;-3878,98;Loja Sul
2024;Janeiro;IRPJ;-8379,02;Loja Centro
2024;Janeiro;IRPJ;-3894,31;Loja Norte
2024;Janeiro;IRPJ;-5726,67;Loja Sul
2024;Janeiro;Impostos sobre Vendas;-33425,73;Loja Centro
2024;Janeiro;Impostos sobre Vendas;-15634,78;Loja Norte
2024;Janeiro;Impostos sobre Vendas;-22939,49;Loja Sul
2024;Janeiro;Internet e Telefonia;-556,25;Loja Centro
2024;Janeiro;Internet e Telefonia;-262,89;Loja Norte
2024;Janeiro;Internet e Telefonia;-380,86;Loja Sul
2024;Janeiro;Juros Ativos;272,91;Loja Centro
2024;Janeiro;Juros Ativos;135,55;Loja Norte
2024;Janeiro;Juros Ativos;191,55;Loja Sul
2024;Janeiro;Juros Bancários;-549,74;Loja Centro
2024;Janeiro;Juros Bancários;-262,95;Loja Norte
2024;Janeiro;Juros Bancários;-387,31;Loja Sul
2024;Janeiro;Manutenção;-553,5;Loja Centro
2024;Janeiro;Manutenção;-262,86;Loja Norte
2024;Janeiro;Manutenção;-383,64;Loja Sul
2024;Janeiro;Marketing e Publicidade;-5552,29;Loja Centro
2024;Janeiro;Marketing e Publicidade;-2604,82;Loja Norte
2024;Janeiro;Marketing e Publicidade;-3842,89;Loja Sul
2024;Janeiro;Materiais e Insumos;-13889,73;Loja Centro
2024;Janeiro;Materiais e Insumos;-6474,04;Loja Norte
2024;Janeiro;Materiais e Insumos;-9636,23;Loja Sul
2024;Janeiro;Material de Escritório;-278,17;Loja Centro
2024;Janeiro;Material de Escritório;-131,02;Loja Norte
2024;Janeiro;Material de Escritório;-190,82;Loja Sul
2024;Janeiro;Mão de Obra Direta;-22143,06;Loja Centro
2024;Janeiro;Mão de Obra Direta;-10619,4;Loja Norte
2024;Janeiro;Mão de Obra Direta;-15237,54;Loja Sul
2024;Janeiro;Outras Receitas Operacionais;2730,19;Loja Centro
2024;Janeiro;Outras Receitas Operacionais;1386,83;Loja Norte
2024;Janeiro;Outras Receitas Operacionais;1882,98;Loja Sul
2024;Janeiro;Pró-Labore;-4152,27;Loja Centro
2024;Janeiro;Pró-Labore;-1968,85;Loja Norte
2024;Janeiro;Pró-Labore;-2878,88;Loja Sul
2024;Janeiro;Receita de Serviços;19190,1;Loja Centro
2024;Janeiro;Receita de Serviços;9461,3;Loja Norte
2024;Janeiro;Receita de Serviços;13348,6;Loja Sul
2024;Janeiro;Receita de Vendas;252605,56;Loja Centro
2024;Janeiro;Receita de Vendas;126123,25;Loja Norte
2024;Janeiro;Receita de Vendas;173271,18;Loja Sul
2024;Janeiro;Receitas Financeiras;814,74;Loja Centro
2024;Janeiro;Receitas Financeiras;413,82;Loja Norte
2024;Janeiro;Receitas Financeiras;571,44;Loja Sul
