Ano;Mês;Conta;Valor;Filial
2026;Jan;Receb. Clientes;91748,88;Loja Centro
2026;Jan;Receb. Clientes;50752,66;Loja Norte
2026;Jan;Receb. Clientes;60498,45;Loja Sul
2026;Fev;Receb. Clientes;97701,29;Loja Centro
2026;Fev;Receb. Clientes;42993,43;Loja Norte
2026;Fev;Receb. Clientes;69555,28;Loja Sul
2026;Mar;Receb. Clientes;96704,27;Loja Centro
2026;Mar;Receb. Clientes;46686,54;Loja Norte
2026;Mar;Receb. Clientes;74109,18;Loja Sul
2026;Abr;Receb. Clientes;93445,04;Loja Centro
2026;Abr;Receb. Clientes;45658,15;Loja Norte
2026;Abr;Receb. Clientes;75496,8;Loja Sul
2026;Mai;Receb. Clientes;110764,4;Loja Centro
2026;Mai;Receb. Clientes;54280,37;Loja Norte
2026;Mai;Receb. Clientes;58255,23;Loja Sul
2026;Jun;Receb. Clientes;108208,31;Loja Centro
2026;Jun;Receb. Clientes;54134,36;Loja Norte
2026;Jun;Receb. Clientes;69657,34;Loja Sul
2026;Jul;Receb. Clientes;93122,41;Loja Centro
2026;Jul;Receb. Clientes;59382,03;Loja Norte
2026;Jul;Receb. Clientes;86745,56;Loja Sul
2024;Jan;Receita Financ.;3469,35;Loja Centro
2024;Jan;Receita Financ.;2005,09;Loja Norte
2024;Jan;Receita Financ.;2525,56;Loja Sul
2024;Fev;Receita Financ.;3503,61;Loja Centro
2024;Fev;Receita Financ.;2006,61;Loja Norte
2024;Fev;Receita Financ.;2489,78;Loja Sul
2024;Mar;Receita Financ.;4015,07;Loja Centro
2024;Mar;Receita Financ.;2056,83;Loja Norte
2024;Mar;Receita Financ.;2928,1;Loja Sul
2024;Abr;Receita Financ.;3736,12;Loja Centro
2024;Abr;Receita Financ.;1802,01;Loja Norte
2024;Abr;Receita Financ.;2461,87;Loja Sul
2024;Mai;Receita Financ.;4550,5;Loja Centro
2024;Mai;Receita Financ.;2128,26;Loja Norte
2024;Mai;Receita Financ.;3321,24;Loja Sul
2024;Jun;Receita Financ.;4309,69;Loja Centro
2024;Jun;Receita Financ.;2150,75;Loja Norte
2024;Jun;Receita Financ.;3539,56;Loja Sul
2024;Jul;Receita Financ.;5269,04;Loja Centro
2024;Jul;Receita Financ.;2529,88;Loja Norte
2024;Jul;Receita Financ.;3201,09;Loja Sul
2024;Ago;Receita Financ.;5232,12;Loja Centro
2024;Ago;Receita Financ.;2735,74;Loja Norte
2024;Ago;Receita Financ.;3032,14;Loja Sul
2024;Set;Receita Financ.;5670,81;Loja Centro
2024;Set;Receita Financ.;2958,9;Loja Norte
2024;Set;Receita Financ.;3370,29;Loja Sul
2024;Out;Receita Financ.;5440,5;Loja Centro
2024;Out;Receita Financ.;3288,46;Loja Norte
2024;Out;Receita Financ.;3271,04;Loja Sul
2024;Nov;Receita Financ.;5799,75;Loja Centro
2024;Nov;Receita Financ.;3516,23;Loja Norte
2024;Nov;Receita Financ.;3684,01;Loja Sul
2024;Dez;Receita Financ.;6566,05;Loja Centro
2024;Dez;Receita Financ.;3488,75;Loja Norte
2024;Dez;Receita Financ.;4945,2;Loja Sul
2025;Jan;Receita Financ.;4750,27;Loja Centro
2025;Jan;Receita Financ.;1857,86;Loja Norte
2025;Jan;Receita Financ.;2991,87;Loja Sul
2025;Fev;Receita Financ.;4278,77;Loja Centro
2025;Fev;Receita Financ.;2040,95;Loja Norte
2025;Fev;Receita Financ.;3280,27;Loja Sul
2025;Mar;Receita Financ.;4648,24;Loja Centro
2025;Mar;Receita Financ.;2263,88;Loja Norte
2025;Mar;Receita Financ.;3887,88;Loja Sul
2025;Abr;Receita Financ.;4487,78;Loja Centro
2025;Abr;Receita Financ.;1969,36;Loja Norte
2025;Abr;Receita Financ.;3142,86;Loja Sul
2025;Mai;Receita Financ.;5230,14;Loja Centro
2025;Mai;Receita Financ.;2910,6;Loja Norte
2025;Mai;Receita Financ.;3859,27;Loja Sul
2025;Jun;Receita Financ.;5547,86;Loja Centro
2025;Jun;Receita Financ.;2698,59;Loja Norte
2025;Jun;Receita Financ.;3753,55;Loja Sul
2025;Jul;Receita Financ.;5950,22;Loja Centro
2025;Jul;Receita Financ.;3463,87;Loja Norte
2025;Jul;Receita Financ.;3785,9;Loja Sul
2025;Ago;Receita Financ.;6153,5;Loja Centro
2025;Ago;Receita Financ.;3113,47;Loja Norte
2025;Ago;Receita Financ.;3933,02;Loja Sul
2025;Set;Receita Financ.;6935,34;Loja Centro
2025;Set;Receita Financ.;3371,47;Loja Norte
2025;Set;Receita Financ.;4093,19;Loja Sul
2025;Out;Receita Financ.;6111,41;Loja Centro
2025;Out;Receita Financ.;3415,74;Loja Norte
2025;Out;Receita Financ.;4872,86;Loja Sul
2025;Nov;Receita Financ.;6989,09;Loja Centro
2025;Nov;Receita Financ.;3375,14;Loja Norte
2025;Nov;Receita Financ.;5235,77;Loja Sul
2025;Dez;Receita Financ.;9202,18;Loja Centro
2025;Dez;Receita Financ.;3565,19;Loja Norte
2025;Dez;Receita Financ.;5232,63;Loja Sul
2026;Jan;Receita Financ.;5242,79;Loja Centro
2026;Jan;Receita Financ.;2900,15;Loja Norte
2026;Jan;Receita Financ.;3457,05;Loja Sul
2026;Fev;Receita Financ.;5390,42;Loja Centro
2026;Fev;Receita Financ.;2372,05;Loja Norte
2026;Fev;Receita Financ.;3837,53;Loja Sul
2026;Mar;Receita Financ.;5802,26;Loja Centro
2026;Mar;Receita Financ.;2801,19;Loja Norte
2026;Mar;Receita Financ.;4446,55;Loja Sul
2026;Abr;Receita Financ.;5051,08;Loja Centro
2026;Abr;Receita Financ.;2468,01;Loja Norte
2026;Abr;Receita Financ.;4080,91;Loja Sul
2026;Mai;Receita Financ.;7192,49;Loja Centro
2026;Mai;Receita Financ.;3524,7;Loja Norte
2026;Mai;Receita Financ.;3782,81;Loja Sul
2026;Jun;Receita Financ.;6763,02;Loja Centro
2026;Jun;Receita Financ.;3383,4;Loja Norte
2026;Jun;Receita Financ.;4353,58;Loja Sul
2026;Jul;Receita Financ.;6208,16;Loja Centro
2026;Jul;Receita Financ.;3958,8;Loja Norte
2026;Jul;Receita Financ.;5783,04;Loja Sul
2024;Jan;Outras Receitas;5204,03;Loja Centro
2024;Jan;Outras Receitas;3007,64;Loja Norte
2024;Jan;Outras Receitas;3788,33;Loja Sul
2024;Fev;Outras Receitas;4379,51;Loja Centro
2024;Fev;Outras Receitas;2508,26;Loja Norte
2024;Fev;Outras Receitas;3112,23;Loja Sul
2024;Mar;Outras Receitas;4907,31;Loja Centro
2024;Mar;Outras Receitas;2513,9;Loja Norte
2024;Mar;Outras Receitas;3578,79;Loja Sul
2024;Abr;Outras Receitas;4203,13;Loja Centro
2024;Abr;Outras Receitas;2027,26;Loja Norte
2024;Abr;Outras Receitas;2769,6;Loja Sul
2024;Mai;Outras Receitas;4550,5;Loja Centro
2024;Mai;Outras Receitas;2128,26;Loja Norte
2024;Mai;Outras Receitas;3321,24;Loja Sul
2024;Jun;Outras Receitas;5171,63;Loja Centro
2024;Jun;Outras Receitas;2580,9;Loja Norte
2024;Jun;Outras Receitas;4247,47;Loja Sul
2024;Jul;Outras Receitas;5748,04;Loja Centro
2024;Jul;Outras Receitas;2759,87;Loja Norte
2024;Jul;Outras Receitas;3492,09;Loja Sul
2024;Ago;Outras Receitas;6659,07;Loja Centro
2024;Ago;Outras Receitas;3481,85;Loja Norte
2024;Ago;Outras Receitas;3859,09;Loja Sul
2024;Set;Outras Receitas;6143,38;Loja Centro
2024;Set;Outras Receitas;3205,48;Loja Norte
2024;Set;Outras Receitas;3651,14;Loja Sul
2024;Out;Outras Receitas;5893,88;Loja Centro
2024;Out;Outras Receitas;3562,5;Loja Norte
2024;Out;Outras Receitas;3543,62;Loja Sul
2024;Nov;Outras Receitas;6245,89;Loja Centro
2024;Nov;Outras Receitas;3786,71;Loja Norte
2024;Nov;Outras Receitas;3967,4;Loja Sul
2024;Dez;Outras Receitas;6566,05;Loja Centro
2024;Dez;Outras Receitas;3488,75;Loja Norte
2024;Dez;Outras Receitas;4945,2;Loja Sul
2025;Jan;Outras Receitas;7125,4;Loja Centro
2025;Jan;Outras Receitas;2786,8;Loja Norte
2025;Jan;Outras Receitas;4487,8;Loja Sul
2025;Fev;Outras Receitas;5348,46;Loja Centro
2025;Fev;Outras Receitas;2551,19;Loja Norte
2025;Fev;Outras Receitas;4100,34;Loja Sul
2025;Mar;Outras Receitas;5681,18;Loja Centro
2025;Mar;Outras Receitas;2766,96;Loja Norte
2025;Mar;Outras Receitas;4751,86;Loja Sul
2025;Abr;Outras Receitas;5048,75;Loja Centro
2025;Abr;Outras Receitas;2215,53;Loja Norte
2025;Abr;Outras Receitas;3535,72;Loja Sul
2025;Mai;Outras Receitas;5230,14;Loja Centro
2025;Mai;Outras Receitas;2910,6;Loja Norte
2025;Mai;Outras Receitas;3859,27;Loja Sul
2025;Jun;Outras Receitas;6657,43;Loja Centro
2025;Jun;Outras Receitas;3238,3;Loja Norte
2025;Jun;Outras Receitas;4504,27;Loja Sul
2025;Jul;Outras Receitas;6491,15;Loja Centro
2025;Jul;Outras Receitas;3778,77;Loja Norte
2025;Jul;Outras Receitas;4130,08;Loja Sul
2025;Ago;Outras Receitas;7831,73;Loja Centro
2025;Ago;Outras Receitas;3962,6;Loja Norte
2025;Ago;Outras Receitas;5005,67;Loja Sul
2025;Set;Outras Receitas;7513,28;Loja Centro
2025;Set;Outras Receitas;3652,42;Loja Norte
2025;Set;Outras Receitas;4434,29;Loja Sul
2025;Out;Outras Receitas;6620,69;Loja Centro
2025;Out;Outras Receitas;3700,38;Loja Norte
2025;Out;Outras Receitas;5278,93;Loja Sul
2025;Nov;Outras Receitas;7526,71;Loja Centro
2025;Nov;Outras Receitas;3634,76;Loja Norte
2025;Nov;Outras Receitas;5638,52;Loja Sul
2025;Dez;Outras Receitas;9202,18;Loja Centro
2025;Dez;Outras Receitas;3565,19;Loja Norte
2025;Dez;Outras Receitas;5232,63;Loja Sul
2026;Jan;Outras Receitas;7864,19;Loja Centro
2026;Jan;Outras Receitas;4350,23;Loja Norte
2026;Jan;Outras Receitas;5185,58;Loja Sul
2026;Fev;Outras Receitas;6738,02;Loja Centro
2026;Fev;Outras Receitas;2965,06;Loja Norte
2026;Fev;Outras Receitas;4796,92;Loja Sul
2026;Mar;Outras Receitas;7091,65;Loja Centro
2026;Mar;Outras Receitas;3423,68;Loja Norte
2026;Mar;Outras Receitas;5434,67;Loja Sul
2026;Abr;Outras Receitas;5682,47;Loja Centro
2026;Abr;Outras Receitas;2776,51;Loja Norte
2026;Abr;Outras Receitas;4591,02;Loja Sul
2026;Mai;Outras Receitas;7192,49;Loja Centro
2026;Mai;Outras Receitas;3524,7;Loja Norte
2026;Mai;Outras Receitas;3782,81;Loja Sul
2026;Jun;Outras Receitas;8115,62;Loja Centro
2026;Jun;Outras Receitas;4060,08;Loja Norte
2026;Jun;Outras Receitas;5224,3;Loja Sul
2026;Jul;Outras Receitas;6772,54;Loja Centro
2026;Jul;Outras Receitas;4318,69;Loja Norte
2026;Jul;Outras Receitas;6308,77;Loja Sul
2024;Jan;Folha;78060,41;Loja Centro
2024;Jan;Folha;45114,57;Loja Norte
2024;Jan;Folha;56825,01;Loja Sul
2024;Fev;Folha;78831,25;Loja Centro
2024;Fev;Folha;45148,67;Loja Norte
2024;Fev;Folha;56020,08;Loja Sul
2024;Mar;Folha;82532,04;Loja Centro
2024;Mar;Folha;42279,3;Loja Norte
2024;Mar;Folha;60188,67;Loja Sul
2024;Abr;Folha;86397,7;Loja Centro
2024;Abr;Folha;41671,53;Loja Norte
2024;Abr;Folha;56930,77;Loja Sul
2024;Mai;Folha;86459,42;Loja Centro
2024;Mai;Folha;40436,96;Loja Norte
2024;Mai;Folha;63103,62;Loja Sul
2024;Jun;Folha;84038,97;Loja Centro
2024;Jun;Folha;41939,67;Loja Norte
2024;Jun;Folha;69021,35;Loja Sul
2024;Jul;Folha;94842,68;Loja Centro
2024;Jul;Folha;45537,77;Loja Norte
2024;Jul;Folha;57619,55;Loja Sul
2024;Ago;Folha;95129,52;Loja Centro
2024;Ago;Folha;49740,67;Loja Norte
2024;Ago;Folha;55129,81;Loja Sul
2024;Set;Folha;95458,67;Loja Centro
2024;Set;Folha;49808,19;Loja Norte
2024;Set;Folha;56733,14;Loja Sul
2024;Out;Folha;92941,88;Loja Centro
2024;Out;Folha;56177,88;Loja Norte
2024;Out;Folha;55880,24;Loja Sul
2024;Nov;Folha;92796,07;Loja Centro
2024;Nov;Folha;56259,75;Loja Norte
2024;Nov;Folha;58944,18;Loja Sul
2024;Dez;Folha;96301,99;Loja Centro
2024;Dez;Folha;51168,39;Loja Norte
2024;Dez;Folha;72529,61;Loja Sul
2025;Jan;Folha;106881,05;Loja Centro
2025;Jan;Folha;41801,94;Loja Norte
2025;Jan;Folha;67317,01;Loja Sul
2025;Fev;Folha;96272,36;Loja Centro
2025;Fev;Folha;45921,46;Loja Norte
2025;Fev;Folha;73806,17;Loja Sul
2025;Mar;Folha;95547,15;Loja Centro
2025;Mar;Folha;46535,27;Loja Norte
2025;Mar;Folha;79917,59;Loja Sul
2025;Abr;Folha;103779,83;Loja Centro
2025;Abr;Folha;45541,49;Loja Norte
2025;Abr;Folha;72678,68;Loja Sul
2025;Mai;Folha;99372,62;Loja Centro
2025;Mai;Folha;55301,33;Loja Norte
2025;Mai;Folha;73326,05;Loja Sul
2025;Jun;Folha;108183,25;Loja Centro
2025;Jun;Folha;52622,44;Loja Norte
2025;Jun;Folha;73194,31;Loja Sul
2025;Jul;Folha;107104;Loja Centro
2025;Jul;Folha;62349,72;Loja Norte
2025;Jul;Folha;68146,28;Loja Sul
2025;Ago;Folha;111881,91;Loja Centro
2025;Ago;Folha;56608,57;Loja Norte
2025;Ago;Folha;71509,52;Loja Sul
