Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000751;48;SARIMAX (c/ sazonalidade+promoção);11221,05;[12883.87];14,8;ok;"{""ARIMA"": 1610372.7249696546, ""ExponentialSmoothing"": 1723278.6541958235, ""SARIMAX"": 1739122.8867634581, ""Holt"": 3880993.344582357, ""Prophet"": 2190843.8670089166, ""Croston"": 2082162.48468358, ""TSB"": 2082162.48468358, ""Ensemble"": 1459836.414690488, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1379312.9944662647}";PC000751
PC000668;48;ExponentialSmoothing;9597,56;[11349.49];18,3;ok;"{""ARIMA"": 2929578.166383285, ""ExponentialSmoothing"": 1411223.7547273932, ""SARIMAX"": 4125700.429300228, ""Holt"": 5771478.870077427, ""Prophet"": 1500682.5254064102, ""Croston"": 3071049.8408581526, ""TSB"": 3071049.8408581526, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1952472.8001798745}";PC000668
PC000855;48;ExponentialSmoothing;11598,23;[11105.07];-4,3;ok;"{""ARIMA"": 2157902.774957518, ""ExponentialSmoothing"": 1440801.4684237663, ""SARIMAX"": 2162065.951768077, ""Holt"": 3804857.586690814, ""Prophet"": 1472451.022318227, ""Croston"": 2420949.6699569565, ""TSB"": 2420949.6699569565, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1578855.646491236}";PC000855
PC000635;48;Croston;11570,33;[12059.51];4,2;ok;"{""ARIMA"": 1633983.1821124807, ""ExponentialSmoothing"": 2270694.316179998, ""SARIMAX"": 2367850.2446378116, ""Holt"": 1563741.510514737, ""Prophet"": 2151539.481224611, ""Croston"": 1454020.272972134, ""TSB"": 1454020.272972134, ""Ensemble"": 1465083.2391621594, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2483066.346258475}";PC000635
PC000168;48;Ensemble;11270,58;[10778.57];-4,4;ok;"{""ARIMA"": 1742600.1787779552, ""ExponentialSmoothing"": 1825353.0534348479, ""SARIMAX"": 3309149.671649622, ""Holt"": 2919819.086110096, ""Prophet"": 1845589.7997414693, ""Croston"": 2547285.600146204, ""TSB"": 2547285.600146204, ""Ensemble"": 1716486.3717641912, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 3098160.9665406942}";PC000168
PC000875;48;Ensemble;11175,54;[11403.54];2,0;ok;"{""ARIMA"": 964905.3946390505, ""ExponentialSmoothing"": 1856123.1487723447, ""SARIMAX"": 2575824.682398111, ""Holt"": 1091272.836543842, ""Prophet"": 1978540.8988256024, ""Croston"": 885541.1984026838, ""TSB"": 885541.1984026838, ""Ensemble"": 845865.6571170912, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1754140.0863720116}";PC000875
PC000099;48;ARIMA;10021,31;[10271.09];2,5;ok;"{""ARIMA"": 592635.9244476428, ""ExponentialSmoothing"": 1165654.1906382113, ""SARIMAX"": 729007.4317058463, ""Holt"": 2554051.7735216394, ""Prophet"": 1888828.8301978158, ""Croston"": 2136945.7533092033, ""TSB"": 2136945.7533092033, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 947200.217483123}";PC000099
PC000665;48;Prophet;8707,39;[9870.41];13,4;ok;"{""ARIMA"": 4787250.289354975, ""ExponentialSmoothing"": 3403912.5127046644, ""SARIMAX"": 5320758.811668583, ""Holt"": 4103780.126385639, ""Prophet"": 3357570.120451017, ""Croston"": 4817295.345830877, ""TSB"": 4817295.345830877, ""Ensemble"": 3454160.0299034766, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 4844338.133894716}";PC000665
PC000300;48;ARIMA;10815,43;[10132.62];-6,3;ok;"{""ARIMA"": 1204542.545852589, ""ExponentialSmoothing"": 2010327.9999499917, ""SARIMAX"": 1815082.709506614, ""Holt"": 1401600.1652182608, ""Prophet"": 2271158.5239635506, ""Croston"": 1463442.4241987437, ""TSB"": 1463442.4241987437, ""Ensemble"": 1315597.1050474567, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1980033.3096421713}";PC000300
PC000440;48;Ensemble;7845,83;[8694.55];10,8;ok;"{""ARIMA"": 1843787.2773258376, ""ExponentialSmoothing"": 839486.7150867019, ""SARIMAX"": 876662.8117483653, ""Holt"": 1550364.4720440197, ""Prophet"": 810312.2264479069, ""Croston"": 2080882.0628753267, ""TSB"": 2080882.0628753267, ""Ensemble"": 750623.5343758798, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 900651.198828146}";PC000440
PC000773;48;ExponentialSmoothing;8321,7;[8432.14];1,3;ok;"{""ARIMA"": 1419873.8398399216, ""ExponentialSmoothing"": 1036263.2963832858, ""SARIMAX"": 1354082.8241929451, ""Holt"": 2831354.0567814745, ""Prophet"": 1432995.1655861977, ""Croston"": 2071144.173361466, ""TSB"": 2071144.173361466, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1178047.1262813772}";PC000773
PC000153;48;SARIMAX;8450,57;[9436.3];11,7;ok;"{""ARIMA"": 1775754.3965955463, ""ExponentialSmoothing"": 1684595.3098997828, ""SARIMAX"": 1223315.887236193, ""Holt"": 1666448.2311805533, ""Prophet"": 1392692.8183263803, ""Croston"": 1528200.7145986927, ""TSB"": 1528200.7145986927, ""Ensemble"": 1231149.9091918992, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1326368.7014705162}";PC000153
PC000312;48;ARIMA;7376,3;[7982.23];8,2;ok;"{""ARIMA"": 454413.8634904249, ""ExponentialSmoothing"": 583843.8873745131, ""SARIMAX"": 2469841.8816786553, ""Holt"": 551708.937153214, ""Prophet"": 639340.4341373635, ""Croston"": 554981.9480948419, ""TSB"": 554981.9480948419, ""Ensemble"": 473270.8248989964, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2368972.65820879}";PC000312
PC000621;48;Prophet;8363,47;[7660.55];-8,4;ok;"{""ARIMA"": 2005306.2525436794, ""ExponentialSmoothing"": 755185.295956598, ""SARIMAX"": 1052481.2356764732, ""Holt"": 1855596.1360123346, ""Prophet"": 632638.2540420513, ""Croston"": 1853311.1620797326, ""TSB"": 1853311.1620797326, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1152953.7257497816}";PC000621
PC000876;48;Ensemble;7870,77;[8196.94];4,1;ok;"{""ARIMA"": 1088108.0316851127, ""ExponentialSmoothing"": 1041826.064197285, ""SARIMAX"": 1268251.5301891319, ""Holt"": 2047510.5575740084, ""Prophet"": 1155301.6391030515, ""Croston"": 1401608.781703162, ""TSB"": 1401608.781703162, ""Ensemble"": 1034071.4150206457, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1373836.4004124536}";PC000876
PC000600;48;Ensemble;7573,7;[7422.84];-2,0;ok;"{""ARIMA"": 842103.8023496374, ""ExponentialSmoothing"": 813707.7520064465, ""SARIMAX"": 1707266.3693473432, ""Holt"": 2626805.9162247893, ""Prophet"": 904318.6637871823, ""Croston"": 1160974.397974043, ""TSB"": 1160974.397974043, ""Ensemble"": 809248.1904462855, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2462095.410548882}";PC000600
PC000210;48;ARIMA;7280,42;[7955.08];9,3;ok;"{""ARIMA"": 650286.5791978751, ""ExponentialSmoothing"": 1407054.5449118689, ""SARIMAX"": 1137720.872251416, ""Holt"": 1014472.2735219523, ""Prophet"": 1451385.31817864, ""Croston"": 955370.8719741445, ""TSB"": 955370.8719741445, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1238702.6960119854}";PC000210
PC000295;48;ExponentialSmoothing;7165,23;[8114.89];13,3;ok;"{""ARIMA"": 1725735.2977413062, ""ExponentialSmoothing"": 470748.9852407761, ""SARIMAX"": 2066406.4073545097, ""Holt"": 1307267.6751369722, ""Prophet"": 775499.8949304001, ""Croston"": 1735782.5578391042, ""TSB"": 1735782.5578391042, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1759043.1840232026}";PC000295
PC000896;48;ARIMA;7687,26;[8048.25];4,7;ok;"{""ARIMA"": 406568.90535877337, ""ExponentialSmoothing"": 918079.4258205659, ""SARIMAX"": 898714.4563910047, ""Holt"": 1357437.4323779673, ""Prophet"": 1293363.2749090325, ""Croston"": 581200.6744003897, ""TSB"": 581200.6744003897, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1145018.8251657519}";PC000896
PC000853;48;SARIMAX;6518,41;[7042.34];8,0;ok;"{""ARIMA"": 553061.2080623783, ""ExponentialSmoothing"": 622930.8583833486, ""SARIMAX"": 338332.39160317095, ""Holt"": 1897086.9272987146, ""Prophet"": 564266.1705345762, ""Croston"": 805094.9489285148, ""TSB"": 805094.9489285148, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1163224.869890344}";PC000853
PC000802;48;SARIMAX;6530,01;[6745.08];3,3;ok;"{""ARIMA"": 434667.03712148685, ""ExponentialSmoothing"": 327504.8249349029, ""SARIMAX"": 225951.44936302208, ""Holt"": 754718.7951589996, ""Prophet"": 307727.044540481, ""Croston"": 753691.0430798013, ""TSB"": 753691.0430798013, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 266549.2985193312}";PC000802
PC000007;48;ExponentialSmoothing;7676,86;[7688.44];0,2;ok;"{""ARIMA"": 1122951.2247914604, ""ExponentialSmoothing"": 791626.6899703696, ""SARIMAX"": 1176086.773434194, ""Holt"": 1022965.221431868, ""Prophet"": 1162128.178092772, ""Croston"": 1006878.2200349137, ""TSB"": 1006878.2200349137, ""Ensemble"": 825459.3031832366, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1734488.2637933567}";PC000007
PC000425;48;SARIMAX;5129,65;[6136.15];19,6;ok;"{""ARIMA"": 1435108.969759925, ""ExponentialSmoothing"": 1131378.2721432399, ""SARIMAX"": 1057270.67254031, ""Holt"": 2769782.1216854937, ""Prophet"": 1206592.0356137669, ""Croston"": 1775073.6319996966, ""TSB"": 1775073.6319996966, ""Ensemble"": 1110333.3851264692, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1067555.042891114}";PC000425
PC000207;48;ARIMA;6790,84;[7096.66];4,5;ok;"{""ARIMA"": 358233.54052850464, ""ExponentialSmoothing"": 406213.55633933673, ""SARIMAX"": 694196.9849455607, ""Holt"": 627591.350884283, ""Prophet"": 732241.2183341482, ""Croston"": 750645.3110888754, ""TSB"": 750645.3110888754, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 691273.8544267855}";PC000207
PC000683;48;Ensemble;6515,47;[6614.42];1,5;ok;"{""ARIMA"": 555118.350928517, ""ExponentialSmoothing"": 547787.4795331658, ""SARIMAX"": 539589.3231031984, ""Holt"": 1678060.4599887663, ""Prophet"": 814682.2322984614, ""Croston"": 1072119.8706430371, ""TSB"": 1072119.8706430371, ""Ensemble"": 372532.7571654106, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1017853.0001945408}";PC000683
PC000255;48;ExponentialSmoothing;6587,31;[6256.44];-5,0;ok;"{""ARIMA"": 1385695.0999885094, ""ExponentialSmoothing"": 270466.8606351165, ""SARIMAX"": 563771.5959812192, ""Holt"": 4150382.0457420326, ""Prophet"": 365949.60836306005, ""Croston"": 1116153.5161456808, ""TSB"": 1116153.5161456808, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 372515.47103020415}";PC000255
PC000176;48;Ensemble;5712,04;[6543.77];14,6;ok;"{""ARIMA"": 1045652.4886849892, ""ExponentialSmoothing"": 769183.0820025845, ""SARIMAX"": 966738.0256265076, ""Holt"": 1759384.1086376242, ""Prophet"": 929157.8538252331, ""Croston"": 1287963.3387116827, ""TSB"": 1287963.3387116827, ""Ensemble"": 745060.0695849581, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1963182.916845657}";PC000176
PC000043;48;Ensemble;6295,94;[6277.41];-0,3;ok;"{""ARIMA"": 205982.11365016285, ""ExponentialSmoothing"": 241529.0493545473, ""SARIMAX"": 395541.1093330171, ""Holt"": 232215.75826647575, ""Prophet"": 271816.46443153225, ""Croston"": 259968.1566260287, ""TSB"": 259968.1566260287, ""Ensemble"": 73775.27071412229, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 250955.4325536194}";PC000043
PC000016;48;Prophet;6084,13;[6202.14];1,9;ok;"{""ARIMA"": 807981.8812802875, ""ExponentialSmoothing"": 613416.3659046482, ""SARIMAX"": 829088.296552549, ""Holt"": 745123.9813040392, ""Prophet"": 511707.24573202577, ""Croston"": 725403.134427263, ""TSB"": 725403.134427263, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 807570.1868302744}";PC000016
PC000334;48;Holt;6806,89;[6850.82];0,6;ok;"{""ARIMA"": 882614.7064078805, ""ExponentialSmoothing"": 1253509.8830634558, ""SARIMAX"": 1555524.9963572642, ""Holt"": 643555.8737691595, ""Prophet"": 1201479.4336285756, ""Croston"": 679273.0581479584, ""TSB"": 679273.0581479584, ""Ensemble"": 658923.7446553803, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1631966.7472667012}";PC000334
PC000059;48;Ensemble;7040,15;[6818.77];-3,1;ok;"{""ARIMA"": 325766.5268909726, ""ExponentialSmoothing"": 981786.9151266064, ""SARIMAX"": 994162.1414056638, ""Holt"": 449321.03689415293, ""Prophet"": 862320.1633530649, ""Croston"": 333705.7548004486, ""TSB"": 333705.7548004486, ""Ensemble"": 298921.28773035103, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1114091.5478904478}";PC000059
PC000886;48;SARIMAX (c/ sazonalidade+promoção);5587,22;[6169.81];10,4;ok;"{""ARIMA"": 292287.9108879699, ""ExponentialSmoothing"": 209704.815521725, ""SARIMAX"": 190850.33074478342, ""Holt"": 514251.48206889426, ""Prophet"": 324376.05355441436, ""Croston"": 343371.36584502034, ""TSB"": 343371.36584502034, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 159552.58000108504}";PC000886
PC000860;48;Prophet;5554,96;[5635.47];1,4;ok;"{""ARIMA"": 884664.7538248958, ""ExponentialSmoothing"": 529417.5004633884, ""SARIMAX"": 721217.3829003234, ""Holt"": 858559.4431091122, ""Prophet"": 511268.3777928303, ""Croston"": 840223.9351398955, ""TSB"": 840223.9351398955, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 2309185.4541228693}";PC000860
PC000473;48;Ensemble;6359,67;[6678.08];5,0;ok;"{""ARIMA"": 254920.46305236823, ""ExponentialSmoothing"": 449135.4429406889, ""SARIMAX"": 348824.4449326265, ""Holt"": 296646.8337603373, ""Prophet"": 441918.0294609683, ""Croston"": 230548.1417729403, ""TSB"": 230548.1417729403, ""Ensemble"": 205204.84555271987, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 354346.3277018308}";PC000473
PC000587;13;Média Móvel;25493,33;[22924.23];-10,1;ok;"{""ARIMA"": Infinity, ""ExponentialSmoothing"": Infinity, ""SARIMAX"": Infinity, ""Holt"": Infinity, ""Prophet"": Infinity, ""Croston"": Infinity, ""TSB"": Infinity}";PC000587
PC000015;48;ExponentialSmoothing;5310,45;[5357.81];0,9;ok;"{""ARIMA"": 453922.7992068454, ""ExponentialSmoothing"": 267230.4054753035, ""SARIMAX"": 411886.8628078383, ""Holt"": 663316.4106992831, ""Prophet"": 287391.17629584804, ""Croston"": 596667.8687443621, ""TSB"": 596667.8687443621, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1200658.7841681144}";PC000015
PC000477;48;ARIMA;5098,75;[5628.25];10,4;ok;"{""ARIMA"": 343458.7196431014, ""ExponentialSmoothing"": 495459.2238569151, ""SARIMAX"": 479135.8086706411, ""Holt"": 391939.34634882986, ""Prophet"": 625663.771221467, ""Croston"": 367549.60256668436, ""TSB"": 367549.60256668436, ""Ensemble"": 355754.0898420587, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 578127.5826045487}";PC000477
PC000564;48;SARIMAX;5335,26;[4779.46];-10,4;ok;"{""ARIMA"": 138172.23853069253, ""ExponentialSmoothing"": 189784.2853155715, ""SARIMAX"": 123568.38404081558, ""Holt"": 593720.2740101885, ""Prophet"": 237814.56929436311, ""Croston"": 408835.4490590423, ""TSB"": 408835.4490590423, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 158660.32256526538}";PC000564
PC000441;48;SARIMAX (c/ sazonalidade+promoção);4717,14;[4639.02];-1,7;ok;"{""ARIMA"": 655134.9903576324, ""ExponentialSmoothing"": 346910.33002476156, ""SARIMAX"": 262897.70709646615, ""Holt"": 801109.612100191, ""Prophet"": 381477.2520301244, ""Croston"": 739464.6618395094, ""TSB"": 739464.6618395094, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 232647.5149435867}";PC000441
PC000845;48;SARIMAX (c/ sazonalidade+promoção);5033,42;[5966.4];18,5;ok;"{""ARIMA"": 452885.77339973184, ""ExponentialSmoothing"": 166189.2536640912, ""SARIMAX"": 216466.37435910277, ""Holt"": 479217.00615323853, ""Prophet"": 261242.52140651873, ""Croston"": 459505.4412708786, ""TSB"": 459505.4412708786, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 161367.5502667241}";PC000845
PC000410;48;ARIMA;5650,18;[5749.96];1,8;ok;"{""ARIMA"": 45355.49988725548, ""ExponentialSmoothing"": 178387.78793722892, ""SARIMAX"": 683042.7231307853, ""Holt"": 137261.04282671725, ""Prophet"": 205470.31803898435, ""Croston"": 154769.2303343103, ""TSB"": 154769.2303343103, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1060235.8386358998}";PC000410
PC000857;48;Prophet;4041,37;[4742.71];17,4;ok;"{""ARIMA"": 581005.8124312593, ""ExponentialSmoothing"": 332506.52633953874, ""SARIMAX"": 258180.21133610306, ""Holt"": 571578.4991430119, ""Prophet"": 252464.25720102814, ""Croston"": 571645.72074999, ""TSB"": 571645.72074999, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1718350.9500680128}";PC000857
PC000959;48;Ensemble;5516,26;[5135.04];-6,9;ok;"{""ARIMA"": 637531.2881499532, ""ExponentialSmoothing"": 657489.3660756258, ""SARIMAX"": 815311.1361349584, ""Holt"": 1142078.9807890893, ""Prophet"": 631185.4475489351, ""Croston"": 924041.4547778472, ""TSB"": 924041.4547778472, ""Ensemble"": 571673.2305255102, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 1048841.6090714808}";PC000959
PC000557;48;ARIMA;5888,23;[5697.16];-3,2;ok;"{""ARIMA"": 295456.0796277258, ""ExponentialSmoothing"": 330638.0524652856, ""SARIMAX"": 414071.09393491223, ""Holt"": 714518.1328252665, ""Prophet"": 481906.5907128488, ""Croston"": 420747.24197469605, ""TSB"": 420747.24197469605, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 383999.7007331403}";PC000557
PC000069;48;ExponentialSmoothing;5180,03;[5389.59];4,0;ok;"{""ARIMA"": 263572.374061137, ""ExponentialSmoothing"": 161760.9785132654, ""SARIMAX"": 221229.42724405692, ""Holt"": 262734.0690101573, ""Prophet"": 168284.26061807573, ""Croston"": 300493.58706255193, ""TSB"": 300493.58706255193, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 547800.7184411674}";PC000069
PC000245;48;SARIMAX;5713,96;[4717.56];-17,4;ok;"{""ARIMA"": 595921.1269157879, ""ExponentialSmoothing"": 561671.4692532016, ""SARIMAX"": 238917.0772397034, ""Holt"": 386994.83884867263, ""Prophet"": 604144.0433296524, ""Croston"": 332500.4254516273, ""TSB"": 332500.4254516273, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 265296.48105030484}";PC000245
PC000430;48;SARIMAX (c/ sazonalidade+promoção);5123,15;[5206.88];1,6;ok;"{""ARIMA"": 242151.59189683353, ""ExponentialSmoothing"": 90683.1781011176, ""SARIMAX"": 183942.84905274372, ""Holt"": 469922.65948194655, ""Prophet"": 210855.2139649977, ""Croston"": 399921.5671595568, ""TSB"": 399921.5671595568, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 67575.79134238254}";PC000430
PC000901;48;ARIMA;4638,02;[5025.38];8,4;ok;"{""ARIMA"": 462157.203686242, ""ExponentialSmoothing"": 636629.4126472168, ""SARIMAX"": 580106.0966899866, ""Holt"": 584058.0060874502, ""Prophet"": 529816.4699128595, ""Croston"": 510795.95763996075, ""TSB"": 510795.95763996075, ""Ensemble"": 489952.736072663, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 601691.5445421311}";PC000901
PC000666;48;Ensemble;5853,73;[5310.78];-9,3;ok;"{""ARIMA"": 180957.73801278943, ""ExponentialSmoothing"": 167187.01853564053, ""SARIMAX"": 136231.01792386232, ""Holt"": 159744.633476288, ""Prophet"": 79476.06483156764, ""Croston"": 76220.63847324329, ""TSB"": 76220.63847324329, ""Ensemble"": 63852.40734614914, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 428148.01775754493}";PC000666
PC000373;48;ARIMA;4929,54;[5069.97];2,8;ok;"{""ARIMA"": 211964.70201498698, ""ExponentialSmoothing"": 345033.5820243231, ""SARIMAX"": 386982.83520750137, ""Holt"": 537584.3949041851, ""Prophet"": 317090.3706080219, ""Croston"": 309677.28381455434, ""TSB"": 309677.28381455434, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 364999.4564060001}";PC000373
PC000819;48;Ensemble;5392,61;[5278.98];-2,1;ok;"{""ARIMA"": 259133.03175674364, ""ExponentialSmoothing"": 289380.9727045263, ""SARIMAX"": 331324.6251308676, ""Holt"": 690768.9271979892, ""Prophet"": 400349.30327355134, ""Croston"": 298241.7050764155, ""TSB"": 298241.7050764155, ""Ensemble"": 253297.14237451824, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 795429.8421526259}";PC000819
PC000984;48;SARIMAX;3720,36;[5107.81];37,3;ok;"{""ARIMA"": 416522.0766185075, ""ExponentialSmoothing"": 267742.6906108505, ""SARIMAX"": 166942.67621450312, ""Holt"": 436690.62109705125, ""Prophet"": 192474.89336390514, ""Croston"": 435767.2079113614, ""TSB"": 435767.2079113614, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 244304.30755955688}";PC000984
PC000006;48;Prophet;3709,44;[4856.08];30,9;ok;"{""ARIMA"": 575786.774201583, ""ExponentialSmoothing"": 503969.37296330713, ""SARIMAX"": 594114.6913947412, ""Holt"": 1137488.052441256, ""Prophet"": 503405.4999103586, ""Croston"": 628879.7962158696, ""TSB"": 628879.7962158696, ""Ensemble"": 515483.67832465534, ""SARIMAX (c/ sazonalidade+promo\u00e7\u00e3o)"": 893584.0415567114}";PC000006
