Produto;n_periodos;modelo_escolhido;ultimo_real;previsao;var_pct_proximo_mes;status;rank;_ProdutoUnico
PC000027;48;LightGBM (pooled);23354,92;[22054.72, 22389.71, 33026.99, 37553.9, 25255.85, 26437.5];-5,6;ok;"{""ARIMA"": 8169114.569028754, ""ExponentialSmoothing"": 5998230.075304214, ""SARIMAX"": 11745720.99533541, ""Holt"": 19986191.540095553, ""Prophet"": 6666983.989455053}";PC000027
PC000785;48;Ensemble;23297,67;[21549.59, 21505.6, 26777.42, 32242.49, 24000.57, 24146.64];-7,5;ok;"{""ARIMA"": 3844761.1491000247, ""ExponentialSmoothing"": 3921968.089820538, ""SARIMAX"": 6656071.249574605, ""Holt"": 16074400.768296465, ""Prophet"": 3968494.521123443, ""Ensemble"": 3044445.813249096}";PC000785
PC000730;48;LightGBM (pooled);22380,69;[22054.72, 22389.71, 32062.41, 37098.56, 25030.07, 25179.43];-1,5;ok;"{""ARIMA"": 2898842.7423059843, ""ExponentialSmoothing"": 2026898.1060370754, ""SARIMAX"": 5126970.177113625, ""Holt"": 16307541.672483517, ""Prophet"": 2014712.670358556}";PC000730
PC000690;48;ARIMA;23156,420000000002;[23742.39, 23928.24, 23987.18, 24005.88, 24011.8, 24013.69];2,5;ok;"{""ARIMA"": 3125532.497849029, ""ExponentialSmoothing"": 8481271.436101807, ""SARIMAX"": 7288227.962387789, ""Holt"": 5129906.901366412, ""Prophet"": 4277089.291325397}";PC000690
PC000699;48;Ensemble;23059,749999999996;[22729.72, 23037.58, 26253.89, 28345.67, 23808.28, 23986.52];-1,4;ok;"{""ARIMA"": 6508944.483518023, ""ExponentialSmoothing"": 5934847.611500888, ""SARIMAX"": 8050547.49265948, ""Holt"": 5473269.203965071, ""Prophet"": 5165555.238543364, ""Ensemble"": 4187909.053813239}";PC000699
PC000802;48;SARIMAX;21837,66;[24274.83, 22847.08, 32643.35, 37096.62, 27300.98, 28410.26];11,2;ok;"{""ARIMA"": 8680417.887514127, ""ExponentialSmoothing"": 8605019.036320832, ""SARIMAX"": 2728388.339310571, ""Holt"": 7997757.047119212, ""Prophet"": 19791760.015754446}";PC000802
PC000430;48;ExponentialSmoothing;21259,28;[21262.74, 21612.48, 28970.11, 35867.42, 23597.39, 24194.43];0,0;ok;"{""ARIMA"": 5814196.485377627, ""ExponentialSmoothing"": 1488305.9316791713, ""SARIMAX"": 8872488.337875756, ""Holt"": 11846389.075214915, ""Prophet"": 2040102.3274161823}";PC000430
PC000729;48;LightGBM (pooled);19619,08;[19842.48, 19401.67, 26706.74, 32008.51, 21861.95, 22439.77];1,1;ok;"{""ARIMA"": 7547277.460973244, ""ExponentialSmoothing"": 8485590.869089322, ""SARIMAX"": 22492681.940527607, ""Holt"": 14445249.670649866, ""Prophet"": 8162207.870170186, ""Ensemble"": 7535552.3449468715}";PC000729
PC000883;48;Holt;26105,68;[26739.55, 26739.53, 26739.52, 26739.5, 26739.49, 26739.49];2,4;ok;"{""ARIMA"": 28055194.93031926, ""ExponentialSmoothing"": 29462671.739970937, ""SARIMAX"": 40503696.98532555, ""Holt"": 14259598.72132729, ""Prophet"": 32827827.48854351}";PC000883
PC000235;48;ARIMA;21909,26;[22336.77, 22536.04, 22628.93, 22672.22, 22692.4, 22701.81];2,0;ok;"{""ARIMA"": 639075.3692930684, ""ExponentialSmoothing"": 2198014.583827778, ""SARIMAX"": 4204864.813709747, ""Holt"": 1140018.4504970778, ""Prophet"": 4073221.7136168554}";PC000235
PC000899;48;Ensemble;20112,03;[19739.77, 20507.36, 25106.94, 29590.26, 22946.35, 22956.16];-1,9;ok;"{""ARIMA"": 923641.2801541559, ""ExponentialSmoothing"": 763010.0386483833, ""SARIMAX"": 3762253.3078229143, ""Holt"": 4317940.765805521, ""Prophet"": 833825.9524752828, ""Ensemble"": 752077.6465103319}";PC000899
PC000006;48;Prophet;19651,61;[20751.2, 20392.24, 27878.41, 32981.08, 22244.19, 23637.18];5,6;ok;"{""ARIMA"": 6141610.795975089, ""ExponentialSmoothing"": 2939275.976805147, ""SARIMAX"": 6539891.252131115, ""Holt"": 10105962.590156741, ""Prophet"": 2153133.6506929416}";PC000006
PC000860;48;LightGBM (pooled);19588,47;[19312.67, 19638.05, 26654.91, 31963.93, 21861.95, 22439.77];-1,4;ok;"{""ARIMA"": 2327183.0067489864, ""ExponentialSmoothing"": 1873920.547038296, ""SARIMAX"": 1485039.7211597348, ""Holt"": 5056242.897224797, ""Prophet"": 2134072.948179393}";PC000860
PC000180;48;LightGBM (pooled);19389,239999999998;[18957.91, 18835.98, 25909.83, 31912.09, 21861.95, 22138.57];-2,2;ok;"{""ARIMA"": 1565064.5761452627, ""ExponentialSmoothing"": 1273301.249979664, ""SARIMAX"": 3149830.794795187, ""Holt"": 2211099.241274643, ""Prophet"": 1047517.7710964154}";PC000180
PC000959;48;Prophet;19724,61;[20149.61, 19167.8, 27080.15, 32583.87, 22185.44, 22168.41];2,2;ok;"{""ARIMA"": 1532221.0958182847, ""ExponentialSmoothing"": 246271.739516684, ""SARIMAX"": 448617.87562807003, ""Holt"": 6199635.510357972, ""Prophet"": 215932.33921750155}";PC000959
PC000371;48;ExponentialSmoothing;16778,72;[17185.98, 17516.31, 24479.8, 28070.21, 20062.18, 20666.55];2,4;ok;"{""ARIMA"": 5143616.410728827, ""ExponentialSmoothing"": 773530.23213969, ""SARIMAX"": 2011028.6234928763, ""Holt"": 6530686.088920276, ""Prophet"": 2050139.6469390066}";PC000371
PC000635;48;Ensemble;18130,440000000002;[18198.55, 17988.89, 26576.0, 30342.0, 20707.64, 20802.3];0,4;ok;"{""ARIMA"": 3884305.966598435, ""ExponentialSmoothing"": 3460556.7418140466, ""SARIMAX"": 3444062.4411349893, ""Holt"": 4533823.590184596, ""Prophet"": 3259747.8071674365, ""Ensemble"": 2992214.827458942}";PC000635
PC000683;48;ExponentialSmoothing;16571,29;[17506.06, 17468.38, 25411.68, 28049.35, 20035.57, 21195.05];5,6;ok;"{""ARIMA"": 4040402.408040999, ""ExponentialSmoothing"": 1594628.2536438324, ""SARIMAX"": 4417496.296006232, ""Holt"": 9312940.750290232, ""Prophet"": 2409988.6306213913}";PC000683
PC000460;48;LightGBM (pooled);18599,53;[18086.94, 17317.03, 25276.04, 30758.68, 21175.06, 21712.96];-2,8;ok;"{""ARIMA"": 3701872.928078055, ""ExponentialSmoothing"": 2996380.1131103276, ""SARIMAX"": 3784892.8949607573, ""Holt"": 5193407.771525538, ""Prophet"": 3465057.673858782, ""Ensemble"": 2865584.715743625}";PC000460
PC000334;48;LightGBM (pooled);41772,41;[39812.52, 42192.34, 56821.83, 68513.23, 47111.81, 48838.55];-4,7;ok;"{""ARIMA"": 62332674.99831005, ""ExponentialSmoothing"": 241422295.7821828, ""SARIMAX"": 420301351.7625878, ""Holt"": 117311807.96638767, ""Prophet"": 144530548.2045587}";PC000334
PC000032;48;ARIMA;19374,05;[19523.97, 19595.06, 19628.77, 19644.75, 19652.33, 19655.92];0,8;ok;"{""ARIMA"": 2479110.22855181, ""ExponentialSmoothing"": 6017606.592499425, ""SARIMAX"": 4020503.2628444047, ""Holt"": 2579803.374217245, ""Prophet"": 3710957.7852975526}";PC000032
PC000168;48;LightGBM (pooled);18871,61;[18119.67, 17317.03, 25875.26, 31167.57, 21175.06, 21712.96];-4,0;ok;"{""ARIMA"": 2945356.3106083893, ""ExponentialSmoothing"": 2422175.564665852, ""SARIMAX"": 6282141.60505015, ""Holt"": 6264433.6023804145, ""Prophet"": 2131033.618180815}";PC000168
PC000751;48;LightGBM (pooled);28860,719999999998;[27981.63, 28225.52, 39516.72, 48290.36, 31772.23, 31635.17];-3,0;ok;"{""ARIMA"": 19562652.512635726, ""ExponentialSmoothing"": 16167588.50657495, ""SARIMAX"": 20313842.258687187, ""Holt"": 20053158.51969398, ""Prophet"": 61271218.160113804, ""Ensemble"": 18114312.693071812}";PC000751
PC000336;48;ExponentialSmoothing;23691,71;[24435.46, 24896.33, 31710.68, 35147.72, 25810.03, 25507.19];3,1;ok;"{""ARIMA"": 4865085.876567194, ""ExponentialSmoothing"": 2094449.5715612278, ""SARIMAX"": 24499868.71268766, ""Holt"": 3140626.596715424, ""Prophet"": 15436862.867184663}";PC000336
PC000473;48;LightGBM (pooled);23130,55;[23966.16, 23990.02, 34522.74, 41825.88, 28929.23, 29314.08];3,6;ok;"{""ARIMA"": 7113469.630852385, ""ExponentialSmoothing"": 15932817.33589294, ""SARIMAX"": 45283116.0003751, ""Holt"": 9914853.311006116, ""Prophet"": 38407715.47184654}";PC000473
PC000149;48;LightGBM (pooled);15065,22;[15809.97, 15950.01, 21558.66, 26433.72, 17751.1, 18588.69];4,9;ok;"{""ARIMA"": 6161609.042650797, ""ExponentialSmoothing"": 5223577.210888117, ""SARIMAX"": 6097493.508131515, ""Holt"": 5738140.346046221, ""Prophet"": 4591652.067003264, ""Ensemble"": 4750355.710411387}";PC000149
PC000059;48;ARIMA;18394,94;[18080.93, 17915.43, 17828.2, 17782.22, 17757.99, 17745.22];-1,7;ok;"{""ARIMA"": 707207.2811894215, ""ExponentialSmoothing"": 2385367.8758392786, ""SARIMAX"": 1873514.7662868176, ""Holt"": 3405298.2766536963, ""Prophet"": 2217494.517292056}";PC000059
PC000945;48;Prophet;17725,71;[17915.7, 17431.37, 23158.35, 27721.91, 19100.42, 20743.61];1,1;ok;"{""ARIMA"": 2474327.955622914, ""ExponentialSmoothing"": 1689323.6629220487, ""SARIMAX"": 1181626.9080547695, ""Holt"": 5022013.195283266, ""Prophet"": 958359.3605913223}";PC000945
PC000900;48;ExponentialSmoothing;17232,059999999998;[17230.14, 16575.12, 22386.09, 28258.92, 18904.73, 20677.07];-0,0;ok;"{""ARIMA"": 2085469.9224567723, ""ExponentialSmoothing"": 91369.92496884143, ""SARIMAX"": 1009648.1598856578, ""Holt"": 1966324.9581493773, ""Prophet"": 713828.8703140164}";PC000900
PC000255;48;ExponentialSmoothing;16057,58;[15350.71, 15450.31, 22453.84, 25564.09, 18297.14, 19346.71];-4,4;ok;"{""ARIMA"": 3364014.432106827, ""ExponentialSmoothing"": 944692.1882831864, ""SARIMAX"": 1816376.6414694183, ""Holt"": 11050281.24303725, ""Prophet"": 1274187.7757610388}";PC000255
PC000354;48;LightGBM (pooled);17335,42;[16730.27, 16596.23, 23637.49, 28105.04, 18785.44, 19897.02];-3,5;ok;"{""ARIMA"": 1778950.916516278, ""ExponentialSmoothing"": 2424247.153387277, ""SARIMAX"": 1497458.450032525, ""Holt"": 4495938.092381611, ""Prophet"": 2163286.168188532}";PC000354
PC000587;48;Holt;35234,700000000004;[35449.34, 36000.74, 36545.94, 37085.0, 37618.01, 38145.03];0,6;ok;"{""ARIMA"": 18751663.098953743, ""ExponentialSmoothing"": 14766606.761292852, ""SARIMAX"": 52463208.2864908, ""Holt"": 10580998.469901385, ""Prophet"": 133066758.60003163}";PC000587
PC000313;48;SARIMAX;19382,43;[26164.28, 25451.3, 32033.38, 36296.21, 25974.3, 26457.81];35,0;ok;"{""ARIMA"": 11318850.812133359, ""ExponentialSmoothing"": 6214879.56245808, ""SARIMAX"": 4478522.911711874, ""Holt"": 5187048.845629398, ""Prophet"": 27627145.68363815}";PC000313
PC000300;48;LightGBM (pooled);18186,2;[16970.19, 16536.46, 23855.08, 28835.17, 19082.24, 20110.39];-6,7;ok;"{""ARIMA"": 2384349.2458747365, ""ExponentialSmoothing"": 2817798.6485056584, ""SARIMAX"": 4270217.354315209, ""Holt"": 3162510.4214673582, ""Prophet"": 2672273.5765885417, ""Ensemble"": 2406526.5639605527}";PC000300
PC000207;48;SARIMAX;14575,8;[16799.31, 15398.86, 21770.3, 27279.07, 17945.83, 18179.34];15,3;ok;"{""ARIMA"": 4007992.2901865817, ""ExponentialSmoothing"": 1675358.8724605106, ""SARIMAX"": 1409766.149670733, ""Holt"": 5631259.5656257095, ""Prophet"": 3053308.7392418333}";PC000207
PC000477;48;ExponentialSmoothing;13579,45;[14677.49, 14552.25, 20580.53, 25358.41, 17015.26, 17445.02];8,1;ok;"{""ARIMA"": 3239824.3102513663, ""ExponentialSmoothing"": 874861.4541052366, ""SARIMAX"": 1699675.251911899, ""Holt"": 5405554.282543096, ""Prophet"": 1184235.2306806825}";PC000477
PC000727;48;LightGBM (pooled);15018,66;[15562.2, 15950.01, 21526.63, 26433.72, 17751.1, 18588.69];3,6;ok;"{""ARIMA"": 3031543.7757515316, ""ExponentialSmoothing"": 2923750.6866414133, ""SARIMAX"": 2177527.3484929227, ""Holt"": 2988311.6228608456, ""Prophet"": 2630052.4918692186}";PC000727
PC000440;48;SARIMAX;13538,99;[13980.23, 15754.82, 22127.67, 27619.6, 17407.13, 18066.04];3,3;ok;"{""ARIMA"": 3720823.205661899, ""ExponentialSmoothing"": 2126972.0617055753, ""SARIMAX"": 1143955.6114536321, ""Holt"": 6552615.046593321, ""Prophet"": 1566722.6809966054}";PC000440
PC000884;48;SARIMAX;14763,2;[14133.03, 15711.23, 21532.42, 25794.52, 15524.5, 17033.82];-4,3;ok;"{""ARIMA"": 2288160.4002212235, ""ExponentialSmoothing"": 1809802.1072196392, ""SARIMAX"": 1291462.4708572538, ""Holt"": 2274947.267690182, ""Prophet"": 2702353.299852039}";PC000884
PC000005;48;ExponentialSmoothing;14301,019999999999;[14957.62, 14441.47, 20610.89, 24315.63, 16584.98, 17728.95];4,6;ok;"{""ARIMA"": 4586731.718619174, ""ExponentialSmoothing"": 554781.2113398049, ""SARIMAX"": 1529838.7710642375, ""Holt"": 8421370.719611399, ""Prophet"": 1313332.8571779083}";PC000005
PC000886;48;Ensemble;13795,29;[13822.55, 13845.69, 19610.76, 23359.92, 16240.47, 16431.16];0,2;ok;"{""ARIMA"": 1505414.0804777003, ""ExponentialSmoothing"": 691095.4763741088, ""SARIMAX"": 608542.0498408835, ""Holt"": 1746294.5215911374, ""Prophet"": 650009.2955725802, ""Ensemble"": 567984.8095601491}";PC000886
PC000611;48;LightGBM (pooled);22868,100000000002;[22854.06, 22966.12, 33026.99, 37583.67, 25273.63, 26437.5];-0,1;ok;"{""ARIMA"": 2867847.0411000107, ""ExponentialSmoothing"": 3841191.9612196586, ""SARIMAX"": 2793645.778125948, ""Holt"": 4679414.7856370015, ""Prophet"": 37025794.09086889}";PC000611
PC000153;48;SARIMAX;13943,81;[15737.33, 15613.4, 20041.78, 25325.46, 17149.1, 17718.75];12,9;ok;"{""ARIMA"": 1850064.0149773099, ""ExponentialSmoothing"": 1387304.5060687386, ""SARIMAX"": 840217.1361600267, ""Holt"": 1757768.0146349624, ""Prophet"": 955289.2218873653}";PC000153
PC000946;48;ARIMA;15329,300000000001;[15599.81, 15748.73, 15830.72, 15875.86, 15900.72, 15914.4];1,8;ok;"{""ARIMA"": 533673.5320402045, ""ExponentialSmoothing"": 919066.4078368498, ""SARIMAX"": 1886943.8174857663, ""Holt"": 2114359.739019771, ""Prophet"": 1041471.9745809524}";PC000946
PC000857;48;LightGBM (pooled);22577,07;[22854.06, 22966.12, 33026.99, 37583.67, 25273.63, 26437.5];1,2;ok;"{""ARIMA"": 4945201.4741984345, ""ExponentialSmoothing"": 7762781.780226202, ""SARIMAX"": 73538995.45960878, ""Holt"": 4821616.54722187, ""Prophet"": 14343027.56050063}";PC000857
PC000206;48;SARIMAX;13725,45;[16325.5, 15049.23, 19201.83, 24797.82, 18255.17, 17764.27];18,9;ok;"{""ARIMA"": 1651491.9807849664, ""ExponentialSmoothing"": 623929.4448379567, ""SARIMAX"": 395774.59803060413, ""Holt"": 2000074.8147746765, ""Prophet"": 519173.3053445161}";PC000206
PC000441;48;Holt;18788,690000000002;[19296.9, 19296.93, 19296.95, 19296.97, 19296.98, 19296.99];2,7;ok;"{""ARIMA"": 11015183.290628014, ""ExponentialSmoothing"": 48216653.60869151, ""SARIMAX"": 4060809.2795445938, ""Holt"": 3551913.735959628, ""Prophet"": 50090532.50526976}";PC000441
