Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
20725 - LUNCH BAG RED RETROSPOT;2011-12-01 00:00:00;ARIMA;3342,49;776,35;330,5;2566,14;2878,44
85099F - JUMBO BAG STRAWBERRY;2011-07-01 00:00:00;LightGBM (pooled);1320,1;2162,05;38,9;-841,95;2826,83
85099F - JUMBO BAG STRAWBERRY;2011-08-01 00:00:00;LightGBM (pooled);2165,07;4124,33;47,5;-1959,26;2826,83
85099F - JUMBO BAG STRAWBERRY;2011-09-01 00:00:00;LightGBM (pooled);2235,25;2757,6;18,9;-522,35;2826,83
85099F - JUMBO BAG STRAWBERRY;2011-10-01 00:00:00;LightGBM (pooled);2557,93;3402,03;24,8;-844,1;2826,83
85099F - JUMBO BAG STRAWBERRY;2011-11-01 00:00:00;LightGBM (pooled);2657,33;1755,49;51,4;901,84;2826,83
85099F - JUMBO BAG STRAWBERRY;2011-12-01 00:00:00;LightGBM (pooled);2536,46;577,57;339,2;1958,89;2826,83
85099C - JUMBO  BAG BAROQUE BLACK WHITE;2011-07-01 00:00:00;ARIMA;2230,19;1698,58;31,3;531,61;2469,59
85099C - JUMBO  BAG BAROQUE BLACK WHITE;2011-08-01 00:00:00;ARIMA;2208,71;2285,27;3,4;-76,56;2469,59
85099C - JUMBO  BAG BAROQUE BLACK WHITE;2011-09-01 00:00:00;ARIMA;2212,63;3296,83;32,9;-1084,2;2469,59
85099C - JUMBO  BAG BAROQUE BLACK WHITE;2011-10-01 00:00:00;ARIMA;2211,92;2300,26;3,8;-88,34;2469,59
85099C - JUMBO  BAG BAROQUE BLACK WHITE;2011-11-01 00:00:00;ARIMA;2212,05;3153,25;29,8;-941,2;2469,59
85099C - JUMBO  BAG BAROQUE BLACK WHITE;2011-12-01 00:00:00;ARIMA;2212,02;635,95;247,8;1576,07;2469,59
20914 - SET/5 RED RETROSPOT LID GLASS BOWLS;2011-07-01 00:00:00;Holt;1177,52;2617,94;55,0;-1440,42;2307,43
20914 - SET/5 RED RETROSPOT LID GLASS BOWLS;2011-08-01 00:00:00;Holt;1169,18;1619,25;27,8;-450,07;2307,43
20914 - SET/5 RED RETROSPOT LID GLASS BOWLS;2011-09-01 00:00:00;Holt;1162,51;1494,95;22,2;-332,44;2307,43
20914 - SET/5 RED RETROSPOT LID GLASS BOWLS;2011-10-01 00:00:00;Holt;1157,17;1157,26;0,0;-0,09;2307,43
20914 - SET/5 RED RETROSPOT LID GLASS BOWLS;2011-11-01 00:00:00;Holt;1152,9;2204,28;47,7;-1051,38;2307,43
20914 - SET/5 RED RETROSPOT LID GLASS BOWLS;2011-12-01 00:00:00;Holt;1149,49;480,49;139,2;669,0;2307,43
21733 - RED HANGING HEART T-LIGHT HOLDER;2011-07-01 00:00:00;ARIMA;1172,44;2344,45;50,0;-1172,01;2108,17
21733 - RED HANGING HEART T-LIGHT HOLDER;2011-08-01 00:00:00;ARIMA;1566,87;584,06;168,3;982,81;2108,17
21733 - RED HANGING HEART T-LIGHT HOLDER;2011-09-01 00:00:00;ARIMA;1754,23;1924,07;8,8;-169,84;2108,17
21733 - RED HANGING HEART T-LIGHT HOLDER;2011-10-01 00:00:00;ARIMA;1843,23;1356,35;35,9;486,88;2108,17
21733 - RED HANGING HEART T-LIGHT HOLDER;2011-11-01 00:00:00;ARIMA;1885,51;4527,6;58,4;-2642,09;2108,17
21733 - RED HANGING HEART T-LIGHT HOLDER;2011-12-01 00:00:00;ARIMA;1905,59;765,29;149,0;1140,3;2108,17
22112 - CHOCOLATE HOT WATER BOTTLE;2011-07-01 00:00:00;Prophet;2018,63;980,49;105,9;1038,14;2038,06
22112 - CHOCOLATE HOT WATER BOTTLE;2011-08-01 00:00:00;Prophet;2015,58;1314,32;53,4;701,26;2038,06
22112 - CHOCOLATE HOT WATER BOTTLE;2011-09-01 00:00:00;Prophet;2012,53;3859,59;47,9;-1847,06;2038,06
22112 - CHOCOLATE HOT WATER BOTTLE;2011-10-01 00:00:00;Prophet;2009,58;4335,94;53,7;-2326,36;2038,06
22112 - CHOCOLATE HOT WATER BOTTLE;2011-11-01 00:00:00;Prophet;2006,53;8079,46;75,2;-6072,93;2038,06
22112 - CHOCOLATE HOT WATER BOTTLE;2011-12-01 00:00:00;Prophet;2003,58;3470,24;42,3;-1466,66;2038,06
22178 - VICTORIAN GLASS HANGING T-LIGHT;2011-07-01 00:00:00;ARIMA;2585,89;2039,91;26,8;545,98;1944,32
22178 - VICTORIAN GLASS HANGING T-LIGHT;2011-08-01 00:00:00;ARIMA;2603,54;2642,72;1,5;-39,18;1944,32
22178 - VICTORIAN GLASS HANGING T-LIGHT;2011-09-01 00:00:00;ARIMA;2605,63;2241,24;16,3;364,39;1944,32
22178 - VICTORIAN GLASS HANGING T-LIGHT;2011-10-01 00:00:00;ARIMA;2605,88;4304,1;39,5;-1698,22;1944,32
22178 - VICTORIAN GLASS HANGING T-LIGHT;2011-11-01 00:00:00;ARIMA;2605,91;3275,7;20,4;-669,79;1944,32
22178 - VICTORIAN GLASS HANGING T-LIGHT;2011-12-01 00:00:00;ARIMA;2605,92;1884,66;38,3;721,26;1944,32
21731 - RED TOADSTOOL LED NIGHT LIGHT;2011-07-01 00:00:00;Prophet;1805,14;935,37;93,0;869,77;1921,88
21731 - RED TOADSTOOL LED NIGHT LIGHT;2011-08-01 00:00:00;Prophet;1791,55;3638,02;50,8;-1846,47;1921,88
21731 - RED TOADSTOOL LED NIGHT LIGHT;2011-09-01 00:00:00;Prophet;1777,97;2347,46;24,3;-569,49;1921,88
21731 - RED TOADSTOOL LED NIGHT LIGHT;2011-10-01 00:00:00;Prophet;1764,83;1714,42;2,9;50,41;1921,88
21731 - RED TOADSTOOL LED NIGHT LIGHT;2011-11-01 00:00:00;Prophet;1751,25;3405,86;48,6;-1654,61;1921,88
21731 - RED TOADSTOOL LED NIGHT LIGHT;2011-12-01 00:00:00;Prophet;1738,1;982,85;76,8;755,25;1921,88
84029E - RED WOOLLY HOTTIE WHITE HEART.;2011-07-01 00:00:00;LightGBM (pooled);326,77;74,6;338,0;252,17;1867,39
84029E - RED WOOLLY HOTTIE WHITE HEART.;2011-08-01 00:00:00;LightGBM (pooled);515,58;157,95;226,4;357,63;1867,39
84029E - RED WOOLLY HOTTIE WHITE HEART.;2011-09-01 00:00:00;LightGBM (pooled);1052,4;2028,14;48,1;-975,74;1867,39
84029E - RED WOOLLY HOTTIE WHITE HEART.;2011-10-01 00:00:00;LightGBM (pooled);1333,17;2406,23;44,6;-1073,06;1867,39
84029E - RED WOOLLY HOTTIE WHITE HEART.;2011-11-01 00:00:00;LightGBM (pooled);1716,92;5794,01;70,4;-4077,09;1867,39
84029E - RED WOOLLY HOTTIE WHITE HEART.;2011-12-01 00:00:00;LightGBM (pooled);1849,31;1796,1;3,0;53,21;1867,39
82494L - WOODEN FRAME ANTIQUE WHITE;2011-07-01 00:00:00;ARIMA;1520,01;1732,88;12,3;-212,87;1781,56
82494L - WOODEN FRAME ANTIQUE WHITE;2011-08-01 00:00:00;ARIMA;1616,81;1659,23;2,6;-42,42;1781,56
82494L - WOODEN FRAME ANTIQUE WHITE;2011-09-01 00:00:00;ARIMA;1666,24;2176,32;23,4;-510,08;1781,56
82494L - WOODEN FRAME ANTIQUE WHITE;2011-10-01 00:00:00;ARIMA;1691,48;1706,81;0,9;-15,33;1781,56
82494L - WOODEN FRAME ANTIQUE WHITE;2011-11-01 00:00:00;ARIMA;1704,37;2976,57;42,7;-1272,2;1781,56
82494L - WOODEN FRAME ANTIQUE WHITE;2011-12-01 00:00:00;ARIMA;1710,95;695,42;146,0;1015,53;1781,56
20727 - LUNCH BAG  BLACK SKULL.;2011-07-01 00:00:00;ARIMA;1978,18;2347,38;15,7;-369,2;1776,07
20727 - LUNCH BAG  BLACK SKULL.;2011-08-01 00:00:00;ARIMA;1958,27;2886,25;32,2;-927,98;1776,07
20727 - LUNCH BAG  BLACK SKULL.;2011-09-01 00:00:00;ARIMA;1971,58;2622,5;24,8;-650,92;1776,07
20727 - LUNCH BAG  BLACK SKULL.;2011-10-01 00:00:00;ARIMA;1962,69;1850,43;6,1;112,26;1776,07
20727 - LUNCH BAG  BLACK SKULL.;2011-11-01 00:00:00;ARIMA;1968,63;2281,76;13,7;-313,13;1776,07
20727 - LUNCH BAG  BLACK SKULL.;2011-12-01 00:00:00;ARIMA;1964,66;688,84;185,2;1275,82;1776,07
22355 - CHARLOTTE BAG SUKI DESIGN;2011-07-01 00:00:00;LightGBM (pooled);1891,76;1526,94;23,9;364,82;1702,72
22355 - CHARLOTTE BAG SUKI DESIGN;2011-08-01 00:00:00;LightGBM (pooled);2022,2;2120,81;4,6;-98,61;1702,72
22355 - CHARLOTTE BAG SUKI DESIGN;2011-09-01 00:00:00;LightGBM (pooled);2308,5;1875,7;23,1;432,8;1702,72
22355 - CHARLOTTE BAG SUKI DESIGN;2011-10-01 00:00:00;LightGBM (pooled);2536,74;2488,17;2,0;48,57;1702,72
22355 - CHARLOTTE BAG SUKI DESIGN;2011-11-01 00:00:00;LightGBM (pooled);2639,02;3918,66;32,7;-1279,64;1702,72
22355 - CHARLOTTE BAG SUKI DESIGN;2011-12-01 00:00:00;LightGBM (pooled);2536,46;2351,52;7,9;184,94;1702,72
20728 - LUNCH BAG CARS BLUE;2011-07-01 00:00:00;Ensemble;1653,53;2795,13;40,8;-1141,6;1662,44
20728 - LUNCH BAG CARS BLUE;2011-08-01 00:00:00;Ensemble;1655,28;2751,44;39,8;-1096,16;1662,44
20728 - LUNCH BAG CARS BLUE;2011-09-01 00:00:00;Ensemble;1656,68;1958,2;15,4;-301,52;1662,44
20728 - LUNCH BAG CARS BLUE;2011-10-01 00:00:00;Ensemble;1657,8;1645,48;0,7;12,32;1662,44
20728 - LUNCH BAG CARS BLUE;2011-11-01 00:00:00;Ensemble;1658,69;1783,14;7,0;-124,45;1662,44
20728 - LUNCH BAG CARS BLUE;2011-12-01 00:00:00;Ensemble;1659,41;264,96;526,3;1394,45;1662,44
84997B - RED 3 PIECE MINI DOTS CUTLERY SET;2011-07-01 00:00:00;Prophet;1174,86;1241,56;5,4;-66,7;1492,44
84997B - RED 3 PIECE MINI DOTS CUTLERY SET;2011-08-01 00:00:00;Prophet;1142,91;946,4;20,8;196,51;1492,44
84997B - RED 3 PIECE MINI DOTS CUTLERY SET;2011-09-01 00:00:00;Prophet;1110,96;1411,97;21,3;-301,01;1492,44
84997B - RED 3 PIECE MINI DOTS CUTLERY SET;2011-10-01 00:00:00;Prophet;1080,04;1083,26;0,3;-3,22;1492,44
84997B - RED 3 PIECE MINI DOTS CUTLERY SET;2011-11-01 00:00:00;Prophet;1048,09;1565,46;33,0;-517,37;1492,44
84997B - RED 3 PIECE MINI DOTS CUTLERY SET;2011-12-01 00:00:00;Prophet;1017,17;382,03;166,3;635,14;1492,44
20712 - JUMBO BAG WOODLAND ANIMALS;2011-07-01 00:00:00;Prophet;1809,02;1511,88;19,7;297,14;1400,6
20712 - JUMBO BAG WOODLAND ANIMALS;2011-08-01 00:00:00;Prophet;1850,89;2423,42;23,6;-572,53;1400,6
20712 - JUMBO BAG WOODLAND ANIMALS;2011-09-01 00:00:00;Prophet;1892,75;2655,53;28,7;-762,78;1400,6
20712 - JUMBO BAG WOODLAND ANIMALS;2011-10-01 00:00:00;Prophet;1933,27;2630,67;26,5;-697,4;1400,6
20712 - JUMBO BAG WOODLAND ANIMALS;2011-11-01 00:00:00;Prophet;1975,14;1753,66;12,6;221,48;1400,6
20712 - JUMBO BAG WOODLAND ANIMALS;2011-12-01 00:00:00;Prophet;2015,65;443,38;354,6;1572,27;1400,6
84997C - BLUE 3 PIECE MINI DOTS CUTLERY SET;2011-07-01 00:00:00;Holt;784,96;2429,47;67,7;-1644,51;1318,19
84997C - BLUE 3 PIECE MINI DOTS CUTLERY SET;2011-08-01 00:00:00;Holt;740,1;722,32;2,5;17,78;1318,19
84997C - BLUE 3 PIECE MINI DOTS CUTLERY SET;2011-09-01 00:00:00;Holt;696,53;896,89;22,3;-200,36;1318,19
84997C - BLUE 3 PIECE MINI DOTS CUTLERY SET;2011-10-01 00:00:00;Holt;654,23;1127,74;42,0;-473,51;1318,19
84997C - BLUE 3 PIECE MINI DOTS CUTLERY SET;2011-11-01 00:00:00;Holt;613,15;2371,34;74,1;-1758,19;1318,19
84997C - BLUE 3 PIECE MINI DOTS CUTLERY SET;2011-12-01 00:00:00;Holt;573,26;398,64;43,8;174,62;1318,19
84029G - KNITTED UNION FLAG HOT WATER BOTTLE;2011-07-01 00:00:00;LightGBM (pooled);326,77;156,44;108,9;170,33;1287,48
84029G - KNITTED UNION FLAG HOT WATER BOTTLE;2011-08-01 00:00:00;LightGBM (pooled);515,58;429,57;20,0;86,01;1287,48
84029G - KNITTED UNION FLAG HOT WATER BOTTLE;2011-09-01 00:00:00;LightGBM (pooled);1052,4;1434,95;26,7;-382,55;1287,48
84029G - KNITTED UNION FLAG HOT WATER BOTTLE;2011-10-01 00:00:00;LightGBM (pooled);1333,17;1028,08;29,7;305,09;1287,48
84029G - KNITTED UNION FLAG HOT WATER BOTTLE;2011-11-01 00:00:00;LightGBM (pooled);1716,92;3051,77;43,7;-1334,85;1287,48
84029G - KNITTED UNION FLAG HOT WATER BOTTLE;2011-12-01 00:00:00;LightGBM (pooled);1849,31;1491,52;24,0;357,79;1287,48
20724 - RED RETROSPOT CHARLOTTE BAG;2011-07-01 00:00:00;LightGBM (pooled);1594,55;1176,85;35,5;417,7;1250,82
20724 - RED RETROSPOT CHARLOTTE BAG;2011-08-01 00:00:00;LightGBM (pooled);1998,43;2059,15;2,9;-60,72;1250,82
20724 - RED RETROSPOT CHARLOTTE BAG;2011-09-01 00:00:00;LightGBM (pooled);2308,5;1996,74;15,6;311,76;1250,82
20724 - RED RETROSPOT CHARLOTTE BAG;2011-10-01 00:00:00;LightGBM (pooled);2536,74;2030,33;24,9;506,41;1250,82
20724 - RED RETROSPOT CHARLOTTE BAG;2011-11-01 00:00:00;LightGBM (pooled);2639,02;3143,58;16,1;-504,56;1250,82
20724 - RED RETROSPOT CHARLOTTE BAG;2011-12-01 00:00:00;LightGBM (pooled);2536,46;1423,36;78,2;1113,1;1250,82
20719 - WOODLAND CHARLOTTE BAG;2011-07-01 00:00:00;ARIMA;1302,03;917,8;41,9;384,23;1100,83
20719 - WOODLAND CHARLOTTE BAG;2011-08-01 00:00:00;ARIMA;1336,03;1447,67;7,7;-111,64;1100,83
20719 - WOODLAND CHARLOTTE BAG;2011-09-01 00:00:00;ARIMA;1328,37;1210,92;9,7;117,45;1100,83
20719 - WOODLAND CHARLOTTE BAG;2011-10-01 00:00:00;ARIMA;1330,09;1310,97;1,5;19,12;1100,83
20719 - WOODLAND CHARLOTTE BAG;2011-11-01 00:00:00;ARIMA;1329,7;1621,91;18,0;-292,21;1100,83
20719 - WOODLAND CHARLOTTE BAG;2011-12-01 00:00:00;ARIMA;1329,79;862,35;54,2;467,44;1100,83
20971 - PINK BLUE FELT CRAFT TRINKET BOX;2011-07-01 00:00:00;LightGBM (pooled);420,97;323,84;30,0;97,13;963,18
20971 - PINK BLUE FELT CRAFT TRINKET BOX;2011-08-01 00:00:00;LightGBM (pooled);550,27;1303,3;57,8;-753,03;963,18
20971 - PINK BLUE FELT CRAFT TRINKET BOX;2011-09-01 00:00:00;LightGBM (pooled);1052,4;752,36;39,9;300,04;963,18
20971 - PINK BLUE FELT CRAFT TRINKET BOX;2011-10-01 00:00:00;LightGBM (pooled);1333,17;5281,38;74,8;-3948,21;963,18
20971 - PINK BLUE FELT CRAFT TRINKET BOX;2011-11-01 00:00:00;LightGBM (pooled);1716,92;2607,92;34,2;-891,0;963,18
20971 - PINK BLUE FELT CRAFT TRINKET BOX;2011-12-01 00:00:00;LightGBM (pooled);1849,31;458,16;303,6;1391,15;963,18
21791 - VINTAGE HEADS AND TAILS CARD GAME;2011-07-01 00:00:00;LightGBM (pooled);460,63;273,35;68,5;187,28;921,12
21791 - VINTAGE HEADS AND TAILS CARD GAME;2011-08-01 00:00:00;LightGBM (pooled);589,94;1238,17;52,4;-648,23;921,12
21791 - VINTAGE HEADS AND TAILS CARD GAME;2011-09-01 00:00:00;LightGBM (pooled);1052,4;843,52;24,8;208,88;921,12
21791 - VINTAGE HEADS AND TAILS CARD GAME;2011-10-01 00:00:00;LightGBM (pooled);1333,17;871,41;53,0;461,76;921,12
21791 - VINTAGE HEADS AND TAILS CARD GAME;2011-11-01 00:00:00;LightGBM (pooled);1716,92;2755,35;37,7;-1038,43;921,12
21791 - VINTAGE HEADS AND TAILS CARD GAME;2011-12-01 00:00:00;LightGBM (pooled);1849,31;510,24;262,4;1339,07;921,12
20749 - ASSORTED COLOUR MINI CASES;2011-07-01 00:00:00;LightGBM (pooled);420,97;582,43;27,7;-161,46;856,11
20749 - ASSORTED COLOUR MINI CASES;2011-08-01 00:00:00;LightGBM (pooled);550,27;932,85;41,0;-382,58;856,11
20749 - ASSORTED COLOUR MINI CASES;2011-09-01 00:00:00;LightGBM (pooled);1052,4;1146,39;8,2;-93,99;856,11
20749 - ASSORTED COLOUR MINI CASES;2011-10-01 00:00:00;LightGBM (pooled);1333,17;930,28;43,3;402,89;856,11
20749 - ASSORTED COLOUR MINI CASES;2011-11-01 00:00:00;LightGBM (pooled);1716,92;1956,86;12,3;-239,94;856,11
20749 - ASSORTED COLOUR MINI CASES;2011-12-01 00:00:00;LightGBM (pooled);1849,31;991,63;86,5;857,68;856,11
21790 - VINTAGE SNAP CARDS;2011-07-01 00:00:00;LightGBM (pooled);802,66;890,78;9,9;-88,12;835,51
21790 - VINTAGE SNAP CARDS;2011-08-01 00:00:00;LightGBM (pooled);944,89;653,15;44,7;291,74;835,51
21790 - VINTAGE SNAP CARDS;2011-09-01 00:00:00;LightGBM (pooled);1279,41;1846,84;30,7;-567,43;835,51
21790 - VINTAGE SNAP CARDS;2011-10-01 00:00:00;LightGBM (pooled);1646,8;1329,66;23,9;317,14;835,51
21790 - VINTAGE SNAP CARDS;2011-11-01 00:00:00;LightGBM (pooled);2148,65;2910,85;26,2;-762,2;835,51
21790 - VINTAGE SNAP CARDS;2011-12-01 00:00:00;LightGBM (pooled);2225,83;589,64;277,5;1636,19;835,51
22356 - CHARLOTTE BAG PINK POLKADOT;2011-07-01 00:00:00;ARIMA;767,75;723,86;6,1;43,89;810,23
22356 - CHARLOTTE BAG PINK POLKADOT;2011-08-01 00:00:00;ARIMA;802,82;1062,03;24,4;-259,21;810,23
22356 - CHARLOTTE BAG PINK POLKADOT;2011-09-01 00:00:00;ARIMA;790,4;909,94;13,1;-119,54;810,23
22356 - CHARLOTTE BAG PINK POLKADOT;2011-10-01 00:00:00;ARIMA;794,8;1025,02;22,5;-230,22;810,23
22356 - CHARLOTTE BAG PINK POLKADOT;2011-11-01 00:00:00;ARIMA;793,24;1606,01;50,6;-812,77;810,23
22356 - CHARLOTTE BAG PINK POLKADOT;2011-12-01 00:00:00;ARIMA;793,79;531,2;49,4;262,59;810,23
20723 - STRAWBERRY CHARLOTTE BAG;2011-07-01 00:00:00;ARIMA;906,56;925,33;2,0;-18,77;730,49
20723 - STRAWBERRY CHARLOTTE BAG;2011-08-01 00:00:00;ARIMA;902,13;1318,12;31,6;-415,99;730,49
20723 - STRAWBERRY CHARLOTTE BAG;2011-09-01 00:00:00;ARIMA;901,89;1264,71;28,7;-362,82;730,49
20723 - STRAWBERRY CHARLOTTE BAG;2011-10-01 00:00:00;ARIMA;901,88;1051,27;14,2;-149,39;730,49
20723 - STRAWBERRY CHARLOTTE BAG;2011-11-01 00:00:00;ARIMA;901,88;1465,5;38,5;-563,62;730,49
20723 - STRAWBERRY CHARLOTTE BAG;2011-12-01 00:00:00;ARIMA;901,88;773,32;16,6;128,56;730,49
22147 - FELTCRAFT BUTTERFLY HEARTS;2011-07-01 00:00:00;ARIMA;621,5;344,46;80,4;277,04;687,68
22147 - FELTCRAFT BUTTERFLY HEARTS;2011-08-01 00:00:00;ARIMA;653,93;1069,78;38,9;-415,85;687,68
22147 - FELTCRAFT BUTTERFLY HEARTS;2011-09-01 00:00:00;ARIMA;668,55;837,13;20,1;-168,58;687,68
22147 - FELTCRAFT BUTTERFLY HEARTS;2011-10-01 00:00:00;ARIMA;675,14;2965,58;77,2;-2290,44;687,68
22147 - FELTCRAFT BUTTERFLY HEARTS;2011-11-01 00:00:00;ARIMA;678,11;94,92;614,4;583,19;687,68
22147 - FELTCRAFT BUTTERFLY HEARTS;2011-12-01 00:00:00;ARIMA;679,45;47,85;1320,0;631,6;687,68
21889 - WOODEN BOX OF DOMINOES;2011-07-01 00:00:00;LightGBM (pooled);361,46;348,84;3,6;12,62;610,35
21889 - WOODEN BOX OF DOMINOES;2011-08-01 00:00:00;LightGBM (pooled);582,92;448,31;30,0;134,61;610,35
21889 - WOODEN BOX OF DOMINOES;2011-09-01 00:00:00;LightGBM (pooled);1052,4;1111,18;5,3;-58,78;610,35
21889 - WOODEN BOX OF DOMINOES;2011-10-01 00:00:00;LightGBM (pooled);1333,17;1252,9;6,4;80,27;610,35
21889 - WOODEN BOX OF DOMINOES;2011-11-01 00:00:00;LightGBM (pooled);1716,92;2455,7;30,1;-738,78;610,35
21889 - WOODEN BOX OF DOMINOES;2011-12-01 00:00:00;LightGBM (pooled);1849,31;422,65;337,6;1426,66;610,35
21891 - TRADITIONAL WOODEN SKIPPING ROPE;2011-07-01 00:00:00;ARIMA;737,68;781,51;5,6;-43,83;494,37
21891 - TRADITIONAL WOODEN SKIPPING ROPE;2011-08-01 00:00:00;ARIMA;531,13;732,1;27,5;-200,97;494,37
21891 - TRADITIONAL WOODEN SKIPPING ROPE;2011-09-01 00:00:00;ARIMA;730,77;1009,35;27,6;-278,58;494,37
21891 - TRADITIONAL WOODEN SKIPPING ROPE;2011-10-01 00:00:00;ARIMA;537,81;1108,66;51,5;-570,85;494,37
