Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
PROD1894 - PROD1894;2022-10-01 00:00:00;ARIMA;37693,71;47858,07;21,2;-10164,36;10939,31
PROD1894 - PROD1894;2022-11-01 00:00:00;ARIMA;36758,66;10480,93;250,7;26277,73;10939,31
PROD1894 - PROD1894;2022-12-01 00:00:00;ARIMA;36594,15;76391,53;52,1;-39797,38;10939,31
PROD1894 - PROD1894;2023-01-01 00:00:00;ARIMA;36565,2;7833,32;366,8;28731,88;10939,31
PROD1894 - PROD1894;2023-02-01 00:00:00;ARIMA;36560,11;1318,08;2673,7;35242,03;10939,31
PROD1894 - PROD1894;2023-03-01 00:00:00;ARIMA;36559,21;5152,54;609,5;31406,67;10939,31
PROD252 - PROD252;2022-10-01 00:00:00;Prophet;10645,72;1494,92;612,1;9150,8;7295,94
PROD252 - PROD252;2023-01-01 00:00:00;Prophet;5792,91;764,83;657,4;5028,08;7295,94
PROD252 - PROD252;2023-02-01 00:00:00;Prophet;7899,62;12927,12;38,9;-5027,5;7295,94
PROD252 - PROD252;2023-03-01 00:00:00;Prophet;6518,64;9135,89;28,6;-2617,25;7295,94
PROD248 - PROD248;2022-10-01 00:00:00;ARIMA;12132,91;635,59;1808,9;11497,32;8362,97
PROD248 - PROD248;2022-11-01 00:00:00;ARIMA;8843,64;1821,63;385,5;7022,01;8362,97
PROD248 - PROD248;2022-12-01 00:00:00;ARIMA;8307,96;3792,37;119,1;4515,59;8362,97
PROD1498 - PROD1498;2023-03-01 00:00:00;LightGBM (pooled);11908,36;811,86;1366,8;11096,5;6964,49
PROD175 - PROD175;2023-01-01 00:00:00;ARIMA;7924,32;1070,75;640,1;6853,57;6684,77
PROD175 - PROD175;2023-02-01 00:00:00;ARIMA;7686,91;2240,68;243,1;5446,23;6684,77
PROD49 - PROD49;2022-10-01 00:00:00;LightGBM (pooled);19736,59;12457,62;58,4;7278,97;5919,95
PROD49 - PROD49;2022-11-01 00:00:00;LightGBM (pooled);18377,72;35173,73;47,8;-16796,01;5919,95
PROD49 - PROD49;2023-02-01 00:00:00;LightGBM (pooled);14583,05;4637,29;214,5;9945,76;5919,95
PROD49 - PROD49;2023-03-01 00:00:00;LightGBM (pooled);17906,14;3059,32;485,3;14846,82;5919,95
PROD1069 - PROD1069;2022-11-01 00:00:00;LightGBM (pooled);0,0;855,81;100,0;-855,81;10223,47
PROD1069 - PROD1069;2023-02-01 00:00:00;LightGBM (pooled);41937,9;3323,39;1161,9;38614,51;10223,47
PROD1069 - PROD1069;2023-03-01 00:00:00;LightGBM (pooled);11329,54;12144,17;6,7;-814,63;10223,47
PROD1854 - PROD1854;2022-10-01 00:00:00;LightGBM (pooled);8222,93;9322,03;11,8;-1099,1;6919,1
PROD1854 - PROD1854;2022-12-01 00:00:00;LightGBM (pooled);8204,97;19715,09;58,4;-11510,12;6919,1
PROD1854 - PROD1854;2023-01-01 00:00:00;LightGBM (pooled);7700,21;10395,76;25,9;-2695,55;6919,1
PROD243 - PROD243;2023-02-01 00:00:00;LightGBM (pooled);6089,81;12806,6;52,4;-6716,79;7394,63
PROD243 - PROD243;2023-03-01 00:00:00;LightGBM (pooled);5772,61;736,25;684,1;5036,36;7394,63
PROD246 - PROD246;2022-11-01 00:00:00;LightGBM (pooled);14287,07;837,46;1606,0;13449,61;4849,08
PROD246 - PROD246;2022-12-01 00:00:00;LightGBM (pooled);12270,23;2631,93;366,2;9638,3;4849,08
PROD246 - PROD246;2023-01-01 00:00:00;LightGBM (pooled);20053,66;834,73;2302,4;19218,93;4849,08
PROD303 - PROD303;2023-01-01 00:00:00;LightGBM (pooled);14303,39;15254,23;6,2;-950,84;7586,93
PROD1719 - PROD1719;2022-10-01 00:00:00;LightGBM (pooled);30776,0;46716,1;34,1;-15940,1;8790,58
PROD1719 - PROD1719;2022-11-01 00:00:00;LightGBM (pooled);41018,6;28193,5;45,5;12825,1;8790,58
PROD1719 - PROD1719;2022-12-01 00:00:00;LightGBM (pooled);21032,25;2661,02;690,4;18371,23;8790,58
PROD1475 - PROD1475;2023-03-01 00:00:00;LightGBM (pooled);5254,1;13457,62;61,0;-8203,52;4366,02
PROD152 - PROD152;2022-10-01 00:00:00;LightGBM (pooled);4154,36;2923,73;42,1;1230,63;3027,98
PROD152 - PROD152;2022-11-01 00:00:00;LightGBM (pooled);4394,62;11305,09;61,1;-6910,47;3027,98
PROD152 - PROD152;2022-12-01 00:00:00;LightGBM (pooled);4174,99;18135,59;77,0;-13960,6;3027,98
PROD1892 - PROD1892;2022-10-01 00:00:00;ExponentialSmoothing;10637,01;9576,27;11,1;1060,74;5998,82
PROD1892 - PROD1892;2022-11-01 00:00:00;ExponentialSmoothing;11097,75;10162,1;9,2;935,65;5998,82
PROD1892 - PROD1892;2022-12-01 00:00:00;ExponentialSmoothing;11556,17;10340,51;11,8;1215,66;5998,82
PROD298 - PROD298;2022-12-01 00:00:00;Média Móvel;11360,74;603,81;1781,5;10756,93;7803,47
PROD700 - PROD700;2022-10-01 00:00:00;LightGBM (pooled);4673,96;9406,78;50,3;-4732,82;5615,25
PROD700 - PROD700;2022-11-01 00:00:00;LightGBM (pooled);4965,98;17684,75;71,9;-12718,77;5615,25
PROD700 - PROD700;2022-12-01 00:00:00;LightGBM (pooled);4461,21;44966,1;90,1;-40504,89;5615,25
PROD700 - PROD700;2023-01-01 00:00:00;LightGBM (pooled);4546,38;5545,17;18,0;-998,79;5615,25
PROD700 - PROD700;2023-03-01 00:00:00;LightGBM (pooled);4784,97;11377,93;57,9;-6592,96;5615,25
PROD270 - PROD270;2023-03-01 00:00:00;LightGBM (pooled);16857,65;4228,31;298,7;12629,34;3968,57
PROD1343 - PROD1343;2022-10-01 00:00:00;ARIMA;15346,44;3737,29;310,6;11609,15;6031,34
PROD1343 - PROD1343;2022-12-01 00:00:00;ARIMA;16477,27;7093,22;132,3;9384,05;6031,34
PROD1343 - PROD1343;2023-03-01 00:00:00;ARIMA;16383,49;7245,76;126,1;9137,73;6031,34
PROD462 - PROD462;2022-10-01 00:00:00;Prophet;3264,14;2052,97;59,0;1211,17;2868,15
PROD462 - PROD462;2023-01-01 00:00:00;Prophet;-312,83;885,59;135,3;-1198,42;2868,15
PROD1398 - PROD1398;2022-11-01 00:00:00;LightGBM (pooled);7365,35;41326,14;82,2;-33960,79;4804,84
PROD1751 - PROD1751;2022-10-01 00:00:00;LightGBM (pooled);8369,9;9466,34;11,6;-1096,44;2637,55
PROD1751 - PROD1751;2022-11-01 00:00:00;LightGBM (pooled);7419,47;2120,34;249,9;5299,13;2637,55
PROD1751 - PROD1751;2022-12-01 00:00:00;LightGBM (pooled);7464,11;12418,89;39,9;-4954,78;2637,55
PROD1751 - PROD1751;2023-01-01 00:00:00;LightGBM (pooled);7738,16;5245,46;47,5;2492,7;2637,55
PROD254 - PROD254;2022-10-01 00:00:00;Ensemble;4395,07;622,88;605,6;3772,19;2792,07
PROD975 - PROD975;2022-11-01 00:00:00;LightGBM (pooled);3153,65;26120,86;87,9;-22967,21;4313,16
PROD975 - PROD975;2022-12-01 00:00:00;LightGBM (pooled);3119,91;26541,1;88,2;-23421,19;4313,16
PROD975 - PROD975;2023-01-01 00:00:00;LightGBM (pooled);4090,97;13122,17;68,8;-9031,2;4313,16
PROD975 - PROD975;2023-02-01 00:00:00;LightGBM (pooled);4413,58;25550,84;82,7;-21137,26;4313,16
PROD1646 - PROD1646;2022-10-01 00:00:00;LightGBM (pooled);6889,44;5120,34;34,6;1769,1;3954,04
PROD1646 - PROD1646;2022-11-01 00:00:00;LightGBM (pooled);6357,27;24350,85;73,9;-17993,58;3954,04
PROD1646 - PROD1646;2022-12-01 00:00:00;LightGBM (pooled);6137,65;16427,75;62,6;-10290,1;3954,04
PROD1646 - PROD1646;2023-01-01 00:00:00;LightGBM (pooled);6192,41;903,39;585,5;5289,02;3954,04
PROD1008 - PROD1008;2022-10-01 00:00:00;LightGBM (pooled);6867,94;4406,78;55,8;2461,16;4121,36
PROD1008 - PROD1008;2022-11-01 00:00:00;LightGBM (pooled);6918,85;4600,02;50,4;2318,83;4121,36
PROD1008 - PROD1008;2022-12-01 00:00:00;LightGBM (pooled);7654,06;5081,36;50,6;2572,7;4121,36
PROD1008 - PROD1008;2023-03-01 00:00:00;LightGBM (pooled);7738,16;5385,1;43,7;2353,06;4121,36
PROD22 - PROD22;2022-10-01 00:00:00;Média Móvel;11730,22;19855,93;40,9;-8125,71;4608,32
PROD22 - PROD22;2022-11-01 00:00:00;Média Móvel;11730,22;16294,92;28,0;-4564,7;4608,32
PROD22 - PROD22;2022-12-01 00:00:00;Média Móvel;11730,22;8967,8;30,8;2762,42;4608,32
PROD1568 - PROD1568;2022-10-01 00:00:00;Ensemble;2715,91;2491,53;9,0;224,38;3506,1
PROD770 - PROD770;2023-01-01 00:00:00;LightGBM (pooled);6674,85;1247,88;434,9;5426,97;3903,26
PROD1833 - PROD1833;2022-10-01 00:00:00;LightGBM (pooled);8573,26;7796,61;10,0;776,65;4031,22
PROD1833 - PROD1833;2023-01-01 00:00:00;LightGBM (pooled);8479,95;17156,24;50,6;-8676,29;4031,22
PROD1833 - PROD1833;2023-02-01 00:00:00;LightGBM (pooled);8204,97;8858,85;7,4;-653,88;4031,22
PROD1559 - PROD1559;2023-02-01 00:00:00;LightGBM (pooled);4011,07;2346,19;71,0;1664,88;3271,6
PROD912 - PROD912;2022-10-01 00:00:00;LightGBM (pooled);9645,01;3050,85;216,1;6594,16;2886,82
PROD912 - PROD912;2022-11-01 00:00:00;LightGBM (pooled);7865,13;1525,42;415,6;6339,71;2886,82
PROD1714 - PROD1714;2023-01-01 00:00:00;Média Móvel;6779,3;16393,22;58,6;-9613,92;3643,83
PROD66 - PROD66;2022-10-01 00:00:00;ExponentialSmoothing;6938,58;6940,68;0,0;-2,1;3344,82
PROD66 - PROD66;2022-11-01 00:00:00;ExponentialSmoothing;7375,67;5338,98;38,1;2036,69;3344,82
PROD973 - PROD973;2023-02-01 00:00:00;LightGBM (pooled);10911,16;1516,32;619,6;9394,84;3305,27
PROD1083 - PROD1083;2022-11-01 00:00:00;LightGBM (pooled);10911,16;5649,1;93,1;5262,06;3096,35
PROD1083 - PROD1083;2023-01-01 00:00:00;LightGBM (pooled);8898,58;2295,3;287,7;6603,28;3096,35
PROD795 - PROD795;2022-10-01 00:00:00;Média Móvel;4500,0;1931,78;132,9;2568,22;3059,56
PROD795 - PROD795;2023-02-01 00:00:00;Média Móvel;4500,0;4019,49;12,0;480,51;3059,56
PROD1797 - PROD1797;2022-10-01 00:00:00;LightGBM (pooled);4899,38;1282,2;282,1;3617,18;2070,04
PROD1797 - PROD1797;2023-03-01 00:00:00;LightGBM (pooled);4461,21;6403,63;30,3;-1942,42;2070,04
PROD1454 - PROD1454;2022-12-01 00:00:00;LightGBM (pooled);4899,38;4435,59;10,5;463,79;2129,69
PROD741 - PROD741;2022-10-01 00:00:00;LightGBM (pooled);3224,71;5872,88;45,1;-2648,17;2105,35
PROD44 - PROD44;2022-10-01 00:00:00;ExponentialSmoothing;8156,64;14745,76;44,7;-6589,12;1795,41
PROD44 - PROD44;2022-11-01 00:00:00;ExponentialSmoothing;8626,11;24800,85;65,2;-16174,74;1795,41
PROD44 - PROD44;2022-12-01 00:00:00;ExponentialSmoothing;9093,22;8898,31;2,2;194,91;1795,41
PROD901 - PROD901;2022-10-01 00:00:00;LightGBM (pooled);6089,81;6711,86;9,3;-622,05;1838,18
PROD901 - PROD901;2022-11-01 00:00:00;LightGBM (pooled);6277,37;8186,44;23,3;-1909,07;1838,18
PROD901 - PROD901;2022-12-01 00:00:00;LightGBM (pooled);6862,04;6779,66;1,2;82,38;1838,18
PROD901 - PROD901;2023-02-01 00:00:00;LightGBM (pooled);6357,27;5084,75;25,0;1272,52;1838,18
PROD901 - PROD901;2023-03-01 00:00:00;LightGBM (pooled);6137,65;6610,17;7,1;-472,52;1838,18
PROD887 - PROD887;2022-10-01 00:00:00;LightGBM (pooled);6867,94;1290,16;432,3;5577,78;1671,12
PROD887 - PROD887;2022-11-01 00:00:00;LightGBM (pooled);7233,44;4901,69;47,6;2331,75;1671,12
PROD887 - PROD887;2022-12-01 00:00:00;LightGBM (pooled);7654,06;5005,8;52,9;2648,26;1671,12
PROD887 - PROD887;2023-03-01 00:00:00;LightGBM (pooled);7738,16;5983,05;29,3;1755,11;1671,12
PROD976 - PROD976;2022-10-01 00:00:00;LightGBM (pooled);2858,06;7352,92;61,1;-4494,86;1472,92
PROD976 - PROD976;2022-11-01 00:00:00;LightGBM (pooled);3875,8;3904,07;0,7;-28,27;1472,92
PROD976 - PROD976;2022-12-01 00:00:00;LightGBM (pooled);4090,97;3813,56;7,3;277,41;1472,92
PROD976 - PROD976;2023-01-01 00:00:00;LightGBM (pooled);4413,58;4406,78;0,2;6,8;1472,92
PROD976 - PROD976;2023-02-01 00:00:00;LightGBM (pooled);4786,65;10847,46;55,9;-6060,81;1472,92
