Produto;valor;pct;pct_acumulado;classe_abc
PC000621;423191,79;0,22762686527915071;38,919252250058214;A
PC000158;423040,9;0,22754570440005625;39,14679795445827;A
PC000876;422875,08999999997;0,22745651833495809;39,37425447279323;A
PC000600;421854,88;0,22690776665849852;39,60116223945173;A
PC000543;418053,27;0,22486295249205668;39,826025191943785;A
PC000210;418017,69;0,2248438146825386;40,05086900662632;A
PC000865;417148,87;0,2243764928257232;40,27524549945205;A
PC000295;416777,49;0,2241767345430132;40,49942223399506;A
PC000171;415645,63;0,22356792844180112;40,722990162436865;A
PC000256;413901,57;0,22262983153151195;40,94561999396838;A
PC000481;412760,75;0,22201620601564886;41,167636199984024;A
PC000950;409451,21;0,22023606700180848;41,38787226698583;A
PC000896;407425,0;0,21914620693931228;41,607018473925145;A
PC000995;406973,71;0,21890346657794604;41,82592194050309;A
PC000367;406924,08;0,21887677153898086;42,04479871204207;A
PC000086;406555,66;0,21867860538432515;42,2634773174264;A
PC000467;404968,37;0,2178248320939952;42,481302149520396;A
PC000179;404873,76;0,21777394316317716;42,699076092683576;A
PC000177;398921,33;0,21457224357043797;42,91364833625401;A
PC000081;395542,66;0,21275492083619327;43,1264032570902;A
PC000714;395231,24;0,21258741390420569;43,338990670994406;A
PC000853;390380,49;0,20997828716109745;43,548968958155506;A
PC000123;387330,45999999996;0,20833773367137268;43,75730669182688;A
PC000642;387230,16;0,20828378419709886;43,965590476023976;A
PC000802;380917,4;0,2048882699077985;44,170478745931774;A
PC000509;380418,26;0,20461979193582402;44,3750985378676;A
PC000426;379587,01;0,20417267827191457;44,57927121613952;A
PC000982;371994,06;0,20008857397792218;44,77935979011744;A
PC000612;371941,84;0,20006048582690947;44,97942027594435;A
PC000701;370179,52999999997;0,19911257258655546;45,17853284853091;A
PC000007;364650,71;0,19613872480635;45,37467157333726;A
PC000425;362739,64;0,19511079637364334;45,5697823697109;A
PC000709;361957,64;0,19469017335388134;45,764472543064784;A
PC000801;361302,42;0,1943377428999063;45,95881028596469;A
PC000207;360959,19;0,19415312597014553;46,152963411934834;A
PC000619;360541,55;0,19392848530777543;46,34689189724261;A
PC000793;360198,07;0,1937437339077398;46,540635631150344;A
PC000683;359436,62;0,1933341643445713;46,733969795494914;A
PC000304;357252,43;0,19215932982598558;46,9261291253209;A
PC000255;356221,36;0,19160473676078604;47,117733862081685;A
PC000176;353810,74;0,19030810982485416;47,30804197190654;A
PC000736;353607,84;0,19019897374977784;47,49824094565632;A
PC000478;353054,29;0,18990122966718284;47,688142175323506;A
PC000043;352834,86;0,18978320241753274;47,877925377741036;A
PC000580;352387,79;0,18954273191440613;48,067468109655444;A
PC000897;350861,28;0,18872165103730013;48,25618976069274;A
PC000016;350851,61;0,18871644972706852;48,44490621041981;A
PC000505;349236,19;0,18784754584141125;48,63275375626122;A
PC000639;348980,33;0,18770992358330857;48,82046367984453;A
PC000280;347809,02;0,1870798980727236;49,007543577917254;A
PC000042;347477,73;0,1869017034432901;49,194445281360544;A
PC000767;347413,27;0,18686703162762025;49,381312312988165;A
PC000147;346886,1;0,18658347684842846;49,56789578983659;A
PC000407;343310,48;0,1846602184316491;49,75255600826824;A
PC000766;341432,65;0,18365016916668783;49,93620617743493;A
PC000475;340027,63;0,18289443546435274;50,11910061289929;A
PC000634;338569,46;0,18211011338158242;50,30121072628087;A
PC000237;336001,38;0,18072879168773273;50,481939517968605;A
PC000281;335993,58;0,1807245962151571;50,66266411418376;A
PC000161;334456,79;0,17989798592034878;50,84256210010411;A
PC000816;332066,85;0,17861248236555333;51,02117458246966;A
PC000972;329433,99;0,17719631673408193;51,198370899203745;A
PC000219;329297,91;0,17712312187407014;51,37549402107781;A
PC000501;327974,27999999997;0,17641116631441847;51,55190518739223;A
PC000334;325879,66000000003;0,17528450980590965;51,72718969719814;A
PC000790;325697,31;0,17518642718742675;51,90237612438557;A
PC000842;323374,97;0,17393728439495343;52,07631340878052;A
PC000059;321252,98;0,1727959060807529;52,24910931486127;A
PC000831;320606,5;0,17244817670758697;52,42155749156886;A
PC000886;320466,98;0,17237313153659312;52,59393062310546;A
PC000860;320336,15;0,1723027605523534;52,76623338365781;A
PC000397;319925,01;0,17208161611712966;52,938314999774946;A
PC000839;318708,04;0,17142703095554424;53,10974203073049;A
PC000882;318619,94;0,1713796436306836;53,281121674361174;A
PC000473;317347,47;0,17069520606807925;53,451816880429256;A
PC000805;316395,34;0,17018307333686955;53,62199995376613;A
PC000718;315736,69;0,16982879795072345;53,79182875171685;A
PC000575;315041,55;0,16945489528325874;53,96128364700011;A
PC000807;314234,04;0,16902055091665003;54,13030419791676;A
PC000934;314160,06;0,16898075847291344;54,29928495638967;A
PC000587;313627,21;0,16869414852907688;54,46797910491875;A
PC000713;313014,0;0,16836431446008934;54,63634341937884;A
PC000732;312898,32;0,16830209237450613;54,80464551175334;A
PC000742;311723,18;0,1676700067793103;54,97231551853265;A
PC000002;310959,45;0,16725921084723502;55,13957472937989;A
PC000560;305985,71;0,1645839301077067;55,30415865948759;A
PC000518;303794,22;0,16340516905709507;55,467563828544684;A
PC000116;303655,27;0,1633304304783279;55,63089425902301;A
PC000269;303561,87;0,1632801923836402;55,79417445140665;A
PC000710;302172,39;0,16253281735359043;55,95670726876024;A
PC000015;302164,75;0,1625287079419907;56,11923597670223;A
PC000142;301213,84;0,1620172314257223;56,28125320812795;A
PC000477;298914,18;0,16078028777658426;56,44203349590453;A
PC000811;295345,73;0,15886088596728784;56,60089438187182;A
PC000929;293458,26;0,15784565152852797;56,75874003340034;A
PC000128;291709,47;0,15690501044063843;56,91564504384098;A
PC000258;287505,1;0,15464355928258616;57,070288603123565;A
PC000026;287370,22000000003;0,15457100987989375;57,22485961300346;A
PC000640;286125,14;0,15390130488060308;57,378760917884065;A
PC000150;283505,54;0,1524922715525102;57,531253189436576;A
PC000564;282768,56;0,15209586393984498;57,68334905337642;A
PC000441;282354,31;0,151873046694402;57,83522210007082;A
PC000963;281965,17;0,1516637356433659;57,98688583571419;A
PC000725;280645,87;0,15095410910887483;58,137839944823064;A
PC000527;278993,77;0,15006547574449014;58,287905420567554;A
PC000700;278828,04;0,14997633270987995;58,43788175327744;A
PC000189;278610,47000000003;0,14985930591907484;58,58774105919651;A
PC000888;278060,76;0,1495636272999017;58,737304686496415;A
PC000845;277557,1;0,14929271810535777;58,88659740460177;A
PC000374;277362,95;0,14918828848990154;59,035785693091675;A
PC000410;276293,72000000003;0,14861316988194737;59,18439886297362;A
PC000159;276227,79;0,14857770738106127;59,33297657035468;A
PC000783;275776,85;0,14833515527807983;59,481311725632764;A
PC000271;275494,85;0,14818347280803776;59,6294951984408;A
PC000857;274813,24;0,14781684767184855;59,77731204611265;A
PC000243;274703,14;0,14775762696280023;59,92506967307545;A
PC000959;274433,77999999997;0,14761274330985505;60,072682416385305;A
PC000438;274321,24;0,1475522101709241;60,22023462655623;A
PC000964;273651,48;0,1471919589257632;60,367426585481994;A
PC000085;272818,55;0,1467439416216067;60,5141705271036;A
PC000383;271928,75;0,14626533501932507;60,660435862122924;A
PC000828;271613,75;0,1460959024730015;60,806531764595924;A
PC000272;271343,08;0,14595031419581608;60,95248207879174;A
PC000557;270465,99;0,1454785440623083;61,097960622854046;A
PC000777;270457,98;0,1454742356347018;61,24343485848875;A
PC000832;270294,52;0,14538631359018736;61,388821172078934;A
PC000980;270086,58;0,14527446659436982;61,53409563867331;A
PC000462;268791,6;0,1445779213282171;61,67867356000152;A
PC000993;268584,61;0,144466585319444;61,82314014532096;A
PC000010;267710,33;0,1439963266318257;61,96713647195279;A
PC000977;266509,69;0,14335052506859414;62,11048699702138;A
PC000554;266182,13;0,1431743367356616;62,253661333757044;A
PC000012;264029,69;0,14201657994198313;62,395677913699025;A
PC000069;262154,36;0,14100787537977044;62,536685789078795;A
PC000245;260937,61;0,14035340855202688;62,67703919763082;A
PC000631;260562,25;0,14015150950254116;62,81719070713336;A
PC000430;259359,33;0,13950448157040285;62,95669518870377;A
PC000283;259357,01;0,13950323368625217;63,096198422390025;A
PC000094;259340,23;0,13949420804140356;63,23569263043143;A
PC000060;258804,38;0,13920598445426868;63,3748986148857;A
PC000844;257782,52;0,13865634527399498;63,513554960159695;A
PC000901;257588,52000000002;0,13855199634070364;63,6521069565004;A
PC000952;257057,45;0,13826634382522407;63,79037330032562;A
PC000550;256126,42;0,13776556038521254;63,92813886071083;A
PC000666;254637,43;0,13696466080695746;64,06510352151778;A
PC000921;252891,4;0,13602550427090238;64,20112902578869;A
PC000871;251389,88999999998;0,1352178704212823;64,33634689620997;A
PC000373;250790,38;0,13489540532335711;64,47124230153334;A
PC000819;250511,43;0,1347453633906683;64,605987664924;A
PC000452;249368,79;0,1341307589312043;64,74011842385521;A
PC000024;248909,32;0,1338836187024446;64,87400204255765;A
PC000021;248739,94;0,1337925124018215;65,00779455495947;A
PC000818;247176,07;0,1329513362868404;65,14074589124631;A
PC000569;246938,08;0,13282332596398466;65,2735692172103;A
PC000873;243467,13999999998;0,13095637294069465;65,404525590151;A
PC000507;242749,03;0,13057011514437583;65,53509570529538;A
PC000746;241703,23;0,13000759909058157;65,66510330438595;A
PC000984;239456,0;0,12879885654748716;65,79390216093344;A
PC000006;238993,91999999998;0,12855031244905796;65,9224524733825;A
PC000242;238646,69;0,12836354399489946;66,0508160173774;A
PC000134;238434,58;0,12824945403489724;66,1790654714123;A
PC000889;235325,44;0,1265771063933846;66,30564257780568;A
PC000907;234479,19;0,12612192451298354;66,43176450231867;A
PC000458;234267,29;0,12600794750801222;66,55777244982669;A
PC000695;233424,62;0,12555469124194718;66,68332714106863;A
PC000186;232120,66;0,12485331580352149;66,80818045687215;A
PC000552;231492,12;0,12451523601727953;66,93269569288942;A
PC000515;231490,83;0,12451454215066124;67,05721023504009;A
PC000013;230995,92;0,12424833941573744;67,18145857445583;A
PC000378;230277,13999999998;0,123861721239082;67,30532029569491;A
PC000495;229022,29;0,12318676114144983;67,42850705683637;A
PC000241;228421,52;0,12286361831333928;67,55137067514971;A
PC000539;228404,32;0,12285436675842892;67,67422504190814;A
PC000336;228220,13;0,12275529443872307;67,79698033634686;A
PC000570;227423,81;0,12232696896161707;67,91930730530848;A
PC000346;226857,75;0,12202249598646812;68,04132980129495;A
PC000041;226176,43;0,1216560268357977;68,16298582813074;A
PC000532;226129,68;0,12163088089439887;68,28461670902514;A
PC000684;222246,55000000002;0,11954221866073073;68,40415892768587;A
PC000538;221700,85;0,11924869694476636;68,52340762463064;A
PC000529;221499,3;0,11914028700917424;68,64254791163981;A
PC000679;221205,22;0,11898210693545096;68,76153001857526;A
PC000326;219993,02;0,11833008746670985;68,87986010604197;A
PC000671;219546,47;0,11808989666175496;68,99795000270373;A
PC000072;217397,31;0,11693390411808265;69,11488390682182;A
PC000057;216882,45;0,11665697065522503;69,23154087747704;A
PC000045;216526,94;0,11646574854556312;69,34800662602261;A
PC000836;216338,30000000002;0,11636428265496479;69,46437090867758;A
PC000090;214803,06;0,11553850607586061;69,57990941475344;A
PC000040;213593,88;0,11488811100803986;69,69479752576149;A
PC000230;213482,62;0,11482826635691616;69,8096257921184;A
PC000314;212648,71;0,11437972192928222;69,92400551404768;A
PC000756;211483,44;0,11375294522053786;70,03775845926822;A
PC000623;211022,16;0,11350483142698821;70,15126329069521;A
PC000675;210694,25;0,11332845483567086;70,26459174553088;A
PC000947;210201,73;0,1130635376365747;70,37765528316746;A
PC000205;209714,33000000002;0,11280137438870769;70,49045665755617;A
PC000146;209457,11000000002;0,11266302061230975;70,60311967816848;A
PC000899;209358,3;0,11260987258087407;70,71572955074936;A
PC000115;208781,79;0,11229977874823599;70,8280293294976;A
PC000528;208555,73;0,1121781853468966;70,94020751484449;A
PC000774;208084,52;0,11192473039402949;71,05213224523851;A
PC000049;207413,41999999998;0,11156375838819535;71,16369600362671;A
PC000657;206455,07;0,1110482800365471;71,27474428366325;A
PC000533;205756,43;0,11067249478523439;71,38541677844849;A
PC000460;205527,21;0,11054920167962076;71,4959659801281;A
PC000658;205304,56;0,11042944245283047;71,60639542258093;A
PC000476;205192,22999999998;0,11036902226893036;71,71676444484986;A
PC000406;204982,03;0,11025595966182812;71,82702040451169;A
PC000617;203150,34;0,10927072823079499;71,93629113274248;A
PC000581;203054,56;0,10921920997909063;72,04551034272157;A
PC000822;201848,21;0,10857033711478127;72,15408067983635;A
PC000139;201783,37;0,10853546090429358;72,26261614074065;A
PC000578;201052,54;0,10814236126038992;72,37075850200104;A
PC000737;200968,21;0,10809700174727414;72,4788555037483;A
PC000308;200752,43;0,107980937763637;72,58683644151195;A
PC000702;200398,8;0,10779072687044206;72,6946271683824;A
PC000566;199783,17;0,10745959112919386;72,8020867595116;A
PC000052;198964,15;0,10701905575113055;72,90910581526272;A
PC000526;197683,93;0,10633044961000557;73,01543626487272;A
PC000606;197646,99;0,10631058028219226;73,12174684515492;A
PC000005;197551,08000000002;0,10625899210594499;73,22800583726087;A
PC000579;197038,58000000002;0,10598332804248203;73,33398916530335;A
PC000739;196710,68000000002;0,10580695682997569;73,43979612213333;A
PC000497;195227,09;0,10500896180965757;73,54480508394299;A
PC000338;194819,22;0,10478957624562903;73,64959466018861;A
PC000206;194325,81;0,10452418033235436;73,75411884052096;A
PC000918;192750,21;0,10367669487207681;73,85779553539304;A
PC000250;191267,65;0,10287925386929116;73,96067478926233;A
PC000535;191164,11;0,10282356166025515;74,06349835092259;A
PC000931;189677,46;0,10202392072377278;74,16552227164635;A
PC000456;189382,55;0,10186529420873695;74,26738756585509;A
PC000164;188632,19999999998;0,1014616951257722;74,36884926098087;A
PC000472;188024,99;0,1011350883433813;74,46998434932425;A
PC000126;187602,12;0,10090763456286113;74,57089198388711;A
PC000027;187264,48;0,10072602438844624;74,67161800827556;A
PC000294;186894,16;0,10052683625970163;74,77214484453526;A
PC000806;186805,54;0,10047916923666927;74,87262401377193;A
PC000946;186234,71;0,10017213056867597;74,9727961443406;A
PC000520;186053,4;0,10007460734653652;75,07287075168715;A
PC000942;185661,22;0,09986366113695817;75,17273441282411;A
PC000692;185546,03;0,09980170261311369;75,27253611543722;A
PC000752;184721,75;0,09935833798046735;75,37189445341768;A
PC000360;183619,24;0,09876531868952382;75,47065977210721;A
PC000492;180278,53;0,09696841392181386;75,56762818602903;A
PC000155;180162,65;0,09690608426001078;75,66453427028904;A
PC000341;179885,43;0,09675697286162403;75,76129124315067;A
PC000151;179498,76;0,0965489903769036;75,85784023352757;A
PC000399;179341,8;0,0964645645595355;75,95430479808711;A
PC000288;178842,29;0,09619588757155428;76,05050068565866;A
PC000879;178381,03;0,0959477845356266;76,14644847019429;A
PC000008;178229,88;0,09586648380744626;76,24231495400173;A
PC000184;178134,16;0,09581499782860788;76,33812995183034;A
PC000912;177471,12;0,09545836114443522;76,43358831297478;A
PC000389;177077,74;0,09524676947753755;76,52883508245232;A
PC000522;176738,04;0,09506405126805781;76,62389913372037;A
PC000061;175157,87;0,09421410769115582;76,71811324141153;A
PC000758;174138,99;0,09366607139655847;76,81177931280808;A
PC000730;173650,77;0,09340346708618989;76,90518277989428;A
PC000760;172486,31;0,09277712606113608;76,99795990595541;A
PC000183;171662,07;0,09233378294373373;77,09029368889915;A
PC000584;171136,77;0,09205123400219792;77,18234492290135;A
PC000499;169463,95;0,09115145574143284;77,27349637864279;A
PC000849;169345,04;0,09108749629989843;77,36458387494268;A
PC000681;169162,43;0,0909892738323297;77,45557314877502;A
PC000653;169058,23;0,09093322662176807;77,54650637539679;A
PC000900;168745,28;0,09076489673169834;77,63727127212849;A
PC000088;168710,2;0,09074602786272999;77,72801729999122;A
PC000344;167939,48;0,09033147214176965;77,81834877213299;A
PC000794;167457,91;0,09007244474071235;77,9084212168737;A
PC000991;167306,83;0,08999118166420897;77,99841239853791;A
PC000343;165836,93;0,08920055023614222;78,08761294877405;A
PC000488;163655,37;0,08802713034484805;78,17564007911889;A
PC000145;163403,46;0,08789163271708814;78,26353171183598;A
PC000823;162325,54;0,08731183992237987;78,35084355175836;A
PC000534;161874,91999999998;0,08706945994135024;78,4379130116997;A
PC000893;161833,48;0,08704717014858945;78,5249601818483;A
PC000824;161563,24000000002;0,08690181316027681;78,61186199500858;A
PC000428;160676,81;0,08642501921730027;78,69828701422588;A
PC000468;160568,6;0,08636681510352988;78,78465382932941;A
PC000633;160560,44;0,08636242599375844;78,87101625532317;A
PC000434;160398,91;0,08627554205976591;78,95729179738294;A
PC000122;160198,72;0,08616786364246903;79,04345966102541;A
PC000092;159788,9;0,08594742921029655;79,1294070902357;A
PC000647;159452,64;0,0857665613117989;79,2151736515475;A
PC000279;159181,05;0,085620478184002;79,3007941297315;A
PC000784;159088,99;0,08557096084998755;79,38636509058149;A
PC000315;158423,25;0,08521287188684643;79,47157796246834;A
PC000834;158047,73;0,08501088677638474;79,55658884924473;A
PC000181;157888,52;0,0849252507265429;79,64151409997127;A
PC000733;157501,85;0,08471726824182248;79,72623136821309;A
PC000877;157396,8;0,0846607638323263;79,81089213204542;A
PC000222;156895,8;0,0843912854015069;79,89528341744693;A
PC000225;156727,03;0,08430050720835443;79,97958392465529;A
PC000330;155314,43;0,08354069636728559;80,06312462102257;B
PC000165;154816,63;0,0832729391559844;80,14639756017856;B
PC000719;154385,55;0,08304106937163783;80,22943862955019;B
PC000664;154123,13;0,0828999186135228;80,31233854816371;B
PC000125;154059,45;0,08286566634511049;80,39520421450882;B
PC000840;153793,21;0,08272246088119559;80,47792667539002;B
PC000305;153143,68;0,08237309097067637;80,5602997663607;B
PC000649;153060,57;0,08232838767250193;80,6426281540332;B
PC000483;152500,2;0,08202697524080878;80,72465512927401;B
PC000761;152476,6;0,08201428124686198;80,80666941052087;B
PC000769;152164,74;0,08184653764719063;80,88851594816806;B
PC000451;151972,91999999998;0,08174336129469607;80,97025930946276;B
PC000306;151767,41;0,08163282134995019;81,05189213081272;B
PC000429;151198,16;0,081326632534094;81,13321876334682;B
PC000108;150637,18;0,0810248919949302;81,21424365534175;B
PC000254;150358,17;0,08087481778937546;81,29511847313113;B
PC000974;149281,65;0,0802957780282064;81,37541425115933;B
PC000471;149134,80000000002;0,08021679018875365;81,45563104134808;B
PC000180;149121,85;0,08020982462851589;81,5358408659766;B
PC000641;149103,02;0,08019969632741343;81,61604056230401;B
PC000077;147678,31;0,07943337174623037;81,69547393405024;B
PC000461;147398,42;0,07928282420530815;81,77475675825555;B
PC000017;147248,38;0,07920212052514816;81,8539588787807;B
PC000421;146534,82;0,07881831008783181;81,93277718886853;B
PC001000;146530,01;0,07881572287974352;82,01159291174827;B
PC000994;146190,48;0,07863309611005068;82,09022600785832;B
PC000236;145680,45;0,07835876061290334;82,16858476847122;B
PC000916;145397,19;0,07820640041267597;82,2467911688839;B
PC000386;145257,88;0,078131468196713;82,32492263708062;B
PC000740;144938,01;0,07795941616943515;82,40288205325005;B
PC000148;144825,57;0,07789893681861412;82,48078099006867;B
PC000362;143951,66;0,07742887714700257;82,55820986721567;B
PC000137;143761,89;0,07732680345076187;82,63553667066643;B
PC000764;143667,61000000002;0,07727609202070668;82,71281276268714;B
PC000962;143610,18;0,07724520150916582;82,79005796419631;B
PC000500;143091,37;0,07696614341596539;82,86702410761227;B
PC000813;143075,75;0,07695774171319214;82,94398184932545;B
PC000227;142878,27;0,07685152095367474;83,02083337027914;B
PC000624;142782,16;0,07679982520120758;83,09763319548034;B
PC000420;141616,8;0,07617300008316426;83,1738061955635;B
PC000935;139714,74;0,07514991795916355;83,24895611352267;B
PC000264;139306,91999999998;0,07493055928918996;83,32388667281185;B
PC000063;138957,69;0,07474271507283256;83,39862938788468;B
PC000989;138818,3;0,07466773982638161;83,47329712771106;B
PC000065;138543,63;0,07452000002479847;83,54781712773587;B
PC000949;138427,31;0,07445743369531162;83,62227456143118;B
PC000596;137576,27;0,07399967536444424;83,69627423679563;B
PC000490;135813,0;0,07305124575823481;83,76932548255387;B
PC000850;135500,11000000002;0,07288294814103106;83,8422084306949;B
PC000734;135259,82;0,07275370069164665;83,91496213138655;B
PC000325;134788,84;0,07250036945143241;83,98746250083798;B
PC000109;134557,35;0,07237585535572308;84,0598383561937;B
PC000630;134246,32;0,07220855819736427;84,13204691439105;B
PC000419;134012,96;0,07208303826399896;84,20412995265505;B
PC000978;133356,19;0,07172977409431981;84,27585972674937;B
PC000018;132907,35;0,07148835154164719;84,34734807829102;B
PC000226;132901,28;0,07148508660337359;84,4188331648944;B
PC000620;132194,23;0,07110477777201459;84,48993794266642;B
PC000826;132130,8;0,07107065997387711;84,5610086026403;B
PC000914;131514,66;0,0707392499132682;84,63174785255357;B
PC000616;130561,53;0,07022657930095902;84,70197443185454;B
PC000138;129945,61;0,06989528757419199;84,77186971942874;B
PC000209;129933,68000000001;0,06988887065267567;84,84175859008141;B
PC000892;129587,15;0,06970247871528674;84,9114610687967;B
PC000678;129039,06;0,0694076714634947;84,98086874026019;B
PC000895;128490,01000000001;0,06911234784584723;85,04998108810604;B
PC000352;127685,88;0,06867982151735459;85,11866090962339;B
PC000723;127047,68;0,06833654579969202;85,18699745542308;B
PC000770;126970,95;0,068295274182932;85,25529272960601;B
