Produto;valor;pct;pct_acumulado;classe_abc
PC000054;1439331,91;0,2077510320363033;26,29562572446236;A
PC000864;1407296,1300000001;0,20312703508963106;26,498752759551994;A
PC000184;1407031,36;0,20308881858072847;26,701841578132722;A
PC000588;1405641,24;0,20288817072275506;26,904729748855477;A
PC000797;1402030,53;0,20236700619935905;27,107096755054837;A
PC000181;1400607,01;0,20216153743494855;27,309258292489787;A
PC000844;1396989,47;0,20163938707948773;27,510897679569275;A
PC000226;1396013,38;0,20149849969732697;27,7123961792666;A
PC000716;1384036,98;0,19976984389334387;27,912166023159944;A
PC000875;1381436,45;0,19939448725212178;28,111560510412065;A
PC000451;1379048,6199999999;0,19904983141326993;28,310610341825335;A
PC000547;1378930,4;0,19903276771389894;28,509643109539233;A
PC000520;1377445,48;0,19881843656460113;28,708461546103834;A
PC000368;1374183,53;0,19834761154207325;28,906809157645906;A
PC000686;1373499,91;0,19824893884571052;29,105058096491618;A
PC000361;1373112,8699999999;0,1981930740664468;29,303251170558063;A
PC000995;1364314,67;0,19692315493426987;29,500174325492335;A
PC000665;1362567,56;0,19667097966944097;29,696845305161776;A
PC000349;1361349,01;0,19649509597067144;29,89334040113245;A
PC000606;1360965,53;0,19643974503652495;30,089780146168973;A
PC000749;1358387,66;0,19606765910607726;30,28584780527505;A
PC000613;1352974,44;0,1952863229640615;30,481134128239113;A
PC000456;1352483,07;0,19521539934741516;30,676349527586527;A
PC000728;1347078,35;0,19443529008278612;30,870784817669314;A
PC000993;1346036,75;0,19428494708443694;31,06506976475375;A
PC000024;1343892,65;0,19397547087210934;31,259045235625862;A
PC000903;1343872,8800000001;0,19397261729964646;31,45301785292551;A
PC000239;1340299,97;0,1934569087721583;31,646474761697668;A
PC000811;1332870,72;0,19238458185156934;31,838859343549238;A
PC000310;1331033,55;0,19211940745998227;32,03097875100922;A
PC000452;1327205,87;0,19156692580875237;32,22254567681797;A
PC000620;1326713,69;0,19149588527790795;32,41404156209588;A
PC000173;1323924,57;0,19109330783593834;32,60513486993182;A
PC000177;1317020,59;0,19009679760769085;32,79523166753951;A
PC000668;1310501,27;0,18915580863303874;32,98438747617255;A
PC000198;1309837,58;0,1890600126033015;33,17344748877585;A
PC000871;1305053,78;0,18836952601007695;33,36181701478593;A
PC000021;1303059,3;0,18808164572652528;33,549898660512454;A
PC000700;1300917,32;0,18777247551185178;33,737671136024304;A
PC000511;1300575,83;0,18772318535199556;33,9253943213763;A
PC000282;1297961,79;0,1873458786974212;34,11274020007372;A
PC000853;1282913,64;0,1851738510566687;34,29791405113039;A
PC000080;1282053,13;0,1850496463201965;34,482963697450586;A
PC000307;1280480,97;0,18482272307875583;34,66778642052934;A
PC000979;1276950,47;0,18431313594773463;34,85209955647707;A
PC000015;1274169,16;0,18391168578957556;35,036011242266646;A
PC000982;1274105,83;0,1839025448313522;35,219913787098;A
PC000746;1268259,8800000001;0,18305874908327308;35,402972536181274;A
PC000053;1263889,26;0,18242790027812256;35,585400436459395;A
PC000159;1263514,55;0,18237381519276213;35,767774251652156;A
PC000901;1253780,11;0,18096876056829025;35,94874301222045;A
PC000595;1251687,72;0,18066674810062916;36,129409760321074;A
PC000786;1250174,22;0,18044829175654173;36,309858052077615;A
PC000663;1249881,96;0,18040610738183216;36,49026415945945;A
PC000825;1247806,11;0,18010648227322704;36,670370641732674;A
PC000229;1247166,78;0,18001420232974147;36,85038484406242;A
PC000736;1241991,87;0,17926726349949282;37,02965210756191;A
PC000996;1241904,26;0,179254618002099;37,208906725564006;A
PC000780;1234456,64;0,17817963958296965;37,38708636514698;A
PC000693;1232194,79;0,17785316751037364;37,56493953265735;A
PC000249;1231221,52;0,17771268716282823;37,74265221982018;A
PC000312;1222070,93;0,17639190458096976;37,91904412440115;A
PC000378;1218109,67;0,17582014219076184;38,094864266591905;A
PC000955;1217274,95;0,17569965994461936;38,270563926536525;A
PC000400;1216165,28;0,17553949182348066;38,44610341836;A
PC000376;1211053,57;0,17480167518744824;38,62090509354745;A
PC000858;1211021,67;0,17479707078878526;38,795702164336234;A
PC000725;1209018,19;0,1745078914585889;38,97021005579482;A
PC000099;1204001,8699999999;0,17378384327360535;39,14399389906843;A
PC000045;1198798,19;0,17303275182424907;39,31702665089268;A
PC000152;1198611,69;0,17300583269100012;39,490032483583676;A
PC000950;1197654,16;0,17286762423169783;39,662900107815375;A
PC000156;1187657,26;0,17142468652029552;39,83432479433567;A
PC000143;1186258,22;0,17122275116275865;40,00554754549843;A
PC000027;1185539,66;0,17111903527864405;40,17666658077707;A
PC000616;1179645,74;0,17026831561194855;40,34693489638902;A
PC000785;1175737,48;0,16970420316309287;40,516639099552116;A
PC000527;1174349,29;0,1695038338784555;40,686142933430574;A
PC000108;1171646,04;0,16911365078486165;40,85525658421543;A
PC000012;1169940,99;0,16886754639801907;41,02412413061345;A
PC000790;1168443,52;0,16865140380034443;41,1927755344138;A
PC000730;1167642,35;0,16853576411141646;41,361311298525216;A
PC000596;1164962,39;0,1681489426618621;41,52946024118708;A
PC000690;1164647,98;0,1681035611890213;41,6975638023761;A
PC000383;1163602,63;0,16795267692123686;41,86551647929734;A
PC000518;1163413,48;0,1679253752909203;42,03344185458826;A
PC000699;1161245,75;0,16761248835945772;42,20105434294772;A
PC000893;1160286,81;0,16747407638284778;42,368528419330566;A
PC000566;1158076,6;0,16715505795122212;42,535683477281786;A
PC000147;1158014,32;0,16714606854844063;42,70282954583023;A
PC000571;1154680,93;0,16666493198232402;42,86949447781255;A
PC000907;1152892,68;0,16640681863094353;43,0359012964435;A
PC000148;1149052,85;0,16585258326674326;43,20175387971024;A
PC000428;1148916,66;0,16583292580423828;43,36758680551448;A
PC000443;1143135,77;0,16499852072001533;43,532585326234496;A
PC000862;1140278,3;0,1645860777404716;43,69717140397497;A
PC000802;1138727,55;0,1643622447866602;43,86153364876163;A
PC000272;1136678,96;0,16406655434600342;44,02560020310763;A
PC000430;1128391,1;0,16287029693212288;44,18847050003975;A
PC000389;1127812,74;0,1627868173079627;44,35125731734771;A
PC000155;1126447,99;0,16258983131814223;44,51384714866585;A
PC000513;1125263,07;0,16241880172366846;44,67626595038952;A
PC000729;1120416,42;0,16171924345470828;44,837985193844226;A
PC000801;1114024,8;0,16079668650855963;44,99878188035279;A
PC000051;1109992,5;0,1602146703101694;45,158996550662955;A
PC000553;1107458,18;0,15984887032209696;45,31884542098505;A
PC000522;1106397,18;0,15969572715653585;45,47854114814159;A
PC000675;1104649,76;0,15944350714676697;45,637984655288356;A
PC000883;1104039,38;0,15935540580332191;45,79734006109168;A
PC000256;1102102,42;0,15907582787121516;45,956415888962894;A
PC000957;1100749,84;0,15888059848113542;46,11529648744403;A
PC000042;1098746,37;0,15859142059432418;46,273887908038354;A
PC000089;1098066,71;0,1584933194784851;46,43238122751684;A
PC000235;1095220,27;0,15808246855277375;46,59046369606962;A
PC000390;1091393,11;0,1575300619575722;46,74799375802719;A
PC000793;1090277,12;0,15736898161701182;46,905362739644204;A
PC000356;1089389,43;0,15724085375967256;47,06260359340388;A
PC000541;1079223,06;0,15577345499995016;47,21837704840383;A
PC000659;1078511,52;0,15567075237221842;47,37404780077605;A
PC000151;1075652,81;0,15525813041291475;47,529305931188965;A
PC000899;1073264,27;0,1549133720937165;47,68421930328268;A
PC000919;1072147,96;0,15475224556483097;47,83897154884751;A
PC000963;1067266,72;0,1540476946265996;47,99301924347411;A
PC000006;1066810,9;0,1539819022441999;48,147001145718306;A
PC000839;1061821,85;0,15326179017054994;48,30026293588885;A
PC000399;1056777,19;0,1525336514320207;48,452796587320876;A
PC000565;1056135,06;0,15244096734069013;48,605237554661564;A
PC000860;1050464,24;0,1516224495969321;48,7568600042585;A
PC000849;1047487,44;0,1511927827022645;48,908052786960766;A
PC000397;1042472,67;0,15046895824198092;49,058521745202746;A
PC000543;1035362,86;0,14944273881696862;49,20796448401971;A
PC000865;1034746,72;0,149353806083671;49,357318290103386;A
PC000429;1034128,47;0,14926456879610436;49,50658285889949;A
PC000509;1029205,47;0,14855399028144148;49,655136849180934;A
PC000838;1026676,96;0,14818902890014748;49,80332587808108;A
PC000546;1026535,72;0,1481686425281363;49,95149452060922;A
PC000102;1022623,6;0,14760397293260857;50,099098493541824;A
PC000824;1021687,02;0,14746878836521818;50,24656728190704;A
PC000365;1020343,09;0,1472748075033025;50,39384208941034;A
PC000066;1017145,22;0,14681323169288504;50,54065532110322;A
PC000180;1015986,01;0,1466459130416597;50,68730123414488;A
PC000959;1015596,55;0,1465896989631871;50,83389093310807;A
PC000171;1010891,76;0,14591061655611806;50,97980154966419;A
PC000823;1007711,1900000001;0,14545153780202882;51,12525308746622;A
PC000787;1007241,51;0,14538374488779626;51,270636832354015;A
PC000778;1007113,82;0,14536531430267796;51,416002146656695;A
PC000344;1006990,77;0,1453475534482743;51,56134970010497;A
PC000832;1006339,08;0,14525348948072997;51,7066031895857;A
PC000854;998679,5;0,1441479170697323;51,85075110665543;A
PC000630;996607,46;0,14384884189087344;51,9945999485463;A
PC000407;993245,54;0,14336358734689303;52,13796353589319;A
PC000332;989741,42;0,14285780786592603;52,280821343759115;A
PC000196;986678,37;0,1424156917742465;52,42323703553336;A
PC000512;980751,24;0,14156017862543196;52,564797214158794;A
PC000921;980305,83;0,1414958888069847;52,70629310296578;A
PC000579;977562,73;0,14109995382352505;52,84739305678931;A
PC000792;976205,67;0,14090407779689323;52,9882971345862;A
PC000532;975022,78;0,1407333412096071;53,1290304757958;A
PC000374;973854,8;0,14056475670959573;53,269595232505395;A
PC000812;972316,79;0,14034276262847922;53,40993799513387;A
PC000925;968068,91;0,13972962993279237;53,54966762506667;A
PC000371;966784,24;0,1395442025713396;53,689211827638005;A
PC000639;962173,71;0,13887872551279629;53,8280905531508;A
PC000635;960695,84;0,13866541195003682;53,96675596510084;A
PC000916;959913,45;0,1385524829384408;54,10530844803928;A
PC000122;959748,51;0,13852867574359853;54,24383712378288;A
PC000500;955940,38;0,137979015910358;54,38181613969324;A
PC000683;954666,51;0,1377951474048789;54,51961128709812;A
PC000128;953787,25;0,1376682363212302;54,657279523419355;A
PC000225;953784,52;0,13766784227708131;54,79494736569644;A
PC000923;952983,49;0,13755222279554558;54,932499588491986;A
PC000281;950288,56;0,1371632405984055;55,06966282909039;A
PC000026;942463,04;0,13603371665404945;55,20569654574444;A
PC000460;941971,55;0,1359627757167812;55,34165932146122;A
PC000720;938369,98;0,13544293044742214;55,47710225190865;A
PC000338;938180,65;0,13541560283617268;55,61251785474482;A
PC000334;936992,92;0,13524416765046873;55,74776202239529;A
PC000359;936968,83;0,13524069053561635;55,88300271293091;A
PC000032;934130,61;0,13483102607250716;56,017833739003414;A
PC000168;926688,65;0,13375686460937883;56,151590603612796;A
PC000757;925059,5;0,13352171551590675;56,2851123191287;A
PC000585;925013,3;0,13351504707646386;56,418627366205165;A
PC000237;924339,1699999999;0,1334177441526187;56,55204511035778;A
PC000912;920142,37;0,13281198426833324;56,68485709462612;A
PC000345;918381,94;0,13255788641447017;56,817414981040585;A
PC000525;913354,75;0,13183226926981687;56,9492472503104;A
PC000608;912429,45;0,13169871284088783;57,08094596315129;A
PC000758;911743,21;0,13159966197761294;57,2125456251289;A
PC000231;905080,48;0,1306379734163698;57,34318359854527;A
PC000751;904197,8099999999;0,13051057013838127;57,47369416868365;A
PC000476;899988,69;0,1299030320035777;57,603597200687226;A
PC000331;899593,02;0,12984592158292027;57,733443122270145;A
PC000989;899348,03;0,12981056008986577;57,86325368236001;A
PC000859;897396,73;0,12952891234343844;57,99278259470345;A
PC000081;896586,15;0,12941191442907415;58,12219450913253;A
PC000336;893672,37;0,12899134374768992;58,25118585288022;A
PC000934;886184,42;0,12791054415620706;58,37909639703643;A
PC000473;885962,15;0,12787846203423792;58,50697485907067;A
PC000149;884962,08;0,1277341134144616;58,63470897248513;A
PC000059;884932,94;0,127729907390103;58,76243887987523;A
PC000569;881662,93;0,12725791899913552;58,88969679887437;A
PC000315;881250,47;0,1271983851347931;59,01689518400916;A
PC000670;879716,02;0,12697690489879382;59,143872088907955;A
PC000086;876168,66;0,12646488422039148;59,270336973128344;A
PC000945;875382,36;0,12635139084519761;59,39668836397354;A
PC000560;874029,1;0,1261560633049269;59,522844427278464;A
PC000145;867158,97;0,1251644389354487;59,648008866213914;A
PC000900;866102,11;0,1250118933313442;59,77302075954526;A
PC000255;864588,07;0,1247933590444581;59,89781411858972;A
PC000354;859138,9199999999;0,12400683681955957;60,02182095540928;A
PC000230;857773,89;0,12380981041495462;60,14563076582424;A
PC000587;854291,63;0,1233071861739491;60,26893795199818;A
PC000661;854054,14;0,12327290721976522;60,39221085921795;A
PC000192;852997,62;0,12312041069075615;60,5153312699087;A
PC000313;849157,0;0,12256606129912816;60,637897331207824;A
PC000479;848881,58;0,12252630758502933;60,76042363879285;A
PC000166;848800,33;0,12251458008059782;60,88293821887345;A
PC000300;848319,7;0,12244520665961418;61,00538342553306;A
PC000367;844455,45;0,12188744654885121;61,127270872081915;A
PC000325;837769,28;0,12092237469279116;61,248193246774704;A
PC000619;837427,86;0,12087309463663105;61,36906634141133;A
PC000207;837331,51;0,12085918762060671;61,48992552903194;A
PC000454;837073,79;0,12082198869824252;61,61074751773018;A
PC000269;833393,54;0,12029078687443831;61,731038304604624;A
PC000929;833363,83;0,12028649857712555;61,85132480318175;A
PC000481;833001,17;0,12023415277088391;61,97155895595263;A
PC000360;831638,15;0,12003741648669627;62,09159637243933;A
PC000477;829963,26;0,11979566534949866;62,211392037788826;A
PC000727;828803,77;0,11962830628348882;62,331020344072314;A
PC000528;825305,39;0,11912335530560411;62,45014369937792;A
PC000737;822636,77;0,11873817065482212;62,56888187003274;A
PC000570;819720,63;0,11831725933453996;62,68719912936728;A
PC000873;818523,99;0,11814453809265774;62,80534366745994;A
PC000794;812951,2000000001;0,11734016985363108;62,92268383731357;A
PC000214;811287,37;0,11710001510042133;63,03978385241399;A
PC000816;809719,45;0,1168737038542888;63,15665755626828;A
PC000997;809060,04;0,11677852559340038;63,27343608186168;A
PC000243;807729,47;0,1165864730940595;63,39002255495574;A
PC000615;807110,51;0,1164971333261465;63,50651968828189;A
PC000917;805921,17;0,11632546575543166;63,62284515403732;A
PC000440;804496,83;0,11611987863343795;63,73896503267076;A
PC000877;804387,34;0,11610407500931233;63,85506910768007;A
PC000501;802066,35;0,11576906675687532;63,97083817443695;A
PC000364;801336,77;0,11566376026231351;64,08650193469926;A
PC000884;800172,5700000001;0,11549572136189293;64,20199765606115;A
PC000772;798561,96;0,11526324830450896;64,31726090436567;A
PC000005;797136,78;0,11505753993816177;64,43231844430383;A
PC000510;796159,79;0,11491652265133655;64,54723496695517;A
PC000316;793931,89;0,11459495087136144;64,66182991782654;A
PC000077;788786,24;0,11385223538609328;64,77568215321263;A
PC000678;788548,24;0,11381788281926619;64,88950003603189;A
PC000109;786566,26;0,11353180676716551;65,00303184279906;A
PC000886;784418,51;0,11322180371925424;65,11625364651832;A
PC000592;781617,11;0,11281745380030711;65,22907110031862;A
PC000657;780586,19;0,1126686523373097;65,34173975265593;A
PC000445;777631,78;0,11224221718201714;65,45398196983794;A
PC000642;777501,64;0,11222343296753447;65,56620540280548;A
PC000063;777485,1900000001;0,11222105859894496;65,67842646140443;A
PC000732;773040,21;0,1115794767817387;65,79000593818617;A
PC000013;770985,14;0,11128285102749774;65,90128878921367;A
PC000743;770699,9099999999;0,11124168135255617;66,01253047056622;A
PC000611;769536,2;0,11107371317800846;66,12360418374423;A
PC000153;768937,04;0,11098723131271386;66,23459141505695;A
PC000733;763938,59;0,1102657624570127;66,34485717751397;A
PC000946;763318,74;0,11017629422782037;66,4550334717418;A
PC000469;754956,34;0,10896927782095117;66,56400274956275;A
PC000208;753513,92;0,10876108105858674;66,67276383062134;A
PC000092;752411,22;0,10860191897690509;66,78136574959824;A
PC000280;751010,51;0,10839974257404637;66,88976549217229;A
PC000250;749560,23;0,10819041131094555;66,99795590348323;A
PC000624;748871,0;0,1080909288755076;67,10604683235874;A
PC000114;748625,56;0,10805550243012085;67,21410233478886;A
PC000807;748152,62;0,10798723897232589;67,32208957376119;A
PC000857;745886,46;0,10766014480072554;67,42974971856192;A
PC000578;742021,35;0,10710226055883874;67,53685197912075;A
PC000739;741909,28;0,10708608454134162;67,64393806366209;A
PC000206;740771,37;0,10692184030050879;67,7508599039626;A
PC000623;739235,85;0,10670020562229729;67,85756010958491;A
PC000710;738656,81;0,1066166278479462;67,96417673743285;A
PC000483;737935,45;0,10651250781598659;68,07068924524884;A
PC000441;737698,06;0,1064782432956543;68,1771674885445;A
PC000540;737202,38;0,10640669758000365;68,2835741861245;A
PC000419;736076,9;0,1062442474669257;68,38981843359143;A
PC000245;735613,15;0,10617731048009349;68,49599574407152;A
PC000450;734707,41;0,10604657731253901;68,60204232138406;A
PC000211;734137,5;0,10596431734883971;68,7080066387329;A
PC000046;733827,34;0,10591954931469227;68,81392618804759;A
PC000447;730766,27;0,10547771901327462;68,91940390706087;A
PC000246;729652,85;0,10531700962270057;69,02472091668356;A
PC000833;729338,14;0,10527158484830497;69,12999250153187;A
PC000936;728071,75;0,10508879599492615;69,2350812975268;A
PC000876;727749,92;0,10504234353029605;69,3401236410571;A
PC000557;726922,4;0,10492290052146935;69,44504654157858;A
PC000972;726489,44;0,10486040771754725;69,54990694929613;A
PC000175;724074,11;0,10451178256950325;69,65441873186563;A
PC000358;723925,45;0,10449032520570274;69,75890905707134;A
PC000075;719808,24;0,10389605322391213;69,86280511029524;A
PC000965;718751,43;0,1037435148367334;69,96654862513198;A
PC000158;716981,42;0,10348803421988625;70,07003665935187;A
PC000314;716979,48;0,10348775420316506;70,17352441355503;A
PC000580;715949,19;0,10333904367343276;70,27686345722846;A
PC000621;715896,11;0,10333138218499922;70,38019483941346;A
PC000462;715601,03;0,10328879077567427;70,48348363018914;A
PC000363;713212,54;0,10294403967340185;70,58642766986254;A
PC000641;712343,28;0,10281857197491397;70,68924624183745;A
PC000370;710738,97;0,1025870082501813;70,79183325008763;A
PC000142;708930,92;0,10232603699618247;70,89415928708382;A
PC000030;707928,86;0,10218140114275913;70,99634068822658;A
PC000091;707404,72;0,10210574755294083;71,09844643577952;A
PC000784;706960,78;0,1020416699121122;71,20048810569163;A
PC000756;706286,79;0,10194438719565929;71,30243249288729;A
PC000002;704585,87;0,10169887892688813;71,40413137181417;A
PC000709;703530,25;0,10154651230254352;71,50567788411672;A
PC000069;703251,01;0,10150620721531328;71,60718409133203;A
PC000406;702598,29;0,10141199457909741;71,70859608591113;A
PC000373;701018,67;0,10118399457232678;71,80978008048345;A
PC000199;700156,97;0,10105961807302045;71,91083969855647;A
PC000976;698866,2;0,10087331024661958;72,0117130088031;A
PC000458;698594,13;0,10083404006654965;72,11254704886964;A
PC000085;696917,9400000001;0,10059210128928114;72,21313915015892;A
PC000283;695730,99;0,10042077868761974;72,31355992884654;A
PC000302;694073,85;0,10018158955908257;72,41374151840563;A
PC000260;691558,82;0,09981857386098533;72,51356009226662;A
PC000656;689053,49;0,09945695824649409;72,61301705051311;A
PC000767;688973,5599999999;0,0994454212689038;72,71246247178202;A
PC000719;687963,73;0,09929966390521051;72,81176213568723;A
PC000008;686023,75;0,09901965007078521;72,91078178575802;A
PC000489;683654,13;0,09867762263631122;73,00945940839433;A
PC000288;677748,54;0,09782521853913305;73,10728462693346;A
PC000804;676796,72;0,09768783425275758;73,20497246118622;A
PC000973;673840,32;0,09726111186381803;73,30223357305003;A
PC000346;673810,3;0,09725677882156532;73,39949035187159;A
PC000176;673212,97;0,0971705610957551;73,49666091296734;A
PC000094;673186,33;0,09716671591768673;73,59382762888502;A
PC000626;672967,5800000001;0,0971351418672942;73,69096277075232;A
PC000492;671229,57;0,0968842800829616;73,78784705083528;A
PC000137;669727,92;0,09666753415028975;73,88451458498557;A
PC000956;669143,4299999999;0,09658316973102601;73,98109775471659;A
PC000215;668786,28;0,09653161923000798;74,07762937394659;A
PC000218;667938,45;0,09640924470591967;74,17403861865252;A
PC000856;667712,41;0,09637661842774492;74,27041523708026;A
PC000920;664882,71;0,09596818372879272;74,36638342080904;A
PC000502;664182,42;0,09586710490936691;74,46225052571842;A
PC000666;654029,36;0,09440162729529351;74,55665215301372;A
PC000761;653388,77;0,0943091654852777;74,65096131849899;A
PC000889;652736,16;0,09421496872629859;74,74517628722529;A
PC000768;652585,52;0,09419322557223626;74,83936951279753;A
PC000533;651180,37;0,09399040830636614;74,9333599211039;A
PC000251;651095,52;0,09397816118327673;75,02733808228717;A
PC000760;650632,82;0,0939113757518864;75,12124945803906;A
PC000664;649686,34;0,0937747622331868;75,21502422027224;A
PC000351;645115,95;0,09311507892267895;75,30813929919492;A
PC000306;642699,5599999999;0,09276630077580787;75,40090559997073;A
PC000575;638912,99;0,09221975288097402;75,4931253528517;A
PC000467;637551,02;0,09202316815222825;75,58514852100393;A
PC000842;632174,63;0,09124714799775972;75,67639566900169;A
PC000434;630222,02;0,09096531116787634;75,76736098016957;A
PC000496;623413,03;0,08998251165527131;75,85734349182484;A
PC000183;619089,14;0,08935840778897722;75,94670189961381;A
PC000408;618175,61;0,08922655022438246;76,0359284498382;A
PC000573;617978,39;0,08919808378224112;76,12512653362043;A
PC000111;617634,95;0,08914851216227852;76,21427504578271;A
PC000633;616751,13;0,08902094289499651;76,3032959886777;A
PC000952;615233,11;0,08880183414081642;76,39209782281851;A
PC000805;612648,3;0,08842874650106712;76,48052656931958;A
PC000783;611021,7;0,08819396547081103;76,56872053479039;A
PC000398;609760,9;0,08801198346973711;76,65673251826013;A
PC000179;609414,5700000001;0,08796199471146306;76,74469451297159;A
PC000872;607361,43;0,08766564753055812;76,83236016050215;A
PC000058;605347,11;0,08737490357084741;76,919735064073;A
PC000548;604692,77;0,08728045710623547;77,00701552117923;A
PC000777;602207,57;0,08692174702607292;77,0939372682053;A
PC000475;600463,66;0,08667003364449548;77,18060730184979;A
PC000604;597511,08;0,08624386262868734;77,26685116447848;A
