Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
PC000773;2026-03-01 00:00:00;LightGBM (pooled);18500,45;17654,46;4,8;845,99;16897,84
PC000773;2026-04-01 00:00:00;LightGBM (pooled);19281,69;19066,82;1,1;214,87;16897,84
PC000773;2026-05-01 00:00:00;LightGBM (pooled);19168,87;18360,64;4,4;808,23;16897,84
PC000773;2026-06-01 00:00:00;LightGBM (pooled);18606,07;15535,92;19,8;3070,15;16897,84
PC000773;2026-07-01 00:00:00;LightGBM (pooled);18615,66;16242,1;14,6;2373,56;16897,84
PC000773;2026-08-01 00:00:00;LightGBM (pooled);18539,92;13417,39;38,2;5122,53;16897,84
PC000883;2026-03-01 00:00:00;LightGBM (pooled);17399,72;18854,9;7,7;-1455,18;16022,39
PC000883;2026-04-01 00:00:00;LightGBM (pooled);15697,13;16161,34;2,9;-464,21;16022,39
PC000883;2026-05-01 00:00:00;LightGBM (pooled);15130,31;17059,2;11,3;-1928,89;16022,39
PC000883;2026-06-01 00:00:00;LightGBM (pooled);14362,11;15263,49;5,9;-901,38;16022,39
PC000883;2026-07-01 00:00:00;LightGBM (pooled);13814,44;14365,64;3,8;-551,2;16022,39
PC000883;2026-08-01 00:00:00;LightGBM (pooled);13300,07;12569,93;5,8;730,14;16022,39
PC000802;2026-03-01 00:00:00;SARIMAX;15711,14;16827,17;6,6;-1116,03;15273,15
PC000802;2026-04-01 00:00:00;SARIMAX;15713,51;16317,26;3,7;-603,75;15273,15
PC000802;2026-05-01 00:00:00;SARIMAX;14744,84;16317,26;9,6;-1572,42;15273,15
PC000802;2026-06-01 00:00:00;SARIMAX;15803,53;15297,43;3,3;506,1;15273,15
PC000802;2026-07-01 00:00:00;SARIMAX;13997,33;12747,86;9,8;1249,47;15273,15
PC000802;2026-08-01 00:00:00;SARIMAX;13724,15;11728,03;17,0;1996,12;15273,15
PC000903;2026-03-01 00:00:00;Prophet;15196,57;16434,24;7,5;-1237,67;14895,16
PC000903;2026-04-01 00:00:00;Prophet;16845,51;15886,43;6,0;959,08;14895,16
PC000903;2026-05-01 00:00:00;Prophet;14386,2;14243,01;1,0;143,19;14895,16
PC000903;2026-06-01 00:00:00;Prophet;13949,66;15886,43;12,2;-1936,77;14895,16
PC000903;2026-07-01 00:00:00;Prophet;14450,04;15338,63;5,8;-888,59;14895,16
PC000903;2026-08-01 00:00:00;Prophet;13655,16;15886,43;14,0;-2231,27;14895,16
PC000080;2026-03-01 00:00:00;ExponentialSmoothing;13601,57;12881,45;5,6;720,12;14793,82
PC000080;2026-04-01 00:00:00;ExponentialSmoothing;14118,15;12123,71;16,5;1994,44;14793,82
PC000080;2026-05-01 00:00:00;ExponentialSmoothing;14626,05;14396,91;1,6;229,14;14793,82
PC000080;2026-06-01 00:00:00;ExponentialSmoothing;13117,24;13639,18;3,8;-521,94;14793,82
PC000080;2026-07-01 00:00:00;ExponentialSmoothing;12866,66;14396,91;10,6;-1530,25;14793,82
PC000080;2026-08-01 00:00:00;ExponentialSmoothing;12614,77;13639,18;7,5;-1024,41;14793,82
PC000460;2026-03-01 00:00:00;Prophet;16676,97;13524,87;23,3;3152,1;14791,48
PC000460;2026-04-01 00:00:00;Prophet;14705,09;17582,33;16,4;-2877,24;14791,48
PC000460;2026-05-01 00:00:00;Prophet;15754,84;16229,84;2,9;-475,0;14791,48
PC000460;2026-06-01 00:00:00;Prophet;14779,6;17131,5;13,7;-2351,9;14791,48
PC000460;2026-07-01 00:00:00;Prophet;13356,67;12623,21;5,8;733,46;14791,48
PC000460;2026-08-01 00:00:00;Prophet;15119,39;14426,52;4,8;692,87;14791,48
PC000520;2026-03-01 00:00:00;Prophet;15361,18;13874,2;10,7;1486,98;14685,03
PC000520;2026-04-01 00:00:00;Prophet;15023,03;15135,49;0,7;-112,46;14685,03
PC000520;2026-05-01 00:00:00;Prophet;15776,68;15766,13;0,1;10,55;14685,03
PC000520;2026-06-01 00:00:00;Prophet;13806,11;13874,2;0,5;-68,09;14685,03
PC000520;2026-07-01 00:00:00;Prophet;12718,26;13243,55;4,0;-525,29;14685,03
PC000520;2026-08-01 00:00:00;Prophet;12926,51;13874,2;6,8;-947,69;14685,03
PC000015;2026-03-01 00:00:00;SARIMAX;16785,65;13305,54;26,2;3480,11;14644,73
PC000015;2026-04-01 00:00:00;SARIMAX;18425,78;14515,13;26,9;3910,65;14644,73
PC000015;2026-05-01 00:00:00;SARIMAX;16492,03;17539,12;6,0;-1047,09;14644,73
PC000015;2026-06-01 00:00:00;SARIMAX;16558,67;13910,33;19,0;2648,34;14644,73
PC000015;2026-07-01 00:00:00;SARIMAX;16251,17;11491,14;41,4;4760,03;14644,73
PC000015;2026-08-01 00:00:00;SARIMAX;15106,5;13305,54;13,5;1800,96;14644,73
PC000785;2026-03-01 00:00:00;LightGBM (pooled);13134,17;12853,43;2,2;280,74;13318,6
PC000785;2026-04-01 00:00:00;LightGBM (pooled);12515,47;15424,12;18,9;-2908,65;13318,6
PC000785;2026-05-01 00:00:00;LightGBM (pooled);12296,4;10796,88;13,9;1499,52;13318,6
PC000785;2026-06-01 00:00:00;LightGBM (pooled);12007,69;10796,88;11,2;1210,81;13318,6
PC000785;2026-07-01 00:00:00;LightGBM (pooled);11339,84;11311,02;0,3;28,82;13318,6
PC000785;2026-08-01 00:00:00;LightGBM (pooled);11244,87;12339,3;8,9;-1094,43;13318,6
PC000335;2026-03-01 00:00:00;ExponentialSmoothing;13930,38;15490,24;10,1;-1559,86;13042,65
PC000335;2026-04-01 00:00:00;ExponentialSmoothing;13219,04;14786,14;10,6;-1567,1;13042,65
PC000335;2026-05-01 00:00:00;ExponentialSmoothing;12035,91;11969,73;0,6;66,18;13042,65
PC000335;2026-06-01 00:00:00;ExponentialSmoothing;12969,78;11969,73;8,4;1000,05;13042,65
PC000335;2026-07-01 00:00:00;ExponentialSmoothing;10845,48;12673,83;14,4;-1828,35;13042,65
PC000335;2026-08-01 00:00:00;ExponentialSmoothing;12007,84;11969,73;0,3;38,11;13042,65
PC000900;2026-03-01 00:00:00;Prophet;14149,47;14878,94;4,9;-729,47;12599,35
PC000900;2026-04-01 00:00:00;Prophet;14143,08;13585,12;4,1;557,96;12599,35
PC000900;2026-05-01 00:00:00;Prophet;11979,46;12938,21;7,4;-958,75;12599,35
PC000900;2026-06-01 00:00:00;Prophet;12772,93;12291,3;3,9;481,63;12599,35
PC000900;2026-07-01 00:00:00;Prophet;12151,08;11644,39;4,4;506,69;12599,35
PC000900;2026-08-01 00:00:00;Prophet;13033,78;12291,3;6,0;742,48;12599,35
PC000450;2026-03-01 00:00:00;ExponentialSmoothing;12452,08;10643,52;17,0;1808,56;12528,95
PC000450;2026-04-01 00:00:00;ExponentialSmoothing;13618,75;14049,45;3,1;-430,7;12528,95
PC000450;2026-05-01 00:00:00;ExponentialSmoothing;11837,43;11920,75;0,7;-83,32;12528,95
PC000450;2026-06-01 00:00:00;ExponentialSmoothing;12902,9;12772,23;1,0;130,67;12528,95
PC000450;2026-07-01 00:00:00;ExponentialSmoothing;12071,77;12772,23;5,5;-700,46;12528,95
PC000450;2026-08-01 00:00:00;ExponentialSmoothing;11278,48;11920,75;5,4;-642,27;12528,95
PC000032;2026-03-01 00:00:00;LightGBM (pooled);12402,5;12894,06;3,8;-491,56;12319,67
PC000032;2026-04-01 00:00:00;LightGBM (pooled);11853,33;13309,99;10,9;-1456,66;12319,67
PC000032;2026-05-01 00:00:00;LightGBM (pooled);11659,55;14141,87;17,6;-2482,32;12319,67
PC000032;2026-06-01 00:00:00;LightGBM (pooled);11370,84;10814,37;5,1;556,47;12319,67
PC000032;2026-07-01 00:00:00;LightGBM (pooled);11080,2;12478,12;11,2;-1397,92;12319,67
PC000032;2026-08-01 00:00:00;LightGBM (pooled);11080,2;12894,06;14,1;-1813,86;12319,67
PC000591;2026-03-01 00:00:00;LightGBM (pooled);12232,85;12815,52;4,5;-582,67;12289,43
PC000591;2026-04-01 00:00:00;LightGBM (pooled);11820,54;13257,43;10,8;-1436,89;12289,43
PC000591;2026-05-01 00:00:00;LightGBM (pooled);11490,4;12373,6;7,1;-883,2;12289,43
PC000591;2026-06-01 00:00:00;LightGBM (pooled);11370,84;12815,52;11,3;-1444,68;12289,43
PC000591;2026-07-01 00:00:00;LightGBM (pooled);11080,2;11047,86;0,3;32,34;12289,43
PC000591;2026-08-01 00:00:00;LightGBM (pooled);10973,21;8838,29;24,2;2134,92;12289,43
PC000884;2026-03-01 00:00:00;SARIMAX;11780,05;12536,12;6,0;-756,07;12095,51
PC000884;2026-04-01 00:00:00;SARIMAX;11551,77;11939,16;3,2;-387,39;12095,51
PC000884;2026-05-01 00:00:00;SARIMAX;12060,07;13730,04;12,2;-1669,97;12095,51
PC000884;2026-06-01 00:00:00;SARIMAX;11851,82;12536,12;5,5;-684,3;12095,51
PC000884;2026-07-01 00:00:00;SARIMAX;11396,2;11342,21;0,5;53,99;12095,51
PC000884;2026-08-01 00:00:00;SARIMAX;10806,64;10745,25;0,6;61,39;12095,51
PC000641;2026-03-01 00:00:00;LightGBM (pooled);12380,59;12053,4;2,7;327,19;11497,37
PC000641;2026-04-01 00:00:00;LightGBM (pooled);11820,54;10923,4;8,2;897,14;11497,37
PC000641;2026-05-01 00:00:00;LightGBM (pooled);11659,55;10170,06;14,6;1489,49;11497,37
PC000641;2026-06-01 00:00:00;LightGBM (pooled);11370,84;10546,73;7,8;824,11;11497,37
PC000641;2026-07-01 00:00:00;LightGBM (pooled);11080,2;9793,39;13,1;1286,81;11497,37
PC000641;2026-08-01 00:00:00;LightGBM (pooled);11080,2;10170,06;8,9;910,14;11497,37
PC000378;2026-03-01 00:00:00;LightGBM (pooled);12262,01;12236,31;0,2;25,7;11258,24
PC000378;2026-04-01 00:00:00;LightGBM (pooled);11820,54;12236,31;3,4;-415,77;11258,24
PC000378;2026-05-01 00:00:00;LightGBM (pooled);11659,55;11362,29;2,6;297,26;11258,24
PC000378;2026-06-01 00:00:00;LightGBM (pooled);11370,84;9614,25;18,3;1756,59;11258,24
PC000378;2026-07-01 00:00:00;LightGBM (pooled);11080,2;10925,28;1,4;154,92;11258,24
PC000378;2026-08-01 00:00:00;LightGBM (pooled);11080,2;10488,27;5,6;591,93;11258,24
PC000146;2026-03-01 00:00:00;LightGBM (pooled);12262,01;10936,06;12,1;1325,95;11179,08
PC000146;2026-04-01 00:00:00;LightGBM (pooled);11335,57;10936,06;3,7;399,51;11179,08
PC000146;2026-05-01 00:00:00;LightGBM (pooled);11494,89;13123,27;12,4;-1628,38;11179,08
PC000146;2026-06-01 00:00:00;LightGBM (pooled);11206,18;10936,06;2,5;270,12;11179,08
PC000146;2026-07-01 00:00:00;LightGBM (pooled);10973,21;10936,06;0,3;37,15;11179,08
PC000146;2026-08-01 00:00:00;LightGBM (pooled);10973,21;10936,06;0,3;37,15;11179,08
PC000370;2026-03-01 00:00:00;LightGBM (pooled);11290,37;13079,74;13,7;-1789,37;11163,63
PC000370;2026-04-01 00:00:00;LightGBM (pooled);11758,36;11263,11;4,4;495,25;11163,63
PC000370;2026-05-01 00:00:00;LightGBM (pooled);11659,55;9991,47;16,7;1668,08;11163,63
PC000370;2026-06-01 00:00:00;LightGBM (pooled);11206,18;10536,45;6,4;669,73;11163,63
PC000370;2026-07-01 00:00:00;LightGBM (pooled);11080,2;10173,13;8,9;907,07;11163,63
PC000370;2026-08-01 00:00:00;LightGBM (pooled);10973,21;10718,12;2,4;255,09;11163,63
PC000336;2026-03-01 00:00:00;ExponentialSmoothing;11499,68;11871,36;3,1;-371,68;11107,15
PC000336;2026-04-01 00:00:00;ExponentialSmoothing;10161,97;10552,32;3,7;-390,35;11107,15
PC000336;2026-05-01 00:00:00;ExponentialSmoothing;11769,63;11871,36;0,9;-101,73;11107,15
PC000336;2026-06-01 00:00:00;ExponentialSmoothing;10582,56;9672,96;9,4;909,6;11107,15
PC000336;2026-07-01 00:00:00;ExponentialSmoothing;9856,59;11431,68;13,8;-1575,09;11107,15
PC000336;2026-08-01 00:00:00;ExponentialSmoothing;8861,62;10112,64;12,4;-1251,02;11107,15
PC000540;2026-03-01 00:00:00;LightGBM (pooled);10348,62;10179,78;1,7;168,84;10563,54
PC000540;2026-04-01 00:00:00;LightGBM (pooled);10025,48;9331,46;7,4;694,02;10563,54
PC000540;2026-05-01 00:00:00;LightGBM (pooled);9703,18;11876,41;18,3;-2173,23;10563,54
PC000540;2026-06-01 00:00:00;LightGBM (pooled);9386,85;11452,25;18,0;-2065,4;10563,54
PC000540;2026-07-01 00:00:00;LightGBM (pooled);8946,12;11028,09;18,9;-2081,97;10563,54
PC000540;2026-08-01 00:00:00;LightGBM (pooled);8946,12;8058,99;11,0;887,13;10563,54
PC000727;2026-03-01 00:00:00;Prophet;10501,0;10563,04;0,6;-62,04;10251,17
PC000727;2026-04-01 00:00:00;Prophet;10384,13;12675,64;18,1;-2291,51;10251,17
PC000727;2026-05-01 00:00:00;Prophet;10344,49;10985,56;5,8;-641,07;10251,17
PC000727;2026-06-01 00:00:00;Prophet;10767,55;9717,99;10,8;1049,56;10251,17
PC000727;2026-07-01 00:00:00;Prophet;11163,35;10985,56;1,6;177,79;10251,17
PC000727;2026-08-01 00:00:00;Prophet;9590,15;8872,95;8,1;717,2;10251,17
PC000856;2026-03-01 00:00:00;SARIMAX;10420,22;8782,23;18,7;1637,99;10221,04
PC000856;2026-04-01 00:00:00;SARIMAX;11014,78;11082,34;0,6;-67,56;10221,04
PC000856;2026-05-01 00:00:00;SARIMAX;11376,14;10245,93;11,0;1130,21;10221,04
PC000856;2026-06-01 00:00:00;SARIMAX;10159,32;10245,93;0,8;-86,61;10221,04
PC000856;2026-07-01 00:00:00;SARIMAX;9198,86;10036,83;8,3;-837,97;10221,04
PC000856;2026-08-01 00:00:00;SARIMAX;10044,72;10873,23;7,6;-828,51;10221,04
PC000875;2026-03-01 00:00:00;LightGBM (pooled);9936,37;9654,51;2,9;281,86;10126,35
PC000875;2026-04-01 00:00:00;LightGBM (pooled);9773,69;10162,65;3,8;-388,96;10126,35
PC000875;2026-05-01 00:00:00;LightGBM (pooled);9388,96;11687,04;19,7;-2298,08;10126,35
PC000875;2026-06-01 00:00:00;LightGBM (pooled);9072,1;10670,78;15,0;-1598,68;10126,35
PC000875;2026-07-01 00:00:00;LightGBM (pooled);8946,12;9146,38;2,2;-200,26;10126,35
PC000875;2026-08-01 00:00:00;LightGBM (pooled);8774,11;8638,25;1,6;135,86;10126,35
PC000091;2026-03-01 00:00:00;ExponentialSmoothing;9580,59;8731,38;9,7;849,21;9674,88
PC000091;2026-04-01 00:00:00;ExponentialSmoothing;10551,73;9403,02;12,2;1148,71;9674,88
PC000091;2026-05-01 00:00:00;ExponentialSmoothing;10529,36;10074,66;4,5;454,7;9674,88
PC000091;2026-06-01 00:00:00;ExponentialSmoothing;9765,32;8731,38;11,8;1033,94;9674,88
PC000091;2026-07-01 00:00:00;ExponentialSmoothing;8679,39;9403,02;7,7;-723,63;9674,88
PC000091;2026-08-01 00:00:00;ExponentialSmoothing;8306,93;8059,73;3,1;247,2;9674,88
PC000587;2026-03-01 00:00:00;LightGBM (pooled);9779,1;9219,03;6,1;560,07;9565,61
PC000587;2026-04-01 00:00:00;LightGBM (pooled);9454,98;9219,03;2,6;235,95;9565,61
PC000587;2026-05-01 00:00:00;LightGBM (pooled);9388,43;10189,45;7,9;-801,02;9565,61
PC000587;2026-06-01 00:00:00;LightGBM (pooled);9072,1;8248,61;10,0;823,49;9565,61
PC000587;2026-07-01 00:00:00;LightGBM (pooled);8774,11;10189,45;13,9;-1415,34;9565,61
PC000587;2026-08-01 00:00:00;LightGBM (pooled);8735,09;8248,61;5,9;486,48;9565,61
PC000006;2026-03-01 00:00:00;LightGBM (pooled);9960,08;8628,39;15,4;1331,69;9336,01
PC000006;2026-04-01 00:00:00;LightGBM (pooled);9484,64;11504,52;17,6;-2019,88;9336,01
PC000006;2026-05-01 00:00:00;LightGBM (pooled);9990,54;9107,74;9,7;882,8;9336,01
PC000006;2026-06-01 00:00:00;LightGBM (pooled);9072,63;9107,74;0,4;-35,11;9336,01
PC000006;2026-07-01 00:00:00;LightGBM (pooled);8946,12;8149,03;9,8;797,09;9336,01
PC000006;2026-08-01 00:00:00;LightGBM (pooled);8946,12;9107,74;1,8;-161,62;9336,01
PC000371;2026-03-01 00:00:00;Ensemble;9418,48;8675,56;8,6;742,92;9311,13
PC000371;2026-04-01 00:00:00;Ensemble;9785,76;8008,21;22,2;1777,55;9311,13
PC000371;2026-05-01 00:00:00;Ensemble;10678,09;10010,26;6,7;667,83;9311,13
PC000371;2026-06-01 00:00:00;Ensemble;8496,96;7340,86;15,7;1156,1;9311,13
PC000371;2026-07-01 00:00:00;Ensemble;8226,91;8008,21;2,7;218,7;9311,13
PC000371;2026-08-01 00:00:00;Ensemble;8426,16;7340,86;14,8;1085,3;9311,13
PC000860;2026-03-01 00:00:00;SARIMAX;9848,36;10942,66;10,0;-1094,3;9193,32
PC000860;2026-04-01 00:00:00;SARIMAX;9086,48;9379,42;3,1;-292,94;9193,32
PC000860;2026-05-01 00:00:00;SARIMAX;8881,97;8337,26;6,5;544,71;9193,32
PC000860;2026-06-01 00:00:00;SARIMAX;7905,11;9379,42;15,7;-1474,31;9193,32
PC000860;2026-07-01 00:00:00;SARIMAX;8583,18;8337,26;2,9;245,92;9193,32
PC000860;2026-08-01 00:00:00;SARIMAX;7547,72;8858,34;14,8;-1310,62;9193,32
PC000719;2026-03-01 00:00:00;LightGBM (pooled);10658,78;8979,4;18,7;1679,38;9193,2
PC000719;2026-04-01 00:00:00;LightGBM (pooled);10025,48;8163,09;22,8;1862,39;9193,2
PC000719;2026-05-01 00:00:00;LightGBM (pooled);9986,58;9795,71;1,9;190,87;9193,2
PC000719;2026-06-01 00:00:00;LightGBM (pooled);9386,85;8979,4;4,5;407,45;9193,2
PC000719;2026-07-01 00:00:00;LightGBM (pooled);8946,12;8979,4;0,4;-33,28;9193,2
PC000719;2026-08-01 00:00:00;LightGBM (pooled);8946,12;7346,78;21,8;1599,34;9193,2
PC000030;2026-03-01 00:00:00;ExponentialSmoothing;8788,03;10741,23;18,2;-1953,2;9026,24
PC000030;2026-04-01 00:00:00;ExponentialSmoothing;8901,7;10109,39;11,9;-1207,69;9026,24
PC000030;2026-05-01 00:00:00;ExponentialSmoothing;8670,52;7582,04;14,4;1088,48;9026,24
PC000030;2026-06-01 00:00:00;ExponentialSmoothing;7683,94;8213,88;6,5;-529,94;9026,24
PC000030;2026-07-01 00:00:00;ExponentialSmoothing;8713,66;8845,72;1,5;-132,06;9026,24
PC000030;2026-08-01 00:00:00;ExponentialSmoothing;8075,1;9477,55;14,8;-1402,45;9026,24
PC000408;2026-03-01 00:00:00;LightGBM (pooled);9097,07;10597,39;14,2;-1500,32;8831,16
PC000408;2026-04-01 00:00:00;LightGBM (pooled);8504,21;10039,63;15,3;-1535,42;8831,16
PC000408;2026-05-01 00:00:00;LightGBM (pooled);8365,2;7250,84;15,4;1114,36;8831,16
PC000408;2026-06-01 00:00:00;LightGBM (pooled);8131,73;7808,6;4,1;323,13;8831,16
