Produto;Mes;Modelo;Previsto;Real;Erro %;Bias;MediaHistorica
Auto - Auto;2018-06-01 00:00:00;Prophet;46648,93;44962,59;3,8;1686,34;20838,79
Auto - Auto;2018-07-01 00:00:00;Prophet;48939,93;43466,79;12,6;5473,14;20838,79
Auto - Auto;2018-08-01 00:00:00;Prophet;51307,3;45032,58;13,9;6274,72;20838,79
Garden Tools - Garden Tools;2018-03-01 00:00:00;Ensemble;31608,22;26773,88;18,1;4834,34;20772,75
Garden Tools - Garden Tools;2018-04-01 00:00:00;Ensemble;32568,23;34526,04;5,7;-1957,81;20772,75
Garden Tools - Garden Tools;2018-05-01 00:00:00;Ensemble;33477,7;37700,79;11,2;-4223,09;20772,75
Garden Tools - Garden Tools;2018-06-01 00:00:00;Ensemble;34379,24;17948,72;91,5;16430,52;20772,75
Garden Tools - Garden Tools;2018-07-01 00:00:00;Ensemble;35236,61;25639,88;37,4;9596,73;20772,75
Garden Tools - Garden Tools;2018-08-01 00:00:00;Ensemble;36091,57;16314,7;121,2;19776,87;20772,75
Housewares - Housewares;2018-03-01 00:00:00;Holt;36104,67;35052,12;3,0;1052,55;19741,96
Housewares - Housewares;2018-04-01 00:00:00;Holt;38154,18;44363,29;14,0;-6209,11;19741,96
Housewares - Housewares;2018-05-01 00:00:00;Holt;40193,45;62824,57;36,0;-22631,12;19741,96
Housewares - Housewares;2018-06-01 00:00:00;Holt;42222,52;55912,61;24,5;-13690,09;19741,96
Housewares - Housewares;2018-07-01 00:00:00;Holt;44241,44;62583,3;29,3;-18341,86;19741,96
Housewares - Housewares;2018-08-01 00:00:00;Holt;46250,27;58763,36;21,3;-12513,09;19741,96
Perfumery - Perfumery;2018-03-01 00:00:00;Prophet;25539,93;20081,88;27,2;5458,05;17046,67
Perfumery - Perfumery;2018-04-01 00:00:00;Prophet;26611,65;17430,41;52,7;9181,24;17046,67
Perfumery - Perfumery;2018-05-01 00:00:00;Prophet;27648,8;24482,7;12,9;3166,1;17046,67
Perfumery - Perfumery;2018-06-01 00:00:00;Prophet;28720,52;26963,93;6,5;1756,59;17046,67
Perfumery - Perfumery;2018-07-01 00:00:00;Prophet;29757,67;20645,97;44,1;9111,7;17046,67
Perfumery - Perfumery;2018-08-01 00:00:00;Prophet;30829,39;24839,74;24,1;5989,65;17046,67
Baby - Baby;2018-03-01 00:00:00;Ensemble;29131,17;40818,75;28,6;-11687,58;13699,81
Baby - Baby;2018-04-01 00:00:00;Ensemble;29135,24;47201,22;38,3;-18065,98;13699,81
Baby - Baby;2018-05-01 00:00:00;Ensemble;31591,53;33253,65;5,0;-1662,12;13699,81
Baby - Baby;2018-06-01 00:00:00;Ensemble;31593,27;30550,32;3,4;1042,95;13699,81
Baby - Baby;2018-07-01 00:00:00;Ensemble;34032,24;21834,12;55,9;12198,12;13699,81
Baby - Baby;2018-08-01 00:00:00;Ensemble;34031,75;21266,57;60,0;12765,18;13699,81
Office Furniture - Office Furniture;2018-03-01 00:00:00;Ensemble;17606,13;30861,64;43,0;-13255,51;10956,62
Office Furniture - Office Furniture;2018-04-01 00:00:00;Ensemble;18326,95;19997,8;8,4;-1670,85;10956,62
Office Furniture - Office Furniture;2018-05-01 00:00:00;Ensemble;19018,98;20835,87;8,7;-1816,89;10956,62
Office Furniture - Office Furniture;2018-06-01 00:00:00;Ensemble;19702,17;12125,58;62,5;7576,59;10956,62
Office Furniture - Office Furniture;2018-07-01 00:00:00;Ensemble;20358,31;13225,28;53,9;7133,03;10956,62
Office Furniture - Office Furniture;2018-08-01 00:00:00;Ensemble;21007,27;6758,87;210,8;14248,4;10956,62
Telephony - Telephony;2018-03-01 00:00:00;Prophet;20341,44;24759,43;17,8;-4417,99;10940,6
Telephony - Telephony;2018-04-01 00:00:00;Prophet;21527,73;16312,06;32,0;5215,67;10940,6
Telephony - Telephony;2018-05-01 00:00:00;Prophet;22675,76;18944,28;19,7;3731,48;10940,6
Telephony - Telephony;2018-06-01 00:00:00;Prophet;23862,06;22669,86;5,3;1192,2;10940,6
Telephony - Telephony;2018-07-01 00:00:00;Prophet;25010,08;26492,68;5,6;-1482,6;10940,6
Telephony - Telephony;2018-08-01 00:00:00;Prophet;26196,38;36572,91;28,4;-10376,53;10940,6
Stationery - Stationery;2018-03-01 00:00:00;Prophet;23106,2;12993,74;77,8;10112,46;10077,59
Stationery - Stationery;2018-04-01 00:00:00;Prophet;24873,62;11263,45;120,8;13610,17;10077,59
Stationery - Stationery;2018-05-01 00:00:00;Prophet;26584,02;12923,39;105,7;13660,63;10077,59
Stationery - Stationery;2018-06-01 00:00:00;Prophet;28351,43;12859,08;120,5;15492,35;10077,59
Stationery - Stationery;2018-07-01 00:00:00;Prophet;30061,83;17217,19;74,6;12844,64;10077,59
Stationery - Stationery;2018-08-01 00:00:00;Prophet;31829,24;15445,65;106,1;16383,59;10077,59
Outros - Outros;2018-03-01 00:00:00;Prophet;16661,98;16625,22;0,2;36,76;8921,22
Outros - Outros;2018-04-01 00:00:00;Prophet;17639,57;7987,9;120,8;9651,67;8921,22
Outros - Outros;2018-05-01 00:00:00;Prophet;18585,63;3097,04;500,1;15488,59;8921,22
Outros - Outros;2018-06-01 00:00:00;Prophet;19563,21;2387,13;719,5;17176,08;8921,22
Outros - Outros;2018-07-01 00:00:00;Prophet;20509,27;4612,0;344,7;15897,27;8921,22
Outros - Outros;2018-08-01 00:00:00;Prophet;21486,86;2199,05;877,1;19287,81;8921,22
Small Appliances - Small Appliances;2018-03-01 00:00:00;Prophet;8058,66;13952,18;42,2;-5893,52;8310,58
Small Appliances - Small Appliances;2018-04-01 00:00:00;Prophet;8024,72;12071,76;33,5;-4047,04;8310,58
Small Appliances - Small Appliances;2018-05-01 00:00:00;Prophet;7991,86;10620,99;24,8;-2629,13;8310,58
Small Appliances - Small Appliances;2018-06-01 00:00:00;Prophet;7957,92;15431,63;48,4;-7473,71;8310,58
Small Appliances - Small Appliances;2018-07-01 00:00:00;Prophet;7925,06;8161,35;2,9;-236,29;8310,58
Small Appliances - Small Appliances;2018-08-01 00:00:00;Prophet;7891,11;6168,06;27,9;1723,05;8310,58
Consoles Games - Consoles Games;2018-03-01 00:00:00;Prophet;10823,75;11826,22;8,5;-1002,47;7038,89
Consoles Games - Consoles Games;2018-04-01 00:00:00;Prophet;11298,28;5511,05;105,0;5787,23;7038,89
Consoles Games - Consoles Games;2018-05-01 00:00:00;Prophet;11757,5;5279,27;122,7;6478,23;7038,89
Consoles Games - Consoles Games;2018-06-01 00:00:00;Prophet;12232,03;6903,01;77,2;5329,02;7038,89
Consoles Games - Consoles Games;2018-07-01 00:00:00;Prophet;12691,24;8519,11;49,0;4172,13;7038,89
Consoles Games - Consoles Games;2018-08-01 00:00:00;Prophet;13165,77;4381,31;200,5;8784,46;7038,89
Pet Shop - Pet Shop;2018-03-01 00:00:00;ExponentialSmoothing;10072,44;13400,21;24,8;-3327,77;6990,69
Pet Shop - Pet Shop;2018-04-01 00:00:00;ExponentialSmoothing;10224,98;18282,97;44,1;-8057,99;6990,69
Pet Shop - Pet Shop;2018-05-01 00:00:00;ExponentialSmoothing;10358,49;11708,46;11,5;-1349,97;6990,69
Pet Shop - Pet Shop;2018-06-01 00:00:00;ExponentialSmoothing;10475,36;19491,78;46,3;-9016,42;6990,69
Pet Shop - Pet Shop;2018-07-01 00:00:00;ExponentialSmoothing;10577,66;19343,85;45,3;-8766,19;6990,69
Pet Shop - Pet Shop;2018-08-01 00:00:00;ExponentialSmoothing;10667,2;24608,07;56,7;-13940,87;6990,69
Musical Instruments - Musical Instruments;2018-03-01 00:00:00;ExponentialSmoothing;13484,19;8931,4;51,0;4552,79;7334,48
Musical Instruments - Musical Instruments;2018-04-01 00:00:00;ExponentialSmoothing;14204,06;19375,31;26,7;-5171,25;7334,48
Musical Instruments - Musical Instruments;2018-05-01 00:00:00;ExponentialSmoothing;14910,19;18757,07;20,5;-3846,88;7334,48
Musical Instruments - Musical Instruments;2018-06-01 00:00:00;ExponentialSmoothing;15602,85;16177,92;3,6;-575,07;7334,48
Musical Instruments - Musical Instruments;2018-07-01 00:00:00;ExponentialSmoothing;16282,28;7871,93;106,8;8410,35;7334,48
Musical Instruments - Musical Instruments;2018-08-01 00:00:00;ExponentialSmoothing;16948,75;10519,34;61,1;6429,41;7334,48
Luggage Accessories - Luggage Accessories;2018-03-01 00:00:00;ARIMA;17184,61;5851,77;193,7;11332,84;7147,04
Luggage Accessories - Luggage Accessories;2018-04-01 00:00:00;ARIMA;7191,17;8680,48;17,2;-1489,31;7147,04
Luggage Accessories - Luggage Accessories;2018-05-01 00:00:00;ARIMA;16471,74;6618,46;148,9;9853,28;7147,04
Luggage Accessories - Luggage Accessories;2018-06-01 00:00:00;ARIMA;7853,19;5070,88;54,9;2782,31;7147,04
Luggage Accessories - Luggage Accessories;2018-07-01 00:00:00;ARIMA;15856,95;5821,72;172,4;10035,23;7147,04
Luggage Accessories - Luggage Accessories;2018-08-01 00:00:00;ARIMA;8424,12;6599,75;27,6;1824,37;7147,04
Fashion Bags Accessories - Fashion Bags Accessories;2018-03-01 00:00:00;Prophet;11968,32;10096,51;18,5;1871,81;6090,96
Fashion Bags Accessories - Fashion Bags Accessories;2018-04-01 00:00:00;Prophet;12677,86;8218,85;54,3;4459,01;6090,96
Fashion Bags Accessories - Fashion Bags Accessories;2018-05-01 00:00:00;Prophet;13364,5;11490,17;16,3;1874,33;6090,96
Fashion Bags Accessories - Fashion Bags Accessories;2018-06-01 00:00:00;Prophet;14074,04;7869,95;78,8;6204,09;6090,96
Fashion Bags Accessories - Fashion Bags Accessories;2018-07-01 00:00:00;Prophet;14760,69;6071,07;143,1;8689,62;6090,96
Fashion Bags Accessories - Fashion Bags Accessories;2018-08-01 00:00:00;Prophet;15470,23;8127,53;90,3;7342,7;6090,96
Electronics - Electronics;2018-03-01 00:00:00;Prophet;12445,32;12394,51;0,4;50,81;5730,49
Electronics - Electronics;2018-04-01 00:00:00;Prophet;13291,0;10840,23;22,6;2450,77;5730,49
Electronics - Electronics;2018-05-01 00:00:00;Prophet;14109,4;16176,79;12,8;-2067,39;5730,49
Electronics - Electronics;2018-06-01 00:00:00;Prophet;14955,07;9664,57;54,7;5290,5;5730,49
Electronics - Electronics;2018-07-01 00:00:00;Prophet;15773,47;9270,95;70,1;6502,52;5730,49
Electronics - Electronics;2018-08-01 00:00:00;Prophet;16619,15;10739,57;54,7;5879,58;5730,49
Home Confort - Home Confort;2018-03-01 00:00:00;Média Móvel;2763,57;2522,38;9,6;241,19;3331,06
Home Confort - Home Confort;2018-04-01 00:00:00;Média Móvel;2763,57;1939,4;42,5;824,17;3331,06
Home Confort - Home Confort;2018-05-01 00:00:00;Média Móvel;2763,57;2708,7;2,0;54,87;3331,06
Home Confort - Home Confort;2018-06-01 00:00:00;Média Móvel;2763,57;2386,49;15,8;377,08;3331,06
Home Confort - Home Confort;2018-07-01 00:00:00;Média Móvel;2763,57;2906,48;4,9;-142,91;3331,06
Home Confort - Home Confort;2018-08-01 00:00:00;Média Móvel;2763,57;2241,28;23,3;522,29;3331,06
Agro Industry And Commerce - Agro Industry And Commerce;2018-03-01 00:00:00;Média Móvel;6176,81;5161,0;19,7;1015,81;3262,92
Agro Industry And Commerce - Agro Industry And Commerce;2018-04-01 00:00:00;Média Móvel;6176,81;4500,7;37,2;1676,11;3262,92
Agro Industry And Commerce - Agro Industry And Commerce;2018-05-01 00:00:00;Média Móvel;6176,81;3279,75;88,3;2897,06;3262,92
Agro Industry And Commerce - Agro Industry And Commerce;2018-06-01 00:00:00;Média Móvel;6176,81;3515,8;75,7;2661,01;3262,92
Agro Industry And Commerce - Agro Industry And Commerce;2018-07-01 00:00:00;Média Móvel;6176,81;6669,82;7,4;-493,01;3262,92
Agro Industry And Commerce - Agro Industry And Commerce;2018-08-01 00:00:00;Média Móvel;6176,81;5021,09;23,0;1155,72;3262,92
Furniture Living Room - Furniture Living Room;2018-03-01 00:00:00;Ensemble;3088,86;3521,87;12,3;-433,01;2899,59
Furniture Living Room - Furniture Living Room;2018-04-01 00:00:00;Ensemble;3278,46;5041,83;35,0;-1763,37;2899,59
Furniture Living Room - Furniture Living Room;2018-05-01 00:00:00;Ensemble;3292,36;2721,08;21,0;571,28;2899,59
Furniture Living Room - Furniture Living Room;2018-06-01 00:00:00;Ensemble;3345,44;3541,62;5,5;-196,18;2899,59
Furniture Living Room - Furniture Living Room;2018-07-01 00:00:00;Ensemble;3389,15;6706,64;49,5;-3317,49;2899,59
Furniture Living Room - Furniture Living Room;2018-08-01 00:00:00;Ensemble;3435,39;5223,34;34,2;-1787,95;2899,59
Home Appliances 2 - Home Appliances 2;2018-03-01 00:00:00;Holt;9352,77;5648,2;65,6;3704,57;2762,86
Home Appliances 2 - Home Appliances 2;2018-04-01 00:00:00;Holt;10409,21;20741,69;49,8;-10332,48;2762,86
Home Appliances 2 - Home Appliances 2;2018-05-01 00:00:00;Holt;11254,37;14441,24;22,1;-3186,87;2762,86
Home Appliances 2 - Home Appliances 2;2018-06-01 00:00:00;Holt;11930,49;8312,72;43,5;3617,77;2762,86
Home Appliances 2 - Home Appliances 2;2018-07-01 00:00:00;Holt;12471,39;12597,32;1,0;-125,93;2762,86
Home Appliances 2 - Home Appliances 2;2018-08-01 00:00:00;Holt;12904,11;7532,76;71,3;5371,35;2762,86
Construction Tools Construction - Construction Tools Construction;2018-03-01 00:00:00;Média Móvel;8161,87;9446,58;13,6;-1284,71;3156,43
Construction Tools Construction - Construction Tools Construction;2018-04-01 00:00:00;Média Móvel;8161,87;12933,83;36,9;-4771,96;3156,43
Construction Tools Construction - Construction Tools Construction;2018-05-01 00:00:00;Média Móvel;8161,87;20748,6;60,7;-12586,73;3156,43
Construction Tools Construction - Construction Tools Construction;2018-06-01 00:00:00;Média Móvel;8161,87;22947,72;64,4;-14785,85;3156,43
Construction Tools Construction - Construction Tools Construction;2018-07-01 00:00:00;Média Móvel;8161,87;15237,47;46,4;-7075,6;3156,43
Construction Tools Construction - Construction Tools Construction;2018-08-01 00:00:00;Média Móvel;8161,87;22917,16;64,4;-14755,29;3156,43
Air Conditioning - Air Conditioning;2018-03-01 00:00:00;Ensemble;3060,79;2507,68;22,1;553,11;2394,68
Air Conditioning - Air Conditioning;2018-04-01 00:00:00;Ensemble;3100,36;3261,79;4,9;-161,43;2394,68
Air Conditioning - Air Conditioning;2018-05-01 00:00:00;Ensemble;3166,53;1851,3;71,0;1315,23;2394,68
Air Conditioning - Air Conditioning;2018-06-01 00:00:00;Ensemble;3225,21;3567,9;9,6;-342,69;2394,68
Air Conditioning - Air Conditioning;2018-07-01 00:00:00;Ensemble;3284,68;2657,86;23,6;626,82;2394,68
Air Conditioning - Air Conditioning;2018-08-01 00:00:00;Ensemble;3344,13;3556,9;6,0;-212,77;2394,68
Fixed Telephony - Fixed Telephony;2018-03-01 00:00:00;ExponentialSmoothing;3874,69;1930,59;100,7;1944,1;2366,17
Fixed Telephony - Fixed Telephony;2018-04-01 00:00:00;ExponentialSmoothing;3926,72;1921,94;104,3;2004,78;2366,17
Fixed Telephony - Fixed Telephony;2018-05-01 00:00:00;ExponentialSmoothing;3969,7;1846,2;115,0;2123,5;2366,17
Fixed Telephony - Fixed Telephony;2018-06-01 00:00:00;ExponentialSmoothing;4005,2;2080,32;92,5;1924,88;2366,17
Fixed Telephony - Fixed Telephony;2018-07-01 00:00:00;ExponentialSmoothing;4034,53;9319,39;56,7;-5284,86;2366,17
Fixed Telephony - Fixed Telephony;2018-08-01 00:00:00;ExponentialSmoothing;4058,75;2724,17;49,0;1334,58;2366,17
Home Construction - Home Construction;2018-03-01 00:00:00;Média Móvel;5832,99;5250,51;11,1;582,48;2670,47
Home Construction - Home Construction;2018-04-01 00:00:00;Média Móvel;5832,99;9204,65;36,6;-3371,66;2670,47
Home Construction - Home Construction;2018-05-01 00:00:00;Média Móvel;5832,99;10155,28;42,6;-4322,29;2670,47
Home Construction - Home Construction;2018-06-01 00:00:00;Média Móvel;5832,99;9094,59;35,9;-3261,6;2670,47
Home Construction - Home Construction;2018-07-01 00:00:00;Média Móvel;5832,99;6700,25;12,9;-867,26;2670,47
Home Construction - Home Construction;2018-08-01 00:00:00;Média Móvel;5832,99;6286,16;7,2;-453,17;2670,47
Home Appliances - Home Appliances;2018-03-01 00:00:00;Média Móvel;2866,2;9876,59;71,0;-7010,39;2333,79
Home Appliances - Home Appliances;2018-04-01 00:00:00;Média Móvel;2866,2;15019,63;80,9;-12153,43;2333,79
Home Appliances - Home Appliances;2018-05-01 00:00:00;Média Móvel;2866,2;6149,67;53,4;-3283,47;2333,79
Home Appliances - Home Appliances;2018-06-01 00:00:00;Média Móvel;2866,2;5830,38;50,8;-2964,18;2333,79
Home Appliances - Home Appliances;2018-07-01 00:00:00;Média Móvel;2866,2;5173,03;44,6;-2306,83;2333,79
Home Appliances - Home Appliances;2018-08-01 00:00:00;Média Móvel;2866,2;6443,85;55,5;-3577,65;2333,79
Kitchen Dining Laundry Garden Furniture - Kitchen Dining Laundry Garden Furniture;2018-03-01 00:00:00;Prophet;5043,04;2842,66;77,4;2200,38;1998,7
Kitchen Dining Laundry Garden Furniture - Kitchen Dining Laundry Garden Furniture;2018-04-01 00:00:00;Prophet;5460,05;3110,57;75,5;2349,48;1998,7
Kitchen Dining Laundry Garden Furniture - Kitchen Dining Laundry Garden Furniture;2018-05-01 00:00:00;Prophet;5863,6;2310,09;153,8;3553,51;1998,7
Kitchen Dining Laundry Garden Furniture - Kitchen Dining Laundry Garden Furniture;2018-06-01 00:00:00;Prophet;6280,61;3538,43;77,5;2742,18;1998,7
Kitchen Dining Laundry Garden Furniture - Kitchen Dining Laundry Garden Furniture;2018-07-01 00:00:00;Prophet;6684,17;3736,95;78,9;2947,22;1998,7
Kitchen Dining Laundry Garden Furniture - Kitchen Dining Laundry Garden Furniture;2018-08-01 00:00:00;Prophet;7101,18;2011,47;253,0;5089,71;1998,7
Audio - Audio;2018-03-01 00:00:00;Prophet;3363,16;10606,69;68,3;-7243,53;1732,75
Audio - Audio;2018-04-01 00:00:00;Prophet;3580,12;7045,07;49,2;-3464,95;1732,75
Audio - Audio;2018-05-01 00:00:00;Prophet;3790,09;2697,68;40,5;1092,41;1732,75
Audio - Audio;2018-06-01 00:00:00;Prophet;4007,05;1830,69;118,9;2176,36;1732,75
Audio - Audio;2018-07-01 00:00:00;Prophet;4217,01;2062,64;104,4;2154,37;1732,75
Audio - Audio;2018-08-01 00:00:00;Prophet;4433,98;2069,4;114,3;2364,58;1732,75
Market Place - Market Place;2018-03-01 00:00:00;ARIMA;1684,88;1548,74;8,8;136,14;1531,32
Market Place - Market Place;2018-04-01 00:00:00;ARIMA;1570,43;627,23;150,4;943,2;1531,32
Market Place - Market Place;2018-05-01 00:00:00;ARIMA;1514,93;957,45;58,2;557,48;1531,32
Market Place - Market Place;2018-06-01 00:00:00;ARIMA;1488,02;556,46;167,4;931,56;1531,32
Market Place - Market Place;2018-07-01 00:00:00;ARIMA;1474,96;186,78;689,7;1288,18;1531,32
Market Place - Market Place;2018-08-01 00:00:00;ARIMA;1468,64;949,27;54,7;519,37;1531,32
Books General Interest - Books General Interest;2018-03-01 00:00:00;ARIMA;1923,09;1691,94;13,7;231,15;1606,63
Books General Interest - Books General Interest;2018-04-01 00:00:00;ARIMA;1923,03;6274,51;69,4;-4351,48;1606,63
Books General Interest - Books General Interest;2018-05-01 00:00:00;ARIMA;1923,03;5925,13;67,5;-4002,1;1606,63
Books General Interest - Books General Interest;2018-06-01 00:00:00;ARIMA;1923,03;3275,49;41,3;-1352,46;1606,63
Books General Interest - Books General Interest;2018-07-01 00:00:00;ARIMA;1923,03;4077,45;52,8;-2154,42;1606,63
Books General Interest - Books General Interest;2018-08-01 00:00:00;ARIMA;1923,03;1564,78;22,9;358,25;1606,63
Industry Commerce And Business - Industry Commerce And Business;2018-03-01 00:00:00;Média Móvel;3081,73;2922,45;5,5;159,28;1264,07
Industry Commerce And Business - Industry Commerce And Business;2018-04-01 00:00:00;Média Móvel;3081,73;5690,61;45,8;-2608,88;1264,07
Industry Commerce And Business - Industry Commerce And Business;2018-05-01 00:00:00;Média Móvel;3081,73;3780,99;18,5;-699,26;1264,07
Industry Commerce And Business - Industry Commerce And Business;2018-06-01 00:00:00;Média Móvel;3081,73;2609,9;18,1;471,83;1264,07
Industry Commerce And Business - Industry Commerce And Business;2018-07-01 00:00:00;Média Móvel;3081,73;4697,21;34,4;-1615,48;1264,07
Industry Commerce And Business - Industry Commerce And Business;2018-08-01 00:00:00;Média Móvel;3081,73;2364,69;30,3;717,04;1264,07
Fashion Shoes - Fashion Shoes;2018-03-01 00:00:00;ARIMA;1004,93;1053,1;4,6;-48,17;1093,66
Fashion Shoes - Fashion Shoes;2018-04-01 00:00:00;ARIMA;981,87;1438,7;31,8;-456,83;1093,66
Fashion Shoes - Fashion Shoes;2018-05-01 00:00:00;ARIMA;963,39;1582,7;39,1;-619,31;1093,66
Fashion Shoes - Fashion Shoes;2018-06-01 00:00:00;ARIMA;948,58;1230,58;22,9;-282,0;1093,66
Fashion Shoes - Fashion Shoes;2018-07-01 00:00:00;ARIMA;936,71;820,19;14,2;116,52;1093,66
Fashion Shoes - Fashion Shoes;2018-08-01 00:00:00;ARIMA;927,2;471,3;96,7;455,9;1093,66
Costruction Tools Garden - Costruction Tools Garden;2018-03-01 00:00:00;Média Móvel;2131,71;2087,23;2,1;44,48;1183,18
Costruction Tools Garden - Costruction Tools Garden;2018-04-01 00:00:00;Média Móvel;2131,71;1326,79;60,7;804,92;1183,18
Costruction Tools Garden - Costruction Tools Garden;2018-05-01 00:00:00;Média Móvel;2131,71;1073,28;98,6;1058,43;1183,18
Costruction Tools Garden - Costruction Tools Garden;2018-06-01 00:00:00;Média Móvel;2131,71;799,44;166,7;1332,27;1183,18
