Ano;Mês;Conta;Valor;Filial
2025;Fev;Caixa e Bancos;213454,11;Loja Norte
2025;Fev;Caixa e Bancos;460779,9;Loja Sul
2025;Mar;Caixa e Bancos;513097,81;Loja Centro
2025;Mar;Caixa e Bancos;231692,31;Loja Norte
2025;Mar;Caixa e Bancos;373224,88;Loja Sul
2025;Abr;Caixa e Bancos;494742,76;Loja Centro
2025;Abr;Caixa e Bancos;266979,18;Loja Norte
2025;Abr;Caixa e Bancos;365237,06;Loja Sul
2025;Mai;Caixa e Bancos;494292,5;Loja Centro
2025;Mai;Caixa e Bancos;236348,53;Loja Norte
2025;Mai;Caixa e Bancos;405332,97;Loja Sul
2025;Jun;Caixa e Bancos;507315,78;Loja Centro
2025;Jun;Caixa e Bancos;280587,53;Loja Norte
2025;Jun;Caixa e Bancos;357158,69;Loja Sul
2025;Jul;Caixa e Bancos;530217,27;Loja Centro
2025;Jul;Caixa e Bancos;285516,28;Loja Norte
2025;Jul;Caixa e Bancos;338489,45;Loja Sul
2025;Ago;Caixa e Bancos;576045,2;Loja Centro
2025;Ago;Caixa e Bancos;242689,2;Loja Norte
2025;Ago;Caixa e Bancos;344721,6;Loja Sul
2025;Set;Caixa e Bancos;540062,2;Loja Centro
2025;Set;Caixa e Bancos;279144,59;Loja Norte
2025;Set;Caixa e Bancos;353557,22;Loja Sul
2025;Out;Caixa e Bancos;483216,62;Loja Centro
2025;Out;Caixa e Bancos;269364,39;Loja Norte
2025;Out;Caixa e Bancos;429564,98;Loja Sul
2025;Nov;Caixa e Bancos;509961,54;Loja Centro
2025;Nov;Caixa e Bancos;249746,08;Loja Norte
2025;Nov;Caixa e Bancos;431895,38;Loja Sul
2025;Dez;Caixa e Bancos;572460,47;Loja Centro
2025;Dez;Caixa e Bancos;245419,86;Loja Norte
2025;Dez;Caixa e Bancos;383255,67;Loja Sul
2026;Jan;Caixa e Bancos;535407,16;Loja Centro
2026;Jan;Caixa e Bancos;285067,23;Loja Norte
2026;Jan;Caixa e Bancos;390270,61;Loja Sul
2026;Fev;Caixa e Bancos;550241,1;Loja Centro
2026;Fev;Caixa e Bancos;247042,21;Loja Norte
2026;Fev;Caixa e Bancos;423147,69;Loja Sul
2026;Mar;Caixa e Bancos;589600,54;Loja Centro
2026;Mar;Caixa e Bancos;275492,09;Loja Norte
2026;Mar;Caixa e Bancos;365102,38;Loja Sul
2026;Abr;Caixa e Bancos;597408,15;Loja Centro
2026;Abr;Caixa e Bancos;286362,06;Loja Norte
2026;Abr;Caixa e Bancos;356265,78;Loja Sul
2026;Mai;Caixa e Bancos;553585,67;Loja Centro
2026;Mai;Caixa e Bancos;257179,64;Loja Norte
2026;Mai;Caixa e Bancos;439190,69;Loja Sul
2026;Jun;Caixa e Bancos;484827,66;Loja Centro
2026;Jun;Caixa e Bancos;363970,02;Loja Norte
2026;Jun;Caixa e Bancos;411158,32;Loja Sul
2026;Jul;Caixa e Bancos;504865,33;Loja Centro
2026;Jul;Caixa e Bancos;287058,95;Loja Norte
2026;Jul;Caixa e Bancos;478111,72;Loja Sul
2024;Jan;Aplicações Financeiras;680000;(Todas as filiais)
2024;Fev;Aplicações Financeiras;685440;(Todas as filiais)
2024;Mar;Aplicações Financeiras;690924;(Todas as filiais)
2024;Abr;Aplicações Financeiras;696451;(Todas as filiais)
2024;Mai;Aplicações Financeiras;702023;(Todas as filiais)
2024;Jun;Aplicações Financeiras;707639;(Todas as filiais)
2024;Jul;Aplicações Financeiras;713300;(Todas as filiais)
2024;Ago;Aplicações Financeiras;719006;(Todas as filiais)
2024;Set;Aplicações Financeiras;724758;(Todas as filiais)
2024;Out;Aplicações Financeiras;730556;(Todas as filiais)
2024;Nov;Aplicações Financeiras;736401;(Todas as filiais)
2024;Dez;Aplicações Financeiras;742292;(Todas as filiais)
2025;Jan;Aplicações Financeiras;748230;(Todas as filiais)
2025;Fev;Aplicações Financeiras;754216;(Todas as filiais)
2025;Mar;Aplicações Financeiras;760250;(Todas as filiais)
2025;Abr;Aplicações Financeiras;766332;(Todas as filiais)
2025;Mai;Aplicações Financeiras;772463;(Todas as filiais)
2025;Jun;Aplicações Financeiras;778642;(Todas as filiais)
2025;Jul;Aplicações Financeiras;784871;(Todas as filiais)
2025;Ago;Aplicações Financeiras;791150;(Todas as filiais)
2025;Set;Aplicações Financeiras;797480;(Todas as filiais)
2025;Out;Aplicações Financeiras;803859;(Todas as filiais)
2025;Nov;Aplicações Financeiras;810290;(Todas as filiais)
2025;Dez;Aplicações Financeiras;816773;(Todas as filiais)
2026;Jan;Aplicações Financeiras;823307;(Todas as filiais)
2026;Fev;Aplicações Financeiras;829893;(Todas as filiais)
2026;Mar;Aplicações Financeiras;836532;(Todas as filiais)
2026;Abr;Aplicações Financeiras;843225;(Todas as filiais)
2026;Mai;Aplicações Financeiras;849970;(Todas as filiais)
2026;Jun;Aplicações Financeiras;856770;(Todas as filiais)
2026;Jul;Aplicações Financeiras;863624;(Todas as filiais)
2024;Jan;Clientes;684492,28;Loja Centro
2024;Jan;Clientes;421898,18;Loja Norte
2024;Jan;Clientes;573609,54;Loja Sul
2024;Fev;Clientes;805812,13;Loja Centro
2024;Fev;Clientes;357726,53;Loja Norte
2024;Fev;Clientes;529901,33;Loja Sul
2024;Mar;Clientes;831549,52;Loja Centro
2024;Mar;Clientes;356190,34;Loja Norte
2024;Mar;Clientes;519248,14;Loja Sul
2024;Abr;Clientes;741965,62;Loja Centro
2024;Abr;Clientes;402093,69;Loja Norte
2024;Abr;Clientes;576583,69;Loja Sul
2024;Mai;Clientes;870657,93;Loja Centro
2024;Mai;Clientes;378831,61;Loja Norte
2024;Mai;Clientes;484919,46;Loja Sul
2024;Jun;Clientes;874232,54;Loja Centro
2024;Jun;Clientes;344710,91;Loja Norte
2024;Jun;Clientes;529340,55;Loja Sul
2024;Jul;Clientes;834059,92;Loja Centro
2024;Jul;Clientes;364748,96;Loja Norte
2024;Jul;Clientes;563461,12;Loja Sul
2024;Ago;Clientes;799265,08;Loja Centro
2024;Ago;Clientes;416210,64;Loja Norte
2024;Ago;Clientes;560892,28;Loja Sul
2024;Set;Clientes;744016,4;Loja Centro
2024;Set;Clientes;457650,86;Loja Norte
2024;Set;Clientes;588911,74;Loja Sul
2024;Out;Clientes;737083,79;Loja Centro
2024;Out;Clientes;414111,71;Loja Norte
2024;Out;Clientes;653708,5;Loja Sul
2024;Nov;Clientes;791840,05;Loja Centro
2024;Nov;Clientes;462399,11;Loja Norte
2024;Nov;Clientes;565103,84;Loja Sul
2024;Dez;Clientes;931216,18;Loja Centro
2024;Dez;Clientes;390820,75;Loja Norte
2024;Dez;Clientes;511861,07;Loja Sul
2025;Jan;Clientes;869120,65;Loja Centro
2025;Jan;Clientes;395055,37;Loja Norte
2025;Jan;Clientes;584392,98;Loja Sul
2025;Fev;Clientes;828449,42;Loja Centro
2025;Fev;Clientes;372732,62;Loja Norte
2025;Fev;Clientes;662175,97;Loja Sul
2025;Mar;Clientes;894509,52;Loja Centro
2025;Mar;Clientes;460712,69;Loja Norte
2025;Mar;Clientes;523041,79;Loja Sul
2025;Abr;Clientes;962490,44;Loja Centro
2025;Abr;Clientes;328469,18;Loja Norte
2025;Abr;Clientes;602331,38;Loja Sul
2025;Mai;Clientes;872339,97;Loja Centro
2025;Mai;Clientes;337654,97;Loja Norte
2025;Mai;Clientes;698442,06;Loja Sul
2025;Jun;Clientes;864760,73;Loja Centro
2025;Jun;Clientes;418573,94;Loja Norte
2025;Jun;Clientes;640369,33;Loja Sul
2025;Jul;Clientes;914699,69;Loja Centro
2025;Jul;Clientes;466208,76;Loja Norte
2025;Jul;Clientes;558185,55;Loja Sul
2025;Ago;Clientes;871842,92;Loja Centro
2025;Ago;Clientes;427549,33;Loja Norte
2025;Ago;Clientes;655214,76;Loja Sul
2025;Set;Clientes;924257,99;Loja Centro
2025;Set;Clientes;431190,28;Loja Norte
2025;Set;Clientes;614795,73;Loja Sul
2025;Out;Clientes;928124,6;Loja Centro
2025;Out;Clientes;437171,96;Loja Norte
2025;Out;Clientes;620709,44;Loja Sul
2025;Nov;Clientes;938142,31;Loja Centro
2025;Nov;Clientes;442906,95;Loja Norte
2025;Nov;Clientes;620844,74;Loja Sul
2025;Dez;Clientes;907237,68;Loja Centro
2025;Dez;Clientes;448821,96;Loja Norte
2025;Dez;Clientes;661849,36;Loja Sul
2026;Jan;Clientes;1005795,59;Loja Centro
2026;Jan;Clientes;388648,84;Loja Norte
2026;Jan;Clientes;639607,58;Loja Sul
2026;Fev;Clientes;921057,72;Loja Centro
2026;Fev;Clientes;494218,58;Loja Norte
2026;Fev;Clientes;635047,71;Loja Sul
2026;Mar;Clientes;895465,91;Loja Centro
2026;Mar;Clientes;509947,27;Loja Norte
2026;Mar;Clientes;661313,82;Loja Sul
2026;Abr;Clientes;977845,28;Loja Centro
2026;Abr;Clientes;430565,25;Loja Norte
2026;Abr;Clientes;674850,47;Loja Sul
2026;Mai;Clientes;995800,5;Loja Centro
2026;Mai;Clientes;479335,13;Loja Norte
2026;Mai;Clientes;624791,36;Loja Sul
2026;Jun;Clientes;930359,99;Loja Centro
2026;Jun;Clientes;395845,53;Loja Norte
2026;Jun;Clientes;790520,49;Loja Sul
2026;Jul;Clientes;946834,91;Loja Centro
2026;Jul;Clientes;622172,97;Loja Norte
2026;Jul;Clientes;564652,13;Loja Sul
2024;Jan;Estoques;353318,57;Loja Centro
2024;Jan;Estoques;210668,42;Loja Norte
2024;Jan;Estoques;220013,02;Loja Sul
2024;Fev;Estoques;334227,81;Loja Centro
2024;Fev;Estoques;190384,66;Loja Norte
2024;Fev;Estoques;265659,53;Loja Sul
2024;Mar;Estoques;373846,42;Loja Centro
2024;Mar;Estoques;166756,85;Loja Norte
2024;Mar;Estoques;255990,72;Loja Sul
2024;Abr;Estoques;377689,52;Loja Centro
2024;Abr;Estoques;191825,38;Loja Norte
2024;Abr;Estoques;233452,1;Loja Sul
2024;Mai;Estoques;343697,76;Loja Centro
2024;Mai;Estoques;173273,44;Loja Norte
2024;Mai;Estoques;292419,8;Loja Sul
2024;Jun;Estoques;414599,77;Loja Centro
2024;Jun;Estoques;152855,92;Loja Norte
2024;Jun;Estoques;248410,32;Loja Sul
2024;Jul;Estoques;378365,54;Loja Centro
2024;Jul;Estoques;226623,4;Loja Norte
2024;Jul;Estoques;217404,07;Loja Sul
2024;Ago;Estoques;352342,2;Loja Centro
2024;Ago;Estoques;206449,8;Loja Norte
2024;Ago;Estoques;270179,99;Loja Sul
2024;Set;Estoques;362116,92;Loja Centro
2024;Set;Estoques;182397,72;Loja Norte
2024;Set;Estoques;291089,36;Loja Sul
2024;Out;Estoques;368815,71;Loja Centro
2024;Out;Estoques;207500,51;Loja Norte
2024;Out;Estoques;265971,78;Loja Sul
2024;Nov;Estoques;427571,29;Loja Centro
2024;Nov;Estoques;154937,88;Loja Norte
2024;Nov;Estoques;266517,83;Loja Sul
2024;Dez;Estoques;414002,58;Loja Centro
2024;Dez;Estoques;161686,92;Loja Norte
2024;Dez;Estoques;280129,5;Loja Sul
2025;Jan;Estoques;372803,58;Loja Centro
2025;Jan;Estoques;183618,08;Loja Norte
2025;Jan;Estoques;306244,34;Loja Sul
2025;Fev;Estoques;412120,35;Loja Centro
2025;Fev;Estoques;220459,5;Loja Norte
2025;Fev;Estoques;236987,15;Loja Sul
2025;Mar;Estoques;389021,57;Loja Centro
2025;Mar;Estoques;197363,71;Loja Norte
2025;Mar;Estoques;290137,72;Loja Sul
2025;Abr;Estoques;452818,79;Loja Centro
2025;Abr;Estoques;148441,47;Loja Norte
2025;Abr;Estoques;282275,73;Loja Sul
2025;Mai;Estoques;407189,63;Loja Centro
2025;Mai;Estoques;215890,93;Loja Norte
2025;Mai;Estoques;267523,44;Loja Sul
2025;Jun;Estoques;394681,74;Loja Centro
2025;Jun;Estoques;206029,24;Loja Norte
2025;Jun;Estoques;297018,03;Loja Sul
2025;Jul;Estoques;440137,96;Loja Centro
2025;Jul;Estoques;182193,22;Loja Norte
2025;Jul;Estoques;282579,82;Loja Sul
2025;Ago;Estoques;389941,88;Loja Centro
2025;Ago;Estoques;257642,66;Loja Norte
2025;Ago;Estoques;264565,46;Loja Sul
2025;Set;Estoques;417573,4;Loja Centro
2025;Set;Estoques;244286,14;Loja Norte
2025;Set;Estoques;257587,46;Loja Sul
2025;Out;Estoques;402574,73;Loja Centro
2025;Out;Estoques;237700,73;Loja Norte
2025;Out;Estoques;286527,54;Loja Sul
2025;Nov;Estoques;471896,07;Loja Centro
2025;Nov;Estoques;193339,77;Loja Norte
2025;Nov;Estoques;268981,16;Loja Sul
2025;Dez;Estoques;440140,99;Loja Centro
2025;Dez;Estoques;238284,58;Loja Norte
2025;Dez;Estoques;263265,42;Loja Sul
2026;Jan;Estoques;453557,19;Loja Centro
2026;Jan;Estoques;235713,81;Loja Norte
2026;Jan;Estoques;259953;Loja Sul
2026;Fev;Estoques;416524,43;Loja Centro
2026;Fev;Estoques;201175,4;Loja Norte
2026;Fev;Estoques;339118,17;Loja Sul
2026;Mar;Estoques;447803,74;Loja Centro
2026;Mar;Estoques;222062,67;Loja Norte
2026;Mar;Estoques;294606,59;Loja Sul
2026;Abr;Estoques;467637,04;Loja Centro
2026;Abr;Estoques;242811,49;Loja Norte
2026;Abr;Estoques;261739,47;Loja Sul
2026;Mai;Estoques;441672,7;Loja Centro
2026;Mai;Estoques;238756,82;Loja Norte
2026;Mai;Estoques;299536,48;Loja Sul
2026;Jun;Estoques;475858,75;Loja Centro
2026;Jun;Estoques;245815,52;Loja Norte
2026;Jun;Estoques;266131,73;Loja Sul
2026;Jul;Estoques;442578,54;Loja Centro
2026;Jul;Estoques;237473,87;Loja Norte
2026;Jul;Estoques;315655,58;Loja Sul
2024;Jan;Impostos a Recuperar;45862,5;Loja Centro
2024;Jan;Impostos a Recuperar;20400,48;Loja Norte
2024;Jan;Impostos a Recuperar;29737,02;Loja Sul
2024;Fev;Impostos a Recuperar;41124,72;Loja Centro
2024;Fev;Impostos a Recuperar;23505,87;Loja Norte
2024;Fev;Impostos a Recuperar;32137,41;Loja Sul
2024;Mar;Impostos a Recuperar;42639,67;Loja Centro
2024;Mar;Impostos a Recuperar;25280,32;Loja Norte
2024;Mar;Impostos a Recuperar;29622,01;Loja Sul
2024;Abr;Impostos a Recuperar;45277,33;Loja Centro
2024;Abr;Impostos a Recuperar;21190,36;Loja Norte
2024;Abr;Impostos a Recuperar;31854,31;Loja Sul
2024;Mai;Impostos a Recuperar;46236,66;Loja Centro
2024;Mai;Impostos a Recuperar;20280,38;Loja Norte
2024;Mai;Impostos a Recuperar;32591,96;Loja Sul
2024;Jun;Impostos a Recuperar;43636,86;Loja Centro
2024;Jun;Impostos a Recuperar;25968,15;Loja Norte
2024;Jun;Impostos a Recuperar;30296,99;Loja Sul
2024;Jul;Impostos a Recuperar;48910,07;Loja Centro
2024;Jul;Impostos a Recuperar;16438,59;Loja Norte
2024;Jul;Impostos a Recuperar;35352,33;Loja Sul
2024;Ago;Impostos a Recuperar;47751,68;Loja Centro
2024;Ago;Impostos a Recuperar;22380,86;Loja Norte
2024;Ago;Impostos a Recuperar;31374,46;Loja Sul
2024;Set;Impostos a Recuperar;46442,54;Loja Centro
2024;Set;Impostos a Recuperar;22476,28;Loja Norte
2024;Set;Impostos a Recuperar;33400,19;Loja Sul
2024;Out;Impostos a Recuperar;46568,2;Loja Centro
2024;Out;Impostos a Recuperar;24039,92;Loja Norte
2024;Out;Impostos a Recuperar;32528,89;Loja Sul
2024;Nov;Impostos a Recuperar;44609,47;Loja Centro
2024;Nov;Impostos a Recuperar;25473,01;Loja Norte
2024;Nov;Impostos a Recuperar;33879,52;Loja Sul
2024;Dez;Impostos a Recuperar;46116,03;Loja Centro
2024;Dez;Impostos a Recuperar;23805,37;Loja Norte
2024;Dez;Impostos a Recuperar;34872,6;Loja Sul
2025;Jan;Impostos a Recuperar;49123,08;Loja Centro
2025;Jan;Impostos a Recuperar;21243,41;Loja Norte
2025;Jan;Impostos a Recuperar;35266,51;Loja Sul
2025;Fev;Impostos a Recuperar;49170,37;Loja Centro
2025;Fev;Impostos a Recuperar;21492,89;Loja Norte
2025;Fev;Impostos a Recuperar;35814,74;Loja Sul
2025;Mar;Impostos a Recuperar;50840,36;Loja Centro
2025;Mar;Impostos a Recuperar;21290,3;Loja Norte
2025;Mar;Impostos a Recuperar;35198,34;Loja Sul
2025;Abr;Impostos a Recuperar;48648,84;Loja Centro
2025;Abr;Impostos a Recuperar;25944,83;Loja Norte
2025;Abr;Impostos a Recuperar;33594,33;Loja Sul
2025;Mai;Impostos a Recuperar;49464,76;Loja Centro
2025;Mai;Impostos a Recuperar;25728,74;Loja Norte
2025;Mai;Impostos a Recuperar;33860,5;Loja Sul
2025;Jun;Impostos a Recuperar;49840,69;Loja Centro
2025;Jun;Impostos a Recuperar;22032,15;Loja Norte
2025;Jun;Impostos a Recuperar;38053,15;Loja Sul
2025;Jul;Impostos a Recuperar;50186,67;Loja Centro
2025;Jul;Impostos a Recuperar;31315,32;Loja Norte
2025;Jul;Impostos a Recuperar;29303,01;Loja Sul
2025;Ago;Impostos a Recuperar;48838,96;Loja Centro
2025;Ago;Impostos a Recuperar;25183,12;Loja Norte
2025;Ago;Impostos a Recuperar;37669,92;Loja Sul
2025;Set;Impostos a Recuperar;52233,94;Loja Centro
2025;Set;Impostos a Recuperar;23397,29;Loja Norte
2025;Set;Impostos a Recuperar;36953,76;Loja Sul
2025;Out;Impostos a Recuperar;52269,47;Loja Centro
2025;Out;Impostos a Recuperar;24187,79;Loja Norte
2025;Out;Impostos a Recuperar;37028,75;Loja Sul
2025;Nov;Impostos a Recuperar;48878,58;Loja Centro
2025;Nov;Impostos a Recuperar;25173,55;Loja Norte
2025;Nov;Impostos a Recuperar;40341,87;Loja Sul
2025;Dez;Impostos a Recuperar;52925,34;Loja Centro
2025;Dez;Impostos a Recuperar;28094,74;Loja Norte
2025;Dez;Impostos a Recuperar;34288,92;Loja Sul
2026;Jan;Impostos a Recuperar;57133,7;Loja Centro
2026;Jan;Impostos a Recuperar;24593,6;Loja Norte
2026;Jan;Impostos a Recuperar;34504,71;Loja Sul
2026;Fev;Impostos a Recuperar;50121,96;Loja Centro
2026;Fev;Impostos a Recuperar;31166,12;Loja Norte
2026;Fev;Impostos a Recuperar;35872,92;Loja Sul
2026;Mar;Impostos a Recuperar;58175,15;Loja Centro
2026;Mar;Impostos a Recuperar;22719,2;Loja Norte
2026;Mar;Impostos a Recuperar;37204,65;Loja Sul
2026;Abr;Impostos a Recuperar;55291,82;Loja Centro
2026;Abr;Impostos a Recuperar;26514,77;Loja Norte
2026;Abr;Impostos a Recuperar;37236,41;Loja Sul
2026;Mai;Impostos a Recuperar;45143,78;Loja Centro
2026;Mai;Impostos a Recuperar;36450,19;Loja Norte
2026;Mai;Impostos a Recuperar;38402,03;Loja Sul
2026;Jun;Impostos a Recuperar;53909,87;Loja Centro
2026;Jun;Impostos a Recuperar;29015,78;Loja Norte
2026;Jun;Impostos a Recuperar;38030,36;Loja Sul
2026;Jul;Impostos a Recuperar;57443,1;Loja Centro
2026;Jul;Impostos a Recuperar;24300,3;Loja Norte
2026;Jul;Impostos a Recuperar;40179,59;Loja Sul
2024;Jan;Imobilizado;3360000;(Todas as filiais)
2024;Fev;Imobilizado;3386880;(Todas as filiais)
2024;Mar;Imobilizado;3413975;(Todas as filiais)
2024;Abr;Imobilizado;3441287;(Todas as filiais)
2024;Mai;Imobilizado;3468817;(Todas as filiais)
2024;Jun;Imobilizado;3496568;(Todas as filiais)
2024;Jul;Imobilizado;3524540;(Todas as filiais)
2024;Ago;Imobilizado;3552737;(Todas as filiais)
2024;Set;Imobilizado;3581158;(Todas as filiais)
2024;Out;Imobilizado;3609808;(Todas as filiais)
2024;Nov;Imobilizado;3638686;(Todas as filiais)
2024;Dez;Imobilizado;3667796;(Todas as filiais)
2025;Jan;Imobilizado;3697138;(Todas as filiais)
2025;Fev;Imobilizado;3726715;(Todas as filiais)
2025;Mar;Imobilizado;3756529;(Todas as filiais)
2025;Abr;Imobilizado;3786581;(Todas as filiais)
2025;Mai;Imobilizado;3816874;(Todas as filiais)
2025;Jun;Imobilizado;3847409;(Todas as filiais)
2025;Jul;Imobilizado;3878188;(Todas as filiais)
2025;Ago;Imobilizado;3909213;(Todas as filiais)
2025;Set;Imobilizado;3940487;(Todas as filiais)
2025;Out;Imobilizado;3972011;(Todas as filiais)
2025;Nov;Imobilizado;4003787;(Todas as filiais)
2025;Dez;Imobilizado;4035817;(Todas as filiais)
2026;Jan;Imobilizado;4068104;(Todas as filiais)
2026;Fev;Imobilizado;4100649;(Todas as filiais)
2026;Mar;Imobilizado;4133454;(Todas as filiais)
2026;Abr;Imobilizado;4166522;(Todas as filiais)
2026;Mai;Imobilizado;4199854;(Todas as filiais)
2026;Jun;Imobilizado;4233453;(Todas as filiais)
2026;Jul;Imobilizado;4267320;(Todas as filiais)
2024;Jan;Fornecedores;423081,89;Loja Centro
2024;Jan;Fornecedores;191675,1;Loja Norte
2024;Jan;Fornecedores;305243,01;Loja Sul
2024;Fev;Fornecedores;431165,86;Loja Centro
2024;Fev;Fornecedores;197990,53;Loja Norte
2024;Fev;Fornecedores;298203,61;Loja Sul
2024;Mar;Fornecedores;426574,08;Loja Centro
2024;Mar;Fornecedores;209697,77;Loja Norte
2024;Mar;Fornecedores;298507,15;Loja Sul
2024;Abr;Fornecedores;407494,92;Loja Centro
2024;Abr;Fornecedores;239940,06;Loja Norte
2024;Abr;Fornecedores;294822,02;Loja Sul
2024;Mai;Fornecedores;430689,34;Loja Centro
2024;Mai;Fornecedores;236675,19;Loja Norte
2024;Mai;Fornecedores;282430,47;Loja Sul
2024;Jun;Fornecedores;455208,66;Loja Centro
2024;Jun;Fornecedores;213498,95;Loja Norte
2024;Jun;Fornecedores;288686,38;Loja Sul
2024;Jul;Fornecedores;448558,97;Loja Centro
2024;Jul;Fornecedores;225772,73;Loja Norte
2024;Jul;Fornecedores;290721,3;Loja Sul
2024;Ago;Fornecedores;418754,29;Loja Centro
2024;Ago;Fornecedores;232077,76;Loja Norte
2024;Ago;Fornecedores;321940,94;Loja Sul
2024;Set;Fornecedores;437655,39;Loja Centro
2024;Set;Fornecedores;225301,99;Loja Norte
2024;Set;Fornecedores;317597,62;Loja Sul
2024;Out;Fornecedores;391933,26;Loja Centro
2024;Out;Fornecedores;269189,01;Loja Norte
2024;Out;Fornecedores;327277,73;Loja Sul
2024;Nov;Fornecedores;393437,97;Loja Centro
2024;Nov;Fornecedores;265824,73;Loja Norte
2024;Nov;Fornecedores;337044,3;Loja Sul
2024;Dez;Fornecedores;459870,81;Loja Centro
2024;Dez;Fornecedores;208249,17;Loja Norte
2024;Dez;Fornecedores;336157,02;Loja Sul
2025;Jan;Fornecedores;424328,37;Loja Centro
2025;Jan;Fornecedores;233063,28;Loja Norte
2025;Jan;Fornecedores;354920,35;Loja Sul
2025;Fev;Fornecedores;417825,81;Loja Centro
2025;Fev;Fornecedores;230776,62;Loja Norte
2025;Fev;Fornecedores;371807,56;Loja Sul
2025;Mar;Fornecedores;502632,33;Loja Centro
2025;Mar;Fornecedores;233575,51;Loja Norte
2025;Mar;Fornecedores;292365,17;Loja Sul
2025;Abr;Fornecedores;508172,87;Loja Centro
2025;Abr;Fornecedores;216682,86;Loja Norte
2025;Abr;Fornecedores;311946,26;Loja Sul
2025;Mai;Fornecedores;486309,15;Loja Centro
2025;Mai;Fornecedores;230505,59;Loja Norte
2025;Mai;Fornecedores;328281,26;Loja Sul
2025;Jun;Fornecedores;472716,12;Loja Centro
2025;Jun;Fornecedores;242588,5;Loja Norte
2025;Jun;Fornecedores;338152,38;Loja Sul
2025;Jul;Fornecedores;457600,73;Loja Centro
2025;Jul;Fornecedores;258945,75;Loja Norte
2025;Jul;Fornecedores;345338,53;Loja Sul
2025;Ago;Fornecedores;462675,52;Loja Centro
2025;Ago;Fornecedores;278668,77;Loja Norte
2025;Ago;Fornecedores;329035,7;Loja Sul
2025;Set;Fornecedores;473836,89;Loja Centro
2025;Set;Fornecedores;240061,31;Loja Norte
2025;Set;Fornecedores;365044,8;Loja Sul
2025;Out;Fornecedores;488801,69;Loja Centro
2025;Out;Fornecedores;233104,18;Loja Norte
2025;Out;Fornecedores;365668,13;Loja Sul
2025;Nov;Fornecedores;552138,12;Loja Centro
2025;Nov;Fornecedores;211678,33;Loja Norte
2025;Nov;Fornecedores;332458,55;Loja Sul
2025;Dez;Fornecedores;552099,7;Loja Centro
2025;Dez;Fornecedores;281802,22;Loja Norte
2025;Dez;Fornecedores;271143,08;Loja Sul
2026;Jan;Fornecedores;564090,72;Loja Centro
2026;Jan;Fornecedores;223378,65;Loja Norte
2026;Jan;Fornecedores;326416,63;Loja Sul
2026;Fev;Fornecedores;476259,96;Loja Centro
2026;Fev;Fornecedores;253063,25;Loja Norte
2026;Fev;Fornecedores;393473,79;Loja Sul
2026;Mar;Fornecedores;510659,19;Loja Centro
2026;Mar;Fornecedores;278164,11;Loja Norte
2026;Mar;Fornecedores;342955,71;Loja Sul
2026;Abr;Fornecedores;541638,2;Loja Centro
2026;Abr;Fornecedores;259105,4;Loja Norte
2026;Abr;Fornecedores;340089,4;Loja Sul
2026;Mai;Fornecedores;597279,43;Loja Centro
2026;Mai;Fornecedores;244849,2;Loja Norte
