Produto;Filial;DataEvento;MesHorizonte;QtdComprar;ValorCompra;Urgencia;Classe;Fornecedor;CicloDias;FrequenciaAno
PC000845;Loja Sul;28/11/2026;4;32,0;13748,56;🟡 Planejado;A;Fornecedor Gamma;7,0;49,2
PC000845;Loja Sul;20/12/2026;5;24,0;10146,74;🟡 Planejado;A;Fornecedor Gamma;10,0;36,4
PC000845;Loja Sul;05/01/2027;5;24,0;10155,73;🟡 Planejado;A;Fornecedor Gamma;10,0;36,4
PC000845;Loja Sul;22/01/2027;6;21,0;9094,28;🟡 Planejado;A;Fornecedor Gamma;11,0;34,0
PC000845;Loja Sul;06/02/2027;6;21,0;8915,22;🟡 Planejado;A;Fornecedor Gamma;11,0;34,0
PC000118;Loja Sul;27/08/2026;1;20,0;7763,97;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;12,0;30,2
PC000118;Loja Sul;11/09/2026;1;19,0;7369,9;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;12,0;30,2
PC000118;Loja Sul;30/09/2026;2;17,0;6901,65;🟡 Planejado;A;Fornecedor Gamma;13,0;27,1
PC000118;Loja Sul;13/10/2026;3;29,0;11574,67;🟡 Planejado;A;Fornecedor Gamma;9,0;38,7
PC000118;Loja Sul;29/10/2026;3;25,0;10067,6;🟡 Planejado;A;Fornecedor Gamma;9,0;38,7
PC000118;Loja Sul;12/11/2026;4;27,0;10550,72;🟡 Planejado;A;Fornecedor Gamma;9,0;42,1
PC000118;Loja Sul;27/11/2026;4;26,0;10281,07;🟡 Planejado;A;Fornecedor Gamma;9,0;42,1
PC000118;Loja Sul;17/12/2026;5;21,0;8433,78;🟡 Planejado;A;Fornecedor Gamma;11,0;33,1
PC000118;Loja Sul;01/01/2027;5;20,0;8083,44;🟡 Planejado;A;Fornecedor Gamma;11,0;33,1
PC000118;Loja Sul;15/01/2027;6;23,0;9136,61;🟡 Planejado;A;Fornecedor Gamma;10,0;35,9
PC000118;Loja Sul;31/01/2027;6;24,0;9350,14;🟡 Planejado;A;Fornecedor Gamma;10,0;35,9
PC000901;Loja Sul;23/08/2026;1;23,0;5877,96;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;07/09/2026;1;22,0;5619,33;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;22/09/2026;2;22,0;5619,35;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;08/10/2026;2;24,0;5993,96;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;23/10/2026;3;22,0;5619,35;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;08/11/2026;3;24,0;5993,97;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;23/11/2026;4;22,0;5619,36;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;09/12/2026;4;24,0;5993,97;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;24/12/2026;5;22,0;5619,36;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;08/01/2027;5;22,0;5619,35;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;23/01/2027;6;22,0;5619,36;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000901;Loja Sul;08/02/2027;6;24,0;5993,98;🟡 Planejado;A;Fornecedor Delta;10,0;36,0
PC000853;Loja Sul;09/10/2026;2;12,0;4711,18;🟡 Planejado;A;Fornecedor Alfa;19,0;19,4
PC000853;Loja Sul;18/10/2026;3;17,0;6565,14;🟡 Planejado;A;Fornecedor Alfa;14,0;26,0
PC000853;Loja Sul;02/11/2026;3;16,0;6221,41;🟡 Planejado;A;Fornecedor Alfa;14,0;26,0
PC000853;Loja Sul;14/11/2026;4;20,0;7691,05;🟡 Planejado;A;Fornecedor Alfa;12,0;31,1
PC000853;Loja Sul;30/11/2026;4;20,0;7952,01;🟡 Planejado;A;Fornecedor Alfa;12,0;31,1
PC000853;Loja Sul;23/12/2026;5;14,0;5351,64;🟡 Planejado;A;Fornecedor Alfa;17,0;22,1
PC000853;Loja Sul;07/01/2027;5;14,0;5283,8;🟡 Planejado;A;Fornecedor Alfa;17,0;22,1
PC000853;Loja Sul;22/01/2027;6;14,0;5451,08;🟡 Planejado;A;Fornecedor Alfa;16,0;22,3
PC000853;Loja Sul;06/02/2027;6;14,0;5343,55;🟡 Planejado;A;Fornecedor Alfa;16,0;22,3
PC000600;Loja Sul;23/08/2026;1;15,0;6034,34;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;16,0;23,1
PC000600;Loja Sul;08/09/2026;1;15,0;6123,45;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;16,0;23,1
PC000600;Loja Sul;24/09/2026;2;15,0;5959,19;🟡 Planejado;A;Fornecedor Gamma;16,0;22,9
PC000600;Loja Sul;09/10/2026;2;14,0;5682,07;🟡 Planejado;A;Fornecedor Gamma;16,0;22,9
PC000600;Loja Sul;25/10/2026;3;15,0;5967,88;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000600;Loja Sul;09/11/2026;3;14,0;5649,63;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000600;Loja Sul;25/11/2026;4;15,0;5973,65;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000600;Loja Sul;11/12/2026;4;15,0;6007,14;🟡 Planejado;A;Fornecedor Gamma;16,0;22,7
PC000600;Loja Sul;27/12/2026;5;15,0;5976,72;🟡 Planejado;A;Fornecedor Gamma;16,0;22,6
PC000600;Loja Sul;12/01/2027;6;15,0;5984,86;🟡 Planejado;A;Fornecedor Gamma;16,0;22,6
PC000600;Loja Sul;27/01/2027;6;14,0;5616,29;🟡 Planejado;A;Fornecedor Gamma;16,0;22,6
PC000146;Loja Sul;18/08/2026;1;11,0;4445,47;🚨 Urgente (até 7 dias);A;Fornecedor Delta;21,0;17,5
PC000146;Loja Sul;02/09/2026;1;11,0;4283,3;🔴 Prioritário (até 30 dias);A;Fornecedor Delta;21,0;17,5
PC000146;Loja Sul;18/09/2026;2;11,0;4485,01;🟡 Planejado;A;Fornecedor Delta;21,0;17,4
PC000146;Loja Sul;03/10/2026;2;11,0;4248,36;🟡 Planejado;A;Fornecedor Delta;21,0;17,4
PC000146;Loja Sul;19/10/2026;3;11,0;4492,25;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;03/11/2026;3;11,0;4232,42;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;19/11/2026;4;11,0;4496,14;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;05/12/2026;4;11,0;4506,82;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;21/12/2026;5;11,0;4497,96;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;06/01/2027;5;11,0;4503,27;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;22/01/2027;6;11,0;4499,03;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000146;Loja Sul;07/02/2027;6;11,0;4501,65;🟡 Planejado;A;Fornecedor Delta;21,0;17,3
PC000357;Loja Sul;17/09/2026;2;14,0;5815,35;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;03/10/2026;2;14,0;5829,96;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;18/10/2026;3;13,0;5465,59;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;03/11/2026;3;14,0;5829,96;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;18/11/2026;4;13,0;5465,6;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;03/12/2026;4;13,0;5465,59;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;18/12/2026;5;13,0;5465,6;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;02/01/2027;5;13,0;5465,59;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;17/01/2027;6;13,0;5465,6;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000357;Loja Sul;01/02/2027;6;13,0;5465,6;🟡 Planejado;A;Fornecedor Delta;17,0;21,8
PC000430;Loja Sul;29/08/2026;1;10,0;3867,52;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;23,0;15,8
PC000430;Loja Sul;14/09/2026;2;10,0;3975,41;🟡 Planejado;A;Fornecedor Alfa;23,0;15,6
PC000430;Loja Sul;30/09/2026;2;10,0;4022,47;🟡 Planejado;A;Fornecedor Alfa;23,0;15,6
PC000430;Loja Sul;13/10/2026;3;15,0;5810,4;🟡 Planejado;A;Fornecedor Alfa;18,0;20,7
PC000430;Loja Sul;29/10/2026;3;14,0;5334,54;🟡 Planejado;A;Fornecedor Alfa;18,0;20,7
PC000430;Loja Sul;12/11/2026;4;22,0;8776,1;🟡 Planejado;A;Fornecedor Alfa;13,0;29,0
PC000430;Loja Sul;28/11/2026;4;19,0;7455,0;🟡 Planejado;A;Fornecedor Alfa;13,0;29,0
PC000430;Loja Sul;23/12/2026;5;12,0;4869,7;🟡 Planejado;A;Fornecedor Alfa;19,0;18,9
PC000430;Loja Sul;08/01/2027;5;12,0;4872,62;🟡 Planejado;A;Fornecedor Alfa;19,0;18,9
PC000430;Loja Sul;25/01/2027;6;12,0;4566,16;🟡 Planejado;A;Fornecedor Alfa;20,0;18,1
PC000430;Loja Sul;09/02/2027;6;11,0;4364,42;🟡 Planejado;A;Fornecedor Alfa;20,0;18,1
PC000335;Loja Sul;21/10/2026;3;13,0;5588,85;🟡 Planejado;A;Fornecedor Delta;18,0;19,8
PC000335;Loja Sul;06/11/2026;3;13,0;5722,71;🟡 Planejado;A;Fornecedor Delta;18,0;19,8
PC000335;Loja Sul;16/11/2026;4;16,0;6931,89;🟡 Planejado;A;Fornecedor Delta;15,0;25,1
PC000335;Loja Sul;02/12/2026;4;17,0;7256,51;🟡 Planejado;A;Fornecedor Delta;15,0;25,1
PC000335;Loja Sul;29/12/2026;5;11,0;4657,75;🟡 Planejado;A;Fornecedor Delta;22,0;16,4
PC000335;Loja Sul;12/01/2027;6;11,0;4865,1;🟡 Planejado;A;Fornecedor Delta;21,0;17,6
PC000335;Loja Sul;27/01/2027;6;11,0;4773,43;🟡 Planejado;A;Fornecedor Delta;21,0;17,6
PC000855;Loja Sul;20/08/2026;1;10,0;4302,32;🚨 Urgente (até 7 dias);A;Fornecedor Beta;23,0;16,0
PC000855;Loja Sul;05/09/2026;1;11,0;4367,87;🔴 Prioritário (até 30 dias);A;Fornecedor Beta;23,0;16,0
PC000855;Loja Sul;23/09/2026;2;10,0;4009,15;🟡 Planejado;A;Fornecedor Beta;25,0;14,7
PC000855;Loja Sul;08/10/2026;2;9,0;3763,89;🟡 Planejado;A;Fornecedor Beta;25,0;14,7
PC000855;Loja Sul;16/10/2026;3;13,0;5570,17;🟡 Planejado;A;Fornecedor Beta;17,0;20,9
PC000855;Loja Sul;01/11/2026;3;14,0;5691,41;🟡 Planejado;A;Fornecedor Beta;17,0;20,9
PC000855;Loja Sul;13/11/2026;4;16,0;6502,95;🟡 Planejado;A;Fornecedor Beta;15,0;25,0
PC000855;Loja Sul;29/11/2026;4;16,0;6808,6;🟡 Planejado;A;Fornecedor Beta;15,0;25,0
PC000855;Loja Sul;23/12/2026;5;11,0;4653,09;🟡 Planejado;A;Fornecedor Beta;21,0;17,2
PC000855;Loja Sul;07/01/2027;5;11,0;4397,42;🟡 Planejado;A;Fornecedor Beta;21,0;17,2
PC000855;Loja Sul;21/01/2027;6;11,0;4575,92;🟡 Planejado;A;Fornecedor Beta;20,0;17,9
PC000855;Loja Sul;05/02/2027;6;11,0;4569,98;🟡 Planejado;A;Fornecedor Beta;20,0;17,9
PC000027;Loja Sul;19/08/2026;1;10,0;4006,12;🚨 Urgente (até 7 dias);A;Fornecedor Alfa;23,0;15,7
PC000027;Loja Sul;04/09/2026;1;10,0;4028,17;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;23,0;15,7
PC000027;Loja Sul;19/09/2026;2;10,0;3852,19;🟡 Planejado;A;Fornecedor Alfa;23,0;15,9
PC000027;Loja Sul;04/10/2026;2;10,0;3807,13;🟡 Planejado;A;Fornecedor Alfa;23,0;15,9
PC000027;Loja Sul;19/10/2026;3;10,0;3835,97;🟡 Planejado;A;Fornecedor Alfa;23,0;15,9
PC000027;Loja Sul;03/11/2026;3;10,0;3818,82;🟡 Planejado;A;Fornecedor Alfa;23,0;15,9
PC000027;Loja Sul;18/11/2026;4;10,0;3829,8;🟡 Planejado;A;Fornecedor Alfa;23,0;15,9
PC000027;Loja Sul;04/12/2026;4;10,0;4078,16;🟡 Planejado;A;Fornecedor Alfa;23,0;15,9
PC000027;Loja Sul;19/12/2026;5;10,0;3827,56;🟡 Planejado;A;Fornecedor Alfa;23,0;16,0
PC000027;Loja Sul;03/01/2027;5;10,0;3824,96;🟡 Planejado;A;Fornecedor Alfa;23,0;16,0
PC000027;Loja Sul;18/01/2027;6;10,0;3826,6;🟡 Planejado;A;Fornecedor Alfa;23,0;16,0
PC000027;Loja Sul;03/02/2027;6;10,0;4080,65;🟡 Planejado;A;Fornecedor Alfa;23,0;16,0
PC000180;Loja Sul;18/08/2026;1;16,0;3974,32;🚨 Urgente (até 7 dias);A;Fornecedor Gamma;14,0;25,8
PC000180;Loja Sul;03/09/2026;1;17,0;4190,34;🔴 Prioritário (até 30 dias);A;Fornecedor Gamma;14,0;25,8
PC000180;Loja Sul;18/09/2026;2;16,0;3968,43;🟡 Planejado;A;Fornecedor Gamma;14,0;25,9
PC000180;Loja Sul;03/10/2026;2;16,0;3945,1;🟡 Planejado;A;Fornecedor Gamma;14,0;25,9
PC000180;Loja Sul;17/10/2026;3;18,0;4532,02;🟡 Planejado;A;Fornecedor Gamma;13,0;28,3
PC000180;Loja Sul;01/11/2026;3;17,0;4309,35;🟡 Planejado;A;Fornecedor Gamma;13,0;28,3
PC000180;Loja Sul;14/11/2026;4;21,0;5176,53;🟡 Planejado;A;Fornecedor Gamma;11,0;32,6
PC000180;Loja Sul;29/11/2026;4;20,0;4964,7;🟡 Planejado;A;Fornecedor Gamma;11,0;32,6
PC000180;Loja Sul;19/12/2026;5;17,0;4231,45;🟡 Planejado;A;Fornecedor Gamma;14,0;26,4
PC000180;Loja Sul;03/01/2027;5;16,0;4022,01;🟡 Planejado;A;Fornecedor Gamma;14,0;26,4
PC000180;Loja Sul;18/01/2027;6;17,0;4108,48;🟡 Planejado;A;Fornecedor Gamma;14,0;26,6
PC000180;Loja Sul;02/02/2027;6;16,0;4056,14;🟡 Planejado;A;Fornecedor Gamma;14,0;26,6
PC000729;Loja Sul;02/09/2026;1;10,0;3618,21;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;24,0;15,5
PC000729;Loja Sul;17/09/2026;2;10,0;3515,11;🟡 Planejado;A;Fornecedor Alfa;24,0;15,5
PC000729;Loja Sul;02/10/2026;2;10,0;3513,76;🟡 Planejado;A;Fornecedor Alfa;24,0;15,5
PC000729;Loja Sul;14/10/2026;3;12,0;4502,04;🟡 Planejado;A;Fornecedor Alfa;19,0;19,0
PC000729;Loja Sul;29/10/2026;3;12,0;4306,43;🟡 Planejado;A;Fornecedor Alfa;19,0;19,0
PC000729;Loja Sul;12/11/2026;4;14,0;5274,74;🟡 Planejado;A;Fornecedor Alfa;17,0;21,7
PC000729;Loja Sul;28/11/2026;4;14,0;5241,48;🟡 Planejado;A;Fornecedor Alfa;17,0;21,7
PC000729;Loja Sul;19/12/2026;5;11,0;3901,58;🟡 Planejado;A;Fornecedor Alfa;22,0;16,5
PC000729;Loja Sul;03/01/2027;5;10,0;3738,41;🟡 Planejado;A;Fornecedor Alfa;22,0;16,5
PC000729;Loja Sul;19/01/2027;6;10,0;3807,63;🟡 Planejado;A;Fornecedor Alfa;23,0;16,2
PC000729;Loja Sul;03/02/2027;6;10,0;3669,18;🟡 Planejado;A;Fornecedor Alfa;23,0;16,2
PC000903;Loja Sul;07/10/2026;2;10,0;3472,68;🟡 Planejado;A;Fornecedor Delta;23,0;15,8
PC000903;Loja Sul;16/10/2026;3;14,0;4768,41;🟡 Planejado;A;Fornecedor Delta;17,0;21,5
PC000903;Loja Sul;31/10/2026;3;13,0;4570,88;🟡 Planejado;A;Fornecedor Delta;17,0;21,5
PC000903;Loja Sul;12/11/2026;4;17,0;5764,24;🟡 Planejado;A;Fornecedor Delta;14,0;26,3
PC000903;Loja Sul;28/11/2026;4;17,0;5963,37;🟡 Planejado;A;Fornecedor Delta;14,0;26,3
PC000903;Loja Sul;21/12/2026;5;12,0;4104,06;🟡 Planejado;A;Fornecedor Delta;20,0;18,4
PC000903;Loja Sul;05/01/2027;5;11,0;3915,05;🟡 Planejado;A;Fornecedor Delta;20,0;18,4
PC000903;Loja Sul;22/01/2027;6;11,0;3629,49;🟡 Planejado;A;Fornecedor Delta;21,0;17,1
PC000903;Loja Sul;06/02/2027;6;11,0;3626,63;🟡 Planejado;A;Fornecedor Delta;21,0;17,1
PC000673;Loja Sul;19/10/2026;3;13,0;5075,26;🟡 Planejado;A;Fornecedor Gamma;18,0;19,9
PC000673;Loja Sul;04/11/2026;3;13,0;5136,7;🟡 Planejado;A;Fornecedor Gamma;18,0;19,9
PC000673;Loja Sul;15/11/2026;4;15,0;5997,64;🟡 Planejado;A;Fornecedor Gamma;15,0;24,5
PC000673;Loja Sul;01/12/2026;4;16,0;6297,24;🟡 Planejado;A;Fornecedor Gamma;15,0;24,5
PC000673;Loja Sul;26/12/2026;5;11,0;4175,4;🟡 Planejado;A;Fornecedor Gamma;22,0;16,6
PC000673;Loja Sul;11/01/2027;6;12,0;4545,0;🟡 Planejado;A;Fornecedor Gamma;21,0;17,2
PC000673;Loja Sul;26/01/2027;6;11,0;4142,25;🟡 Planejado;A;Fornecedor Gamma;21,0;17,2
PC000945;Loja Sul;14/08/2026;1;25,0;8815,89;🚨 Urgente (até 7 dias);A;Fornecedor Alfa;18,0;20,1
PC000945;Loja Sul;29/08/2026;1;13,0;4701,81;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;18,0;20,1
PC000945;Loja Sul;14/09/2026;2;12,0;4364,31;🟡 Planejado;A;Fornecedor Alfa;19,0;19,3
PC000945;Loja Sul;30/09/2026;2;13,0;4533,06;🟡 Planejado;A;Fornecedor Alfa;19,0;19,3
PC000945;Loja Sul;13/10/2026;3;19,0;6738,76;🟡 Planejado;A;Fornecedor Alfa;14,0;26,1
PC000945;Loja Sul;29/10/2026;3;17,0;6110,17;🟡 Planejado;A;Fornecedor Alfa;14,0;26,1
PC000945;Loja Sul;12/11/2026;4;20,0;7255,59;🟡 Planejado;A;Fornecedor Alfa;12,0;30,3
PC000945;Loja Sul;27/11/2026;4;19,0;6652,09;🟡 Planejado;A;Fornecedor Alfa;12,0;30,3
PC000945;Loja Sul;20/12/2026;5;13,0;4648,12;🟡 Planejado;A;Fornecedor Alfa;18,0;20,5
PC000945;Loja Sul;04/01/2027;5;13,0;4516,8;🟡 Planejado;A;Fornecedor Alfa;18,0;20,5
PC000945;Loja Sul;17/01/2027;6;15,0;5201,59;🟡 Planejado;A;Fornecedor Alfa;16,0;22,9
PC000945;Loja Sul;02/02/2027;6;15,0;5374,47;🟡 Planejado;A;Fornecedor Alfa;16,0;22,9
PC000899;Loja Sul;28/08/2026;1;19,0;3182,78;🔴 Prioritário (até 30 dias);A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;12/09/2026;1;18,0;2986,86;🔴 Prioritário (até 30 dias);A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;27/09/2026;2;18,0;3005,35;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;13/10/2026;3;19,0;3197,64;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;28/10/2026;3;18,0;2995,48;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;12/11/2026;4;18,0;2997,52;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;27/11/2026;4;18,0;2996,47;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;12/12/2026;5;18,0;2997,27;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;27/12/2026;5;18,0;2996,86;🟡 Planejado;A;Fornecedor Beta;12,0;29,4
PC000899;Loja Sul;11/01/2027;6;18,0;2997,18;🟡 Planejado;A;Fornecedor Beta;12,0;29,5
PC000899;Loja Sul;27/01/2027;6;19,0;3196,82;🟡 Planejado;A;Fornecedor Beta;12,0;29,5
PC000080;Loja Sul;14/08/2026;1;9,0;3790,86;🚨 Urgente (até 7 dias);A;Fornecedor Alfa;36,0;10,1
PC000080;Loja Sul;30/08/2026;1;7,0;2839,94;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;36,0;10,1
PC000080;Loja Sul;14/09/2026;2;7,0;3003,29;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000080;Loja Sul;30/09/2026;2;7,0;3010,36;🟡 Planejado;A;Fornecedor Alfa;34,0;10,7
PC000080;Loja Sul;13/10/2026;3;10,0;4101,63;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000080;Loja Sul;29/10/2026;3;9,0;3864,92;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000080;Loja Sul;12/11/2026;4;11,0;4600,31;🟡 Planejado;A;Fornecedor Alfa;23,0;16,0
PC000080;Loja Sul;28/11/2026;4;11,0;4493,83;🟡 Planejado;A;Fornecedor Alfa;23,0;16,0
PC000080;Loja Sul;21/12/2026;5;7,0;3175,86;🟡 Planejado;A;Fornecedor Alfa;32,0;11,3
PC000080;Loja Sul;05/01/2027;5;7,0;2981,46;🟡 Planejado;A;Fornecedor Alfa;32,0;11,3
PC000080;Loja Sul;19/01/2027;6;8,0;3335,15;🟡 Planejado;A;Fornecedor Alfa;30,0;12,1
PC000080;Loja Sul;03/02/2027;6;7,0;3193,94;🟡 Planejado;A;Fornecedor Alfa;30,0;12,1
PC000611;Loja Sul;14/08/2026;1;9,0;3703,71;🚨 Urgente (até 7 dias);A;Fornecedor Alfa;27,0;13,6
PC000611;Loja Sul;30/08/2026;1;9,0;3550,77;🔴 Prioritário (até 30 dias);A;Fornecedor Alfa;27,0;13,6
PC000611;Loja Sul;14/09/2026;2;8,0;3353,09;🟡 Planejado;A;Fornecedor Alfa;27,0;13,6
PC000611;Loja Sul;30/09/2026;2;9,0;3562,89;🟡 Planejado;A;Fornecedor Alfa;27,0;13,6
PC000611;Loja Sul;15/10/2026;3;8,0;3347,94;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;31/10/2026;3;9,0;3566,64;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;15/11/2026;4;8,0;3346,19;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;01/12/2026;4;9,0;3567,8;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;16/12/2026;5;8,0;3345,6;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;01/01/2027;5;9,0;3568,16;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;16/01/2027;6;8,0;3345,4;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000611;Loja Sul;01/02/2027;6;9,0;3568,27;🟡 Planejado;A;Fornecedor Alfa;27,0;13,7
PC000520;Loja Sul;11/09/2026;1;8,0;3407,07;🔴 Prioritário (até 30 dias);A;Fornecedor Beta;28,0;12,8
PC000520;Loja Sul;26/09/2026;2;8,0;3318,66;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;11/10/2026;2;8,0;3312,28;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;26/10/2026;3;8,0;3321,9;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;11/11/2026;3;8,0;3536,6;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;26/11/2026;4;8,0;3325,35;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;12/12/2026;5;8,0;3546,79;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;28/12/2026;5;8,0;3543,54;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;12/01/2027;6;8,0;3328,96;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000520;Loja Sul;27/01/2027;6;8,0;3325,3;🟡 Planejado;A;Fornecedor Beta;28,0;12,9
PC000005;Loja Sul;11/11/2026;3;9,0;3297,01;🟡 Planejado;A;Fornecedor Delta;26,0;14,2
