Produto;valor;pct;pct_acumulado;classe_abc
PC000995;656790,81;0,23009372812857443;35,84421212532982;A
PC000452;655243,7;0,22955172860253809;36,073763853932356;A
PC000021;652742,77;0,22867557702013608;36,30243943095249;A
PC000358;649147,42;0,22741601693977037;36,52985544789226;A
PC000993;635018,13;0,22246609839278308;36,752321546285046;A
PC000785;632903,04;0,22172511825722446;36,97404666454227;A
PC000128;632376,97;0,22154081999099778;37,19558748453327;A
PC000824;630482,82;0,22087724183414942;37,41646472636742;A
PC000335;626650,54;0,2195346779934152;37,63599940436084;A
PC000332;623951,41;0,21858909094355422;37,85458849530439;A
PC000208;622224,72;0,21798417910043277;38,072572674404825;A
PC000197;620493,29;0,21737760669164158;38,289950281096466;A
PC000757;619997,75;0,2172040040097818;38,507154285106246;A
PC000546;619852,95;0,21715327618088137;38,72430756128713;A
PC000678;616984,46;0,2161483571897044;38,94045591847683;A
PC000659;616477,61;0,2159707922720376;39,15642671074887;A
PC000075;611181,9400000001;0,2141155585588274;39,3705422693077;A
PC000592;608802,17;0,21328185299679536;39,58382412230449;A
PC000900;606802,11;0,2125811713568058;39,796405293661294;A
PC000670;603154,37;0,2113032574714947;40,00770855113279;A
PC000938;602033,82;0,21091069484252845;40,21861924597531;A
PC000450;600294,83;0,21030147393659293;40,42892071991191;A
PC000249;600124,2;0,21024169707578305;40,63916241698769;A
PC000448;596218,15;0,2088732893680738;40,84803570635576;A
PC000325;594663,34;0,20832859229864983;41,05636429865441;A
PC000032;593958,48;0,20808165847628302;41,26444595713069;A
PC000545;588407,18;0,20613686982590565;41,470582826956594;A
PC000591;587304,22;0,20575046950709378;41,67633329646369;A
PC000359;581841,65;0,20383676566513034;41,88017006212882;A
PC000884;580840,36;0,20348598342894486;42,08365604555777;A
PC000019;580249,2;0,2032788821628347;42,2869349277206;A
PC000716;577864,28;0,20244337239970575;42,48937830012031;A
PC000749;576322,88;0,20190337325974006;42,69128167338005;A
PC000511;572705,05;0,20063593775400362;42,89191761113405;A
PC000626;572676,42;0,20062590779722586;43,09254351893127;A
PC000226;572085,95;0,20041904825902965;43,2929625671903;A
PC000916;566303,29;0,198393207188111;43,49135577437841;A
PC000024;563510,07;0,19741465755937407;43,68877043193778;A
PC000965;560301,57;0,19629062275946488;43,885061054697246;A
PC000873;557992,12;0,19548155242483808;44,080542607122084;A
PC000554;557651,59;0,19536225444434463;44,27590486156643;A
PC000859;557412,98;0,19527866212905517;44,47118352369549;A
PC000443;556803,79;0,19506524440745424;44,66624876810294;A
PC000778;556528,39;0,19496876344005667;44,861217531543;A
PC000428;553363,83;0,19386012215397266;45,05507765369697;A
PC000246;550316,35;0,19279249754059347;45,247870151237564;A
PC000687;548754,25;0,192245246563209;45,440115397800774;A
PC000641;546546,45;0,19147178730460232;45,631587185105374;A
PC000239;546331,31;0,19139641724169057;45,822983602347065;A
PC000028;546041,9400000001;0,19129504215986112;46,01427864450692;A
PC000943;543942,74;0,19055962877292973;46,204838273279854;A
PC000989;543731,89;0,19048576162704822;46,3953240349069;A
PC000728;542731,6900000001;0,19013536125090078;46,5854593961578;A
PC000378;539708,85;0,18907636877636202;46,774535764934164;A
PC000447;538934,76;0,188805181586628;46,963340946520795;A
PC000146;537325,12;0,18824127590630205;47,151582222427095;A
PC000370;534634,28;0,18729859309471172;47,338880815521804;A
PC000736;533587,78;0,1869319724252073;47,52581278794701;A
PC000832;532902,51;0,18669190157361504;47,71250468952063;A
PC000336;532012,8;0,18638020919342893;47,89888489871406;A
PC000364;530743,45;0,18593551741432193;48,08482041612838;A
PC000746;529138,42;0,18537322675672552;48,270193642885104;A
PC000190;528406,54;0,18511682700938017;48,455310469894485;A
PC000159;528185,62;0,18503943203727607;48,640349901931764;A
PC000218;527063,3200000001;0,1846462563302672;48,82499615826203;A
PC000917;525693,89;0,18416650349372685;49,00916266175576;A
PC000865;524700,85;0,1838186114825996;49,19298127323836;A
PC000963;523389,47;0,18335919532055972;49,37634046855892;A
PC000479;518380,25;0,1816043137246735;49,5579447822836;A
PC000315;516756,85;0,18103558749928075;49,73898036978288;A
PC000801;516618,59;0,18098715083060837;49,91996752061349;A
PC000793;512857,26;0,17966944292537465;50,09963696353886;A
PC000650;511734,57;0,17927613058954484;50,278913094128406;A
PC000872;511352,48;0,17914227288136428;50,45805536700977;A
PC000794;511143,63;0,17906910639610293;50,637124473405876;A
PC000445;509875,27;0,17862476144400294;50,81574923484988;A
PC000540;505595,56;0,17712544931262714;50,99287468416251;A
PC000307;505162,51;0,17697373877184464;51,16984842293435;A
PC000509;504037,6;0,1765796487027264;51,34642807163708;A
PC000774;501824,41;0,1758043011637484;51,52223237280083;A
PC000483;500229,48;0,1752455488422838;51,69747792164311;A
PC000114;499671,0;0,17504989637070728;51,87252781801382;A
PC000363;496271,10000000003;0,17385880834944778;52,04638662636327;A
PC000727;494350,03;0,17318579930065192;52,21957242566393;A
PC000615;494090,25;0,1730947904926979;52,392667216156624;A
PC000786;493198,23;0,17278228884949545;52,56544950500612;A
PC000013;492723,72;0,17261605361405682;52,73806555862018;A
PC000407;490593,42;0,1718697449544818;52,90993530357466;A
PC000856;490550,2;0,1718546036784799;53,081789907253146;A
PC000608;489733,23;0,17156839432504936;53,253358301578196;A
PC000541;489056,95;0,17133147294294482;53,42468977452114;A
PC000875;485266,31;0,1700034968563225;53,594693271377466;A
PC000737;484833,64;0,16985191944105782;53,764545190818524;A
PC000532;482422,33;0,1690071644610457;53,933552355279566;A
PC000269;481726,23;0,16876329953219518;54,10231565481176;A
PC000934;481054,16;0,16852785304069604;54,270843507852454;A
PC000921;474372,48;0,1661870580144043;54,437030565866856;A
PC000680;474175,06;0,16611789580458725;54,603148461671445;A
PC000574;474163,19;0,16611373738380653;54,76926219905525;A
PC000797;470698,15;0,16489982884614804;54,934162027901394;A
PC000054;468598,66;0,16416431386342673;55,09832634176482;A
PC000314;467776,84;0,1638764054079923;55,26220274717281;A
PC000123;466687,62;0,16349481862764104;55,42569756580045;A
PC000585;464010,9;0,1625570824800291;55,588254648280476;A
PC000565;462989,03;0,16219909044606207;55,750453738726534;A
PC000091;460747,99;0,16141398620794817;55,91186772493448;A
PC000528;460173,7;0,16121279501416919;56,073080519948654;A
PC000566;459915,68;0,16112240278756096;56,234202922736216;A
PC000105;459890,92;0,16111372860908324;56,3953166513453;A
PC000587;457069,78;0,16012539775808876;56,555442049103384;A
PC000092;452269,77;0,15844380876637554;56,71388585786976;A
PC000569;447982,56;0,15694186915767408;56,87082772702744;A
PC000006;447717,46;0,15684899659247042;57,02767672361991;A
PC000458;446141,85;0,15629701265259666;57,183973736272506;A
PC000948;445785,95;0,15617233009523726;57,340146066367744;A
PC000334;445001,99;0,15589768514534266;57,496043751513085;A
PC000171;444741,47;0,1558064170929592;57,651850168606046;A
PC000231;442173,75;0,1549068669491466;57,806757035555194;A
PC000860;441353,8;0,154619613611392;57,96137664916659;A
PC000852;441329,62;0,15461114262449416;58,115987791791085;A
PC000522;441224,32;0,15457425284284215;58,27056204463393;A
PC000371;440451,52999999997;0,15430352108251122;58,42486556571644;A
PC000719;438357,98;0,1535700870618318;58,57843565277827;A
PC000956;437668,01;0,15332836965778218;58,73176402243605;A
PC000030;434071,95999999996;0,15206856434619936;58,883832586782255;A
PC000023;429222,33;0,1503695919644997;59,03420217874675;A
PC000936;426383,62;0,149375105809957;59,18357728455671;A
PC000710;424248,95;0,1486272662069269;59,33220455076364;A
PC000361;423975,64;0,14853151742987744;59,48073606819352;A
PC000328;423938,22;0,14851840806967403;59,6292544762632;A
PC000676;423512,57;0,14836928997318619;59,77762376623639;A
PC000177;422558,45;0,14803503281772745;59,92565879905412;A
PC000633;421403,79;0,14763052042188418;60,073289319476004;A
PC000408;421106,74;0,14752645480327328;60,220815774279274;A
PC000374;418632,73;0,14665973411281877;60,36747550839209;A
PC000198;417495,04;0,14626116682233767;60,513736675214425;A
PC000997;417200,06;0,14615782638746866;60,65989450160189;A
PC000729;415470,07;0,14555175845432394;60,805446260056215;A
PC000155;415405,5;0,14552913762620173;60,95097539768241;A
PC000093;413169,56;0,14474582007266926;61,095721217755084;A
PC000923;411953,55;0,14431981491230225;61,240041032667385;A
PC000551;411631,5;0,14420699103593923;61,38424802370332;A
PC000148;408816,53;0,143220821722958;61,52746884542628;A
PC000446;408330,07;0,14305040004031383;61,67051924546659;A
PC000525;406169,16;0,14229336776994705;61,81281261323654;A
PC000761;405369,77;0,14201331722336788;61,954825930459904;A
PC000825;402642,06;0,1410577177332447;62,09588364819315;A
PC000630;401732,14;0,14073894517749175;62,23662259337064;A
PC000843;401119,97;0,1405244834715667;62,377147076842206;A
PC000462;399296,84;0,13988578577334063;62,517032862615544;A
PC000835;396363,02;0,13885797970300573;62,65589084231855;A
PC000243;394656,4;0,1382600989892077;62,794150941307755;A
PC000383;394079,12;0,13805786030780157;62,93220880161556;A
PC000492;393158,57;0,1377353637408524;63,06994416535641;A
PC000600;392732,07;0,13758594786360095;63,20753011322001;A
PC000758;390862,16;0,13693086171346908;63,344460974933476;A
PC000397;387486,12;0,13574813257340818;63,48020910750689;A
PC000665;384459,8;0,1346879209493904;63,61489702845628;A
PC000250;382952,25;0,13415978049042107;63,7490568089467;A
PC000027;380743,22000000003;0,13338589032553302;63,88244269927223;A
PC000122;380652,47000000003;0,13335409784989274;64,01579679712212;A
PC000707;379807,04;0,13305791809583722;64,14885471521796;A
PC000880;379668,73;0,13300946391064927;64,28186417912862;A
PC000639;379600,8;0,13298566597268519;64,4148498451013;A
PC000477;379270,42;0,13286992384483914;64,54771976894614;A
PC000543;378941,6;0,13275472823227685;64,68047449717841;A
PC000700;377721,25;0,1323272026383641;64,81280169981677;A
PC000939;377107,42;0,13211215938412432;64,9449138592009;A
PC000419;376539,6;0,1319132348274516;65,07682709402835;A
PC000135;375851,15;0,13167204992547327;65,20849914395382;A
PC000787;374676,99;0,13126070608858334;65,3397598500424;A
PC000410;371215,98;0,1300482093820745;65,46980805942447;A
PC000175;368749,83;0,12918424228785727;65,59899230171233;A
PC000260;368340,61;0,1290408801183641;65,7280331818307;A
PC000893;367162,42;0,1286281244503245;65,85666130628103;A
PC000790;365302,86;0,12797666421890203;65,98463797049993;A
PC000826;364818,47000000003;0,12780696771999975;66,11244493821994;A
PC000288;364149,45;0,12757258973594635;66,24001752795589;A
PC000955;364060,42;0,12754139982843943;66,36755892778433;A
PC000811;361873,95;0,12677541311534693;66,49433434089968;A
PC000755;361263,14;0,12656142785864363;66,62089576875833;A
PC000237;360379,56;0,1262518830032583;66,7471476517616;A
PC000008;358110,06;0,1254568083645194;66,87260446012611;A
PC000595;357259,74000000005;0,12515891549524755;66,99776337562136;A
PC000579;357153,41;0,12512166487337611;67,12288504049474;A
PC000346;356915,21;0,1250382161935138;67,24792325668825;A
PC000316;356317,63;0,12482886580681292;67,37275212249507;A
PC000059;355994,12;0,12471553044819718;67,49746765294327;A
PC000590;355130,71;0,1244130517551663;67,62188070469844;A
PC000102;354167,60000000003;0,12407564513021992;67,74595634982866;A
PC000163;351067,99;0,12298975779777593;67,86894610762644;A
PC000126;349896,0;0,12257917417765889;67,9915252818041;A
PC000937;349279,39;0,1223631570051571;68,11388843880925;A
PC000833;348539,3;0,12210388104596595;68,23599231985521;A
PC000400;347210,62;0,12163840416956162;68,35763072402477;A
PC000508;347127,6;0,12160931974721832;68,479240043772;A
PC000457;346889,12;0,12152577297486916;68,60076581674686;A
PC000649;346714,4;0,12146456326309102;68,72223038000995;A
PC000283;345442,99;0,12101914980354528;68,84324952981349;A
PC000151;344169,25;0,12057292007437703;68,96382244988787;A
PC000476;340610,81;0,11932629068575656;69,08314874057363;A
PC000078;338988,81;0,11875805492279796;69,20190679549643;A
PC000572;337816,85;0,1183474818125902;69,32025427730902;A
PC000664;336765,77;0,11797925663026561;69,43823353393928;A
PC000844;336712,23;0,11796049994546362;69,55619403388475;A
PC000281;336530,57;0,1178968589413335;69,67409089282609;A
PC000858;335146,48;0,11741197026244733;69,79150286308854;A
PC000406;335103,08;0,11739676592698962;69,90889962901552;A
PC000312;334994,87;0,11735885668413526;70,02625848569966;A
PC000596;333968,4;0,11699925313074187;70,1432577388304;A
PC000666;330296,92;0,11571302240386934;70,25897076123427;A
PC000952;329554,75;0,11545301775763321;70,3744237789919;A
PC000022;327961,38;0,11489481195145236;70,48931859094336;A
PC000870;326944,0;0,11453839290057762;70,60385698384394;A
PC000433;326243,8;0,11429309161745578;70,7181500754614;A
PC000194;325298,55;0,11396194189184751;70,83211201735324;A
PC000627;325040,56;0,11387156017514857;70,9459835775284;A
PC000841;323963,2;0,11349412831227491;71,05947770584066;A
PC000309;322462,52999999997;0,11296839812583896;71,17244610396651;A
PC000973;321988,58999999997;0,11280236257867707;71,28524846654518;A
PC000124;321744,3;0,1127167803872263;71,39796524693242;A
PC000578;320517,93;0,11228714580484679;71,51025239273726;A
PC000855;319189,38;0,11182171447138278;71,62207410720865;A
PC000137;319046,08;0,11177151213794755;71,7338456193466;A
PC000211;319018,54;0,11176186404120779;71,84560748338781;A
PC000840;316949,32;0,11103695355697277;71,95664443694479;A
PC000107;315535,41;0,11054161802823984;72,06718605497302;A
PC000354;312941,69;0,10963295929636502;72,17681901426938;A
PC000899;311436,25;0,10910555803434997;72,28592457230373;A
PC000121;310799,1;0,10888234507727902;72,394806917381;A
PC000099;309637,05;0,10847524374044423;72,50328216112145;A
PC000580;309367,5;0,1083808122053607;72,6116629733268;A
PC000573;307928,53;0,10787669739905703;72,71953967072587;A
PC000192;303847,3;0,10644691882762697;72,8259865895535;A
PC000877;302800,17;0,1060800774500272;72,93206666700353;A
PC000657;301954,38;0,10578377157706004;73,03785043858059;A
PC000635;301843,38;0,10574488491264056;73,14359532349323;A
PC000055;301075,08999999997;0,105475729638705;73,24907105313193;A
PC000919;299379,88;0,10488184619374505;73,35395289932568;A
PC000299;298845,62;0,10469467872227878;73,45864757804796;A
PC000866;298626,71;0,104617987914098;73,56326556596206;A
PC000918;298208,44;0,10447145525529855;73,66773702121735;A
PC000920;297422,83;0,10419623226039232;73,77193325347774;A
PC000708;296264,83;0,10379054976131337;73,87572380323905;A
PC000409;293241,63;0,10273143116786303;73,97845523440692;A
PC000300;291028,75;0,10195619223128113;74,08041142663821;A
PC000906;289978,87;0,10158838744532862;74,18199981408354;A
PC000391;289192,37;0,10131285265644642;74,28331266673999;A
PC000329;289140,16;0,10129456191095684;74,38460722865095;A
PC000034;288515,03;0,10107555992421315;74,48568278857516;A
PC000308;288133,77;0,10094199299018998;74,58662478156535;A
PC000045;287771,59;0,10081511035848323;74,68743989192383;A
PC000058;287478,75;0,10071251963047778;74,78815241155431;A
PC000571;284159,75;0,09954977333130417;74,88770218488561;A
PC000886;283900,5;0,09945895019841451;74,98716113508402;A
PC000950;281340,41;0,09856207307486786;75,0857232081589;A
PC000959;280741,76;0,0983523478347352;75,18407555599363;A
PC000064;275146,29;0,09639208509456136;75,2804676410882;A
PC000609;273208,62;0,09571326056261809;75,37618090165081;A
PC000724;270226,1;0,09466839340618202;75,470849295057;A
PC000142;269992,65;0,0945866087952926;75,56543590385229;A
PC000731;268110,73;0,09392731517813657;75,65936321903042;A
PC000415;266116,21;0,09322857436806495;75,7525917933985;A
PC000497;265408,96;0,09298080325625702;75,84557259665475;A
PC000557;263457,73;0,09229722824530896;75,93786982490006;A
PC000468;262437,54;0,09193982476626289;76,02980964966632;A
PC000962;262053,05;0,09180512626533814;76,12161477593166;A
PC000230;261683,74;0,09167574577852047;76,21329052171018;A
PC000704;260779,18;0,09135885099322959;76,30464937270341;A
PC000721;260693,53;0,09132884520217077;76,39597821790558;A
PC000668;260563,77;0,09128338634113407;76,48726160424671;A
PC000857;260264,07;0,09117839234720147;76,57843999659391;A
PC000892;259883,19;0,09104495853869612;76,66948495513262;A
PC000869;259845,36000000002;0,0910317055430656;76,76051666067568;A
PC000979;258414,09;0,09053028828014958;76,85104694895583;A
PC000079;257443,68;0,09019032424393957;76,94123727319976;A
PC000623;256988,58000000002;0,09003088891981968;77,03126816211957;A
PC000176;256808,03;0,08996763678233376;77,1212357989019;A
PC000646;256674,86;0,08992098329493967;77,21115678219685;A
PC000076;256365,37;0,08981255956727133;77,30096934176413;A
PC000207;254858,0;0,08928448216775782;77,39025382393189;A
PC000654;253288,71;0,08873471231544382;77,47898853624733;A
PC000490;253211,38999999998;0,08870762477586801;77,56769616102319;A
PC000553;253160,14;0,08868967034747614;77,65638583137067;A
PC000002;251776,71;0,08820501288659462;77,74459084425726;A
PC000187;250668,1;0,0878166332015308;77,83240747745879;A
PC000180;250311,84;0,08769182452525974;77,92009930198405;A
PC000018;249497,03;0,08740637188529901;78,00750567386935;A
PC000219;247846,84999999998;0,08682826381420221;78,09433393768354;A
PC000526;247463,7;0,08669403475589298;78,18102797243944;A
PC000688;245863,13;0,0861333065714795;78,26716127901092;A
PC000885;245741,32;0,08609063283640798;78,35325191184732;A
PC000275;245245,7;0,08591700212812343;78,43916891397545;A
PC000351;244459,77;0,08564166702751798;78,52481058100297;A
PC000047;244303,45;0,08558690339344543;78,61039748439642;A
PC000925;243889,66;0,08544194021443516;78,69583942461085;A
PC000991;242228,5;0,0848599855165336;78,78069941012738;A
PC000223;241075,36;0,08445600562276168;78,86515541575014;A
PC000166;240504,87;0,08425614568416102;78,9494115614343;A
PC000286;240452,41999999998;0,08423777085939704;79,0336493322937;A
PC000513;240212,44;0,08415369859158274;79,11780303088528;A
PC000628;239666,65;0,0839624918116412;79,20176552269693;A
PC000235;239064,73;0,08375162099139458;79,28551714368832;A
PC000964;239051,7;0,08374705618745415;79,36926419987577;A
PC000879;238983,66;0,08372321971315594;79,45298741958892;A
PC000703;238811,28;0,08366282977430341;79,53665024936322;A
PC000944;238722,58000000002;0,08363175547579885;79,62028200483901;A
PC000974;237887,06;0,08333904749511623;79,70362105233413;A
PC000770;237498,35;0,08320287060028292;79,78682392293442;A
PC000065;236207,61000000002;0,08275068525584323;79,86957460819026;A
PC000987;235437,6;0,08248092741377433;79,95205553560403;A
PC000263;235177,09;0,08238966286469397;80,03444519846873;B
PC000440;234927,7;0,08230229398866176;80,11674749245739;B
PC000864;234297,13;0,08208138620503118;80,19882887866243;B
PC000487;233747,79;0,08188893575248883;80,28071781441491;B
PC000317;233510,57;0,08180583039633037;80,36252364481125;B
PC000041;232804,15;0,0815583500586798;80,44408199486993;B
PC000069;232615,55;0,08149227776219767;80,52557427263213;B
PC000816;232211,68;0,08135078985986348;80,606925062492;B
PC000118;231729,97999999998;0,0811820357494953;80,68810709824149;B
PC000063;230259,82;0,08066699414082008;80,7687740923823;B
PC000353;230229,56;0,0806563931456369;80,84943048552793;B
PC000129;230062,63;0,08059791250697433;80,9300283980349;B
PC000702;229280,26;0,08032382458227277;81,01035222261719;B
PC000673;229027,59;0,08023530662282348;81,09058752924001;B
PC000705;228782,3;0,08014937410106263;81,17073690334108;B
PC000518;228032,59;0,07988672796428847;81,25062363130537;B
PC000401;227623,9;0,07974355146985963;81,33036718277523;B
PC000946;227320,21;0,07963715965798979;81,41000434243323;B
PC000751;227056,12;0,07954464092639932;81,48954898335963;B
PC000130;227009,78;0,07952840661982996;81,56907738997946;B
PC000898;226444,62;0,07933041394178207;81,64840780392123;B
PC000377;225483,47;0,07899369396424344;81,72740149788548;B
PC000567;224573,33;0,07867484433582227;81,8060763422213;B
PC000500;224423,36;0,07862230529921875;81,88469864752052;B
PC000807;223666,3;0,07835708423466546;81,96305573175519;B
PC000342;223525,99;0,07830792938885736;82,04136366114405;B
PC000661;223373,06999999998;0,07825435687783909;82,11961801802188;B
PC000297;222729,52;0,07802890180678361;82,19764691982867;B
PC000379;222499,81;0,07794842743125388;82,27559534725992;B
PC000767;221510,84;0,07760196126448868;82,35319730852441;B
PC000555;220235,69;0,0771552375695832;82,430352546094;B
PC000977;219934,85;0,0770498441990971;82,5074023902931;B
PC000432;219406,78999999998;0,07686484877555338;82,58426723906865;B
PC000636;219296,43;0,07682618632253235;82,66109342539119;B
PC000839;219137,93;0,07677065896838381;82,73786408435957;B
PC000915;218012,06;0,0763762325821679;82,81424031694173;B
PC000037;215640,5;0,07554540323198165;82,88978572017372;B
PC000215;214930,35;0,07529661616227447;82,965082336336;B
PC000097;214675,48;0,07520732747614299;83,04028966381215;B
PC000782;214345,31;0,07509165891766208;83,1153813227298;B
PC000437;214049,15;0,07498790509302716;83,19036922782283;B
PC000139;214041,58000000002;0,07498525309257983;83,2653544809154;B
PC000083;213736,41999999998;0,07487834629515414;83,34023282721056;B
PC000382;213439,54;0,07477434023269598;83,41500716744325;B
PC000222;213312,77;0,07472992885928645;83,48973709630253;B
PC000624;212479,15000000002;0,07443788650619301;83,56417498280872;B
PC000199;212113,02000000002;0,07430962006976143;83,63848460287848;B
PC000732;211760,58000000002;0,07418614965527491;83,71267075253375;B
PC000173;210603,85;0,07378091207568976;83,78645166460944;B
PC000851;209937,06;0,07354731532822789;83,85999897993767;B
PC000057;209737,52;0,07347741041815342;83,93347639035582;B
PC000349;209537,28;0,07340726027686192;84,00688365063269;B
PC000164;207343,53;0,07263872315911196;84,0795223737918;B
PC000162;206505,91;0,0723452794847782;84,15186765327658;B
PC000846;206248,53;0,07225511146956841;84,22412276474616;B
PC000695;205909,7;0,07213640905060215;84,29625917379676;B
PC000502;205202,46;0,0718886414420973;84,36814781523886;B
PC000733;204948,37;0,0717996260136077;84,43994744125247;B
PC000669;204461,3;0,07162899062947438;84,51157643188195;B
PC000945;204213,51;0,07154218228193832;84,5831186141639;B
